id,model,score
14647,PG,-0.4325687092441255
17395,PG,0.5615244019426836
19396,PG,0.8927693789372855
18031,BERT,-1.5864476917931227
25727,PG,-0.5487266271080488
13393,PG,0.37380892317777153
17902,PG,-1.2061063697478314
23366,PG,-0.061415565771128465
20790,PG,-0.8596400674112689
21968,PG,-0.002680011326485617
13462,PG,-0.4050044306112792
22863,BERT,1.6872118348577432
14294,PG,1.0948360682609355
23253,PG,1.6872118348577432
21857,BERT,0.9649859006154257
19741,PG,0.369375999802475
23393,PG,0.044762355138148635
21968,BERT,-0.19572413255578316
25927,PG,-0.8559292980675998
26321,PG,0.5355418909652153
15646,BERT,-1.3108600503581345
26321,BERT,0.46783578305059753
20487,BERT,-0.4258318641818233
24862,PG,-1.575208259004799
20256,PG,1.6762419132540984
17182,PG,-1.581347299256633
25423,PG,-1.5480787536848089
21631,BERT,0.5678503256682951
16589,PG,0.4382841466040548
24887,BERT,-0.9269681312523915
21793,PG,0.07233014531398692
14294,BERT,1.505902899562772
18594,PG,-0.5277455843904992
22439,BERT,-0.7637634446116154
20996,BERT,0.9957255370767545
17389,PG,0.0501511149327707
15360,PG,-0.23869935530825517
19150,BERT,0.4521800643731084
19396,BERT,-1.4492085844954843
17902,BERT,0.8812228173018121
14628,PG,1.3486367569599345
18358,BERT,0.770714860882264
15968,PG,0.060968655201522885
23641,PG,-0.37148432919187485
22129,BERT,0.8165566612104604
19537,BERT,0.03925735858338092
19052,PG,-1.1082833428450212
15357,PG,-0.7718126903422405
18100,BERT,0.8824102816350402
18209,PG,-1.5039978864838563
22544,BERT,0.7941437639477069
24862,BERT,-0.22209570316283947
19741,BERT,1.0919236059233661
22280,BERT,1.5734845637139012
22544,PG,1.4283853987098472
19289,PG,1.703752343422753
18483,PG,0.17213578202945998
20648,BERT,-1.5034920446804634
23702,BERT,-0.4836846953043234
21272,BERT,-0.758817773135692
25620,PG,0.3054057231579757
17192,BERT,-1.3151989346820383
20062,PG,0.4271565233731278
17404,PG,-1.4280464563606785
19289,BERT,-0.696057019060281
14905,PG,0.7087398868046808
18483,BERT,0.13615882096204554
20826,PG,-0.32039947038700606
23733,PG,1.3611467069215875
24035,PG,0.03902349170184378
15459,PG,-0.1373057995814644
14855,PG,0.8961739185566606
25246,PG,-0.14910369238048318
13201,BERT,0.02984438418473497
19406,BERT,-1.0864726451271354
17389,BERT,0.9499163887158564
13486,BERT,0.9667881399556145
19770,PG,0.4496455494226679
23039,BERT,-0.6862806800140743
16589,BERT,0.6910093046520767
17038,BERT,1.0611712823477653
14625,PG,-1.4773365862685113
13635,PG,-1.2354179505882754
13453,BERT,1.407737474445416
24535,BERT,0.15933738930935215
13511,BERT,1.400870053151169
13373,PG,0.17862605585352767
22783,BERT,0.25768864049015733
14905,BERT,0.7264029830491331
14647,BERT,-1.3993517729966436
16293,BERT,1.0375754967497275
16411,BERT,0.44227495754975393
18634,BERT,0.7300635445883606
15360,BERT,-0.980291609935966
22155,PG,-0.3557665462463881
17986,PG,0.5550598452269601
15646,PG,-1.4852620585922527
21081,BERT,0.9333591541824396
26378,PG,0.02311686509799819
19719,BERT,1.289758546455228
19406,PG,-0.898469615001254
18128,PG,0.4142518710256114
16091,BERT,0.024956647470423792
23702,PG,1.4122991872257888
25936,PG,0.5014762804808982
17280,PG,-0.7249993944136083
24035,BERT,0.8721081955676048
13201,PG,-0.3053843509021034
25962,PG,-0.2459269551407759
20826,BERT,-0.2070296149928409
13393,BERT,-1.140091448685631
13453,PG,0.9667881399556145
25620,BERT,0.5720870171513947
25927,BERT,-0.4113887659696564
21272,PG,-0.27127557442664524
17836,PG,0.1309625416416494
25962,BERT,-0.25920556141300605
19150,PG,0.6414274350164885
20487,PG,1.3550530547759274
20996,PG,1.256098600878439
17395,BERT,1.0982177311643666
23944,PG,0.049102559527271515
20256,BERT,0.2271427597829817
22110,PG,1.2577856669807554
22548,BERT,-1.0455108747445292
24189,BERT,0.9462363821711924
18620,BERT,-1.0596855219127193
15496,PG,-0.1660847745584019
18358,PG,0.8064621124823296
18189,PG,-0.212645167985704
13871,BERT,0.39815323292215393
13858,PG,-0.6381074322556358
13322,BERT,-2.1160909525412794
23924,BERT,0.13882990520270713
22783,PG,-0.629509675754734
19154,PG,-1.0393375180371562
13373,BERT,1.3783332514895783
22435,PG,-0.8629137863220798
13871,PG,0.5860534034640437
24868,BERT,-0.04062478614816409
17986,BERT,-0.014010336158271
18128,BERT,1.1222510876394167
13742,BERT,0.28190452666378196
18031,PG,-1.4296341205197713
22300,BERT,-0.7897376819255651
22556,PG,0.2610544071344103
14628,BERT,0.6908699936740512
20790,BERT,1.0640505958552893
16411,PG,0.24222410500177372
17148,BERT,-0.8298157476142967
21081,PG,-0.6140740757805857
13462,BERT,-0.2249918814004502
22110,BERT,0.6284193902679802
15357,BERT,0.047381319325942105
14988,BERT,0.32785139444012
25423,BERT,0.3002723194760181
26293,BERT,-0.2954925418958457
19719,PG,1.4016134482032294
22344,PG,1.5480575836076493
22863,PG,0.30429063987206
22988,PG,0.23142266687193813
22280,PG,1.4079408173636345
13885,PG,-0.664975726992219
22155,BERT,-0.27471177656012163
24887,PG,0.2544894614251802
13885,BERT,-0.4662623186210495
22556,BERT,0.14912759981437654
18634,PG,0.12529313222271368
15459,BERT,0.21888355878395202
22439,PG,0.19565393949715273
20648,PG,0.9725776833115374
24189,PG,0.20758819928027536
23393,BERT,1.5607745133276776
18100,PG,0.6783451382450291
16293,PG,0.20915759733169903
20507,PG,-0.4498268425097547
24727,BERT,0.7840135942468501
14121,PG,0.6772601562166649
23039,PG,-0.791262961812626
21809,PG,0.22893455622235245
13858,BERT,-1.0064118462950902
18064,BERT,-0.902955970923698
22435,BERT,-1.2542425421382382
23641,BERT,-0.9909979199215738
25937,BERT,0.7370028385410143
20396,PG,0.43128211544030215
13165,PG,-0.02791548620345789
19623,PG,0.12719911846212495
14080,BERT,0.43240543174280743
25255,BERT,0.8413152977668487
25667,BERT,0.3838102810870628
17836,BERT,-0.5267499500891305
25937,PG,0.6899620890382083
18620,PG,0.00822816363345602
19623,BERT,0.7144354569093169
18871,PG,-1.6767826976060214
14085,BERT,1.5607745133276776
25255,PG,0.9611961676225858
14121,BERT,-1.1710019804102136
18871,BERT,1.5607745133276776
18209,BERT,-0.6071553313526319
13165,BERT,-0.16945382266382425
15968,BERT,1.3129288205860445
16678,PG,0.4079320638716988
