task_id,hit_id,worker_id,assignment_id,status,quality_score,working_time(min),annotation_res
0,3AXFSPQOYQYV33N8EKROFZHEZR3FJ1,A2LAWUYEMWODHH,3WOKGM4L71GLUUX8HH59887MOMY0OV,Approved,9,70.47,"{'CNNDM-129-SYSTEM-REFERENCE-PG': 0.5334988926945019, 'CNNDM-91-REFERENCE-SYSTEM-PG': -0.8419436385649576, 'CNNDM-101-SYSTEM-REFERENCE-PG': -0.39585416896729503, 'CNNDM-94-REFERENCE-SYSTEM-BERT': -1.622600210360867, 'CNNDM-118-REFERENCE-SYSTEM-PG': 1.4628519543562988, 'CNNDM-32-REFERENCE-SYSTEM-BERT': 0.7565436274933331, 'CNNDM-117-SYSTEM-REFERENCE-PG': 0.2361059129627269, 'CNNDM-105-REFERENCE-SYSTEM-BERT': 1.4256778318898269, 'CNNDM-38-REFERENCE-SYSTEM-PG': -0.47020241390023876, 'CNNDM-104-SYSTEM-REFERENCE-BERT': -0.39585416896729503, 'CNNDM-132-SYSTEM-REFERENCE-PG': 0.8308918724262769, 'CNNDM-51-SYSTEM-REFERENCE-PG': 1.0167624847586363, 'CNNDM-109-REFERENCE-SYSTEM-PG': -0.69324714869907, 'CNNDM-125-SYSTEM-REFERENCE-PG': -0.990640128430845, 'CNNDM-128-SYSTEM-REFERENCE-PG': 0.3848024028286144, 'CNNDM-40-SYSTEM-REFERENCE-PG': -1.5482519654279232, 'CNNDM-9-SYSTEM-REFERENCE-PG': -0.39585416896729503, 'CNNDM-69-SYSTEM-REFERENCE-BERT': 0.6821953825603895, 'CNNDM-37-SYSTEM-REFERENCE-BERT': -0.39585416896729503, 'CNNDM-77-REFERENCE-SYSTEM-PG': -1.585426087894395, 'CNNDM-79-REFERENCE-SYSTEM-PG': 1.4256778318898269, 'CNNDM-16-REFERENCE-SYSTEM-BERT': -0.17280943416846375, 'CNNDM-110-REFERENCE-SYSTEM-BERT': -1.4367295980285075, 'CNNDM-15-SYSTEM-REFERENCE-BERT': 0.6078471376274457, 'CNNDM-94-SYSTEM-REFERENCE-BERT': 1.4628519543562988, 'CNNDM-71-REFERENCE-SYSTEM-PG': -2.254560292290889, 'CNNDM-99-SYSTEM-REFERENCE-PG': -0.5445506588331825, 'CNNDM-57-SYSTEM-REFERENCE-BERT': 1.09111072969158, 'CNNDM-127-REFERENCE-SYSTEM-BERT': 1.2026330970909958, 'CNNDM-23-SYSTEM-REFERENCE-BERT': 0.5706730151609738, 'CNNDM-38-REFERENCE-SYSTEM-BERT': -1.1765107407632045, 'CNNDM-81-REFERENCE-SYSTEM-BERT': 0.6821953825603895, 'CNNDM-19-SYSTEM-REFERENCE-PG': -1.027814250897317, 'CNNDM-31-SYSTEM-REFERENCE-BERT': 0.3848024028286144, 'CNNDM-51-REFERENCE-SYSTEM-PG': 0.12458354556331128, 'CNNDM-50-REFERENCE-SYSTEM-PG': 0.0874094230968394, 'CNNDM-65-REFERENCE-SYSTEM-PG': 0.9795883622921644}"
0,3AXFSPQOYQYV33N8EKROFZHEZR3FJ1,AJM4334V07JDQ,3LJ7UR74RHDKBXFXZ3SY5MXUFNA4NZ,Approved,7,61.7,"{'CNNDM-40-SYSTEM-REFERENCE-PG': -2.015758550867697, 'CNNDM-31-SYSTEM-REFERENCE-BERT': 1.1111160759189738, 'CNNDM-104-SYSTEM-REFERENCE-BERT': 1.1111160759189738, 'CNNDM-128-SYSTEM-REFERENCE-PG': -1.1985072279575446, 'CNNDM-110-REFERENCE-SYSTEM-BERT': 1.075583409705489, 'CNNDM-118-REFERENCE-SYSTEM-PG': -1.4827685576654237, 'CNNDM-94-REFERENCE-SYSTEM-BERT': -0.6655172347552711, 'CNNDM-101-SYSTEM-REFERENCE-PG': 0.18726675436836648, 'CNNDM-94-SYSTEM-REFERENCE-BERT': 0.22279942058185137, 'CNNDM-19-SYSTEM-REFERENCE-PG': -0.6655172347552711, 'CNNDM-132-SYSTEM-REFERENCE-PG': 1.075583409705489, 'CNNDM-32-REFERENCE-SYSTEM-BERT': 0.25833208679533626, 'CNNDM-51-SYSTEM-REFERENCE-PG': 1.075583409705489, 'CNNDM-15-SYSTEM-REFERENCE-BERT': -0.6655172347552711, 'CNNDM-57-SYSTEM-REFERENCE-BERT': -1.5538338900923936, 'CNNDM-109-REFERENCE-SYSTEM-PG': 0.18726675436836648, 'CNNDM-105-REFERENCE-SYSTEM-BERT': -0.6655172347552711, 'CNNDM-125-SYSTEM-REFERENCE-PG': 1.075583409705489, 'CNNDM-127-REFERENCE-SYSTEM-BERT': 0.22279942058185137, 'CNNDM-23-SYSTEM-REFERENCE-BERT': -0.6299845685417862, 'CNNDM-16-REFERENCE-SYSTEM-BERT': -0.6655172347552711, 'CNNDM-129-SYSTEM-REFERENCE-PG': 0.18726675436836648, 'CNNDM-65-REFERENCE-SYSTEM-PG': 1.1111160759189738, 'CNNDM-81-REFERENCE-SYSTEM-BERT': 1.1111160759189738, 'CNNDM-38-REFERENCE-SYSTEM-BERT': 0.25833208679533626, 'CNNDM-77-REFERENCE-SYSTEM-PG': 1.1111160759189738, 'CNNDM-91-REFERENCE-SYSTEM-PG': 0.22279942058185137, 'CNNDM-71-REFERENCE-SYSTEM-PG': -2.442150545429516, 'CNNDM-37-SYSTEM-REFERENCE-BERT': -1.5538338900923936, 'CNNDM-99-SYSTEM-REFERENCE-PG': -0.6655172347552711, 'CNNDM-9-SYSTEM-REFERENCE-PG': 1.1111160759189738, 'CNNDM-38-REFERENCE-SYSTEM-PG': 0.22279942058185137, 'CNNDM-51-REFERENCE-SYSTEM-PG': -0.701049900968756, 'CNNDM-69-SYSTEM-REFERENCE-BERT': 0.22279942058185137, 'CNNDM-50-REFERENCE-SYSTEM-PG': 1.075583409705489, 'CNNDM-79-REFERENCE-SYSTEM-PG': 1.1111160759189738, 'CNNDM-117-SYSTEM-REFERENCE-PG': 0.22279942058185137}"
0,3AXFSPQOYQYV33N8EKROFZHEZR3FJ1,A1F9KLZGHE9DTA,3HHRAGRYX853QOLLHDO21J8FRP09OM,Approved,10,55.97,"{'CNNDM-79-REFERENCE-SYSTEM-PG': 1.7445770022243399, 'CNNDM-9-SYSTEM-REFERENCE-PG': 0.31775673073228455, 'CNNDM-37-SYSTEM-REFERENCE-BERT': -0.4241898104435841, 'CNNDM-117-SYSTEM-REFERENCE-PG': -2.4788110013921436, 'CNNDM-94-SYSTEM-REFERENCE-BERT': 1.3450673262065642, 'CNNDM-51-REFERENCE-SYSTEM-PG': -1.0519907299000884, 'CNNDM-109-REFERENCE-SYSTEM-PG': -0.2529713778645375, 'CNNDM-19-SYSTEM-REFERENCE-PG': 0.9455576501887889, 'CNNDM-77-REFERENCE-SYSTEM-PG': -1.1090635407597706, 'CNNDM-118-REFERENCE-SYSTEM-PG': -0.3671169995839019, 'CNNDM-71-REFERENCE-SYSTEM-PG': -2.079301325374368, 'CNNDM-128-SYSTEM-REFERENCE-PG': 0.8884848393291066, 'CNNDM-110-REFERENCE-SYSTEM-BERT': 0.9455576501887889, 'CNNDM-38-REFERENCE-SYSTEM-PG': -0.8807722973210418, 'CNNDM-91-REFERENCE-SYSTEM-PG': 0.6031207850306957, 'CNNDM-51-SYSTEM-REFERENCE-PG': 1.1167760827678355, 'CNNDM-127-REFERENCE-SYSTEM-BERT': 0.26068391987260237, 'CNNDM-69-SYSTEM-REFERENCE-BERT': 0.03239267643387353, 'CNNDM-57-SYSTEM-REFERENCE-BERT': 0.14653829815323796, 'CNNDM-132-SYSTEM-REFERENCE-PG': 0.03239267643387353, 'CNNDM-32-REFERENCE-SYSTEM-BERT': 0.08946548729355575, 'CNNDM-105-REFERENCE-SYSTEM-BERT': 0.14653829815323796, 'CNNDM-125-SYSTEM-REFERENCE-PG': -1.508573216777546, 'CNNDM-101-SYSTEM-REFERENCE-PG': 0.31775673073228455, 'CNNDM-129-SYSTEM-REFERENCE-PG': 0.08946548729355575, 'CNNDM-31-SYSTEM-REFERENCE-BERT': 0.9455576501887889, 'CNNDM-65-REFERENCE-SYSTEM-PG': 1.4592129479259288, 'CNNDM-38-REFERENCE-SYSTEM-BERT': -0.8236994864613596, 'CNNDM-23-SYSTEM-REFERENCE-BERT': 0.3748295415919668, 'CNNDM-15-SYSTEM-REFERENCE-BERT': 0.431902352451649, 'CNNDM-99-SYSTEM-REFERENCE-PG': -1.1090635407597706, 'CNNDM-50-REFERENCE-SYSTEM-PG': -0.937845108180724, 'CNNDM-81-REFERENCE-SYSTEM-BERT': 1.002630461048471, 'CNNDM-94-REFERENCE-SYSTEM-BERT': -1.7939372710759571, 'CNNDM-104-SYSTEM-REFERENCE-BERT': 0.8884848393291066, 'CNNDM-40-SYSTEM-REFERENCE-PG': 0.31775673073228455, 'CNNDM-16-REFERENCE-SYSTEM-BERT': 0.3748295415919668}"
1,31JUPBOORN4SJE1L9RXVLMDKGDOL8N,AMELYCC59JKB0,3BXQMRHWKZYDADOC284G5B6OAM7UMK,Approved,10,61.45,"{'CNNDM-18-SYSTEM-REFERENCE-PG': 0.7672966658651996, 'CNNDM-113-REFERENCE-SYSTEM-BERT': -0.08789466451087434, 'CNNDM-80-SYSTEM-REFERENCE-PG': 1.2661582752512428, 'CNNDM-131-REFERENCE-SYSTEM-BERT': 0.8741955821622088, 'CNNDM-69-REFERENCE-SYSTEM-BERT': -0.5511233017979144, 'CNNDM-102-SYSTEM-REFERENCE-BERT': -1.263782743777976, 'CNNDM-42-REFERENCE-SYSTEM-PG': 0.4465999169741719, 'CNNDM-1-SYSTEM-REFERENCE-PG': -0.9787189669859514, 'CNNDM-47-SYSTEM-REFERENCE-BERT': -0.6936551901939267, 'CNNDM-113-SYSTEM-REFERENCE-PG': -0.9430859948869483, 'CNNDM-96-SYSTEM-REFERENCE-PG': 1.3017912473502458, 'CNNDM-0-REFERENCE-SYSTEM-BERT': -0.016628720312868172, 'CNNDM-11-SYSTEM-REFERENCE-BERT': -0.9430859948869483, 'CNNDM-64-SYSTEM-REFERENCE-BERT': -1.65574543686701, 'CNNDM-95-SYSTEM-REFERENCE-BERT': 0.8029296379642027, 'CNNDM-55-REFERENCE-SYSTEM-PG': -1.4063146321739883, 'CNNDM-38-SYSTEM-REFERENCE-BERT': 0.9098285542612119, 'CNNDM-42-REFERENCE-SYSTEM-BERT': -0.6580222180949237, 'CNNDM-21-SYSTEM-REFERENCE-PG': -0.800554106490936, 'CNNDM-57-REFERENCE-SYSTEM-PG': -1.299415715876979, 'CNNDM-27-SYSTEM-REFERENCE-PG': 1.0523604426572242, 'CNNDM-8-REFERENCE-SYSTEM-BERT': -1.5488465205700006, 'CNNDM-65-SYSTEM-REFERENCE-BERT': 0.8385626100632058, 'CNNDM-55-REFERENCE-SYSTEM-BERT': 0.1971691122811503, 'CNNDM-36-SYSTEM-REFERENCE-BERT': -0.6580222180949237, 'CNNDM-49-SYSTEM-REFERENCE-PG': 1.1592593589542335, 'CNNDM-22-REFERENCE-SYSTEM-PG': 1.5155890799442644, 'CNNDM-129-SYSTEM-REFERENCE-BERT': 1.4799561078452612, 'CNNDM-130-SYSTEM-REFERENCE-PG': 0.2684350564791565, 'CNNDM-32-SYSTEM-REFERENCE-PG': 1.3017912473502458, 'CNNDM-106-REFERENCE-SYSTEM-BERT': 0.8741955821622088, 'CNNDM-124-SYSTEM-REFERENCE-BERT': -1.1568838274809667, 'CNNDM-69-SYSTEM-REFERENCE-PG': -1.19251679957997, 'CNNDM-84-REFERENCE-SYSTEM-PG': -1.263782743777976, 'CNNDM-96-SYSTEM-REFERENCE-BERT': 0.8741955821622088, 'CNNDM-96-REFERENCE-SYSTEM-BERT': 0.8741955821622088, 'CNNDM-84-SYSTEM-REFERENCE-PG': 0.01900425178613491, 'CNNDM-124-REFERENCE-SYSTEM-BERT': -0.9430859948869483, 'CNNDM-19-SYSTEM-REFERENCE-BERT': -1.1568838274809667, 'CNNDM-103-REFERENCE-SYSTEM-BERT': 1.5868550241422705, 'CNNDM-52-SYSTEM-REFERENCE-PG': -0.5511233017979144, 'CNNDM-98-REFERENCE-SYSTEM-PG': -0.016628720312868172, 'CNNDM-78-REFERENCE-SYSTEM-PG': -0.016628720312868172, 'CNNDM-120-REFERENCE-SYSTEM-PG': -0.05226169241187125, 'CNNDM-81-SYSTEM-REFERENCE-BERT': 1.4443231357462583}"
1,31JUPBOORN4SJE1L9RXVLMDKGDOL8N,A107RJSS561Y7R,3C5W7UE9CFQ5RHI77DF3PI5S467MXR,Approved,10,57.82,"{'CNNDM-96-SYSTEM-REFERENCE-BERT': 1.227482429554829, 'CNNDM-64-SYSTEM-REFERENCE-BERT': -2.013900031126532, 'CNNDM-11-SYSTEM-REFERENCE-BERT': 0.25062744140428184, 'CNNDM-103-REFERENCE-SYSTEM-BERT': 1.138677430632052, 'CNNDM-124-REFERENCE-SYSTEM-BERT': -0.7706300462076537, 'CNNDM-69-REFERENCE-SYSTEM-BERT': 0.25062744140428184, 'CNNDM-32-SYSTEM-REFERENCE-PG': 2.4263499150123184, 'CNNDM-65-SYSTEM-REFERENCE-BERT': 0.25062744140428184, 'CNNDM-1-SYSTEM-REFERENCE-PG': -0.9482400440532078, 'CNNDM-22-REFERENCE-SYSTEM-PG': 0.20622494194289334, 'CNNDM-84-REFERENCE-SYSTEM-PG': 0.16182244248150482, 'CNNDM-78-REFERENCE-SYSTEM-PG': -2.013900031126532, 'CNNDM-69-SYSTEM-REFERENCE-PG': 2.4263499150123184, 'CNNDM-96-REFERENCE-SYSTEM-BERT': 1.316287428477606, 'CNNDM-130-SYSTEM-REFERENCE-PG': 0.25062744140428184, 'CNNDM-42-REFERENCE-SYSTEM-BERT': -0.7262275467462652, 'CNNDM-49-SYSTEM-REFERENCE-PG': -1.0370450429759848, 'CNNDM-19-SYSTEM-REFERENCE-BERT': -0.9482400440532078, 'CNNDM-8-REFERENCE-SYSTEM-BERT': -0.8594350451304308, 'CNNDM-55-REFERENCE-SYSTEM-BERT': -0.8594350451304308, 'CNNDM-52-SYSTEM-REFERENCE-PG': -0.9038375445918193, 'CNNDM-113-SYSTEM-REFERENCE-PG': 0.29502994086567036, 'CNNDM-106-REFERENCE-SYSTEM-BERT': 0.16182244248150482, 'CNNDM-57-REFERENCE-SYSTEM-PG': -1.5254725370512583, 'CNNDM-102-SYSTEM-REFERENCE-BERT': -0.8594350451304308, 'CNNDM-47-SYSTEM-REFERENCE-BERT': -0.8594350451304308, 'CNNDM-38-SYSTEM-REFERENCE-BERT': -0.9038375445918193, 'CNNDM-42-REFERENCE-SYSTEM-PG': 0.20622494194289334, 'CNNDM-96-SYSTEM-REFERENCE-PG': 0.25062744140428184, 'CNNDM-124-SYSTEM-REFERENCE-BERT': 0.20622494194289334, 'CNNDM-84-SYSTEM-REFERENCE-PG': 0.25062744140428184, 'CNNDM-81-SYSTEM-REFERENCE-BERT': 0.16182244248150482, 'CNNDM-120-REFERENCE-SYSTEM-PG': -0.9038375445918193, 'CNNDM-131-REFERENCE-SYSTEM-BERT': 0.16182244248150482, 'CNNDM-113-REFERENCE-SYSTEM-BERT': 0.20622494194289334, 'CNNDM-95-SYSTEM-REFERENCE-BERT': 0.16182244248150482, 'CNNDM-55-REFERENCE-SYSTEM-PG': 1.316287428477606, 'CNNDM-36-SYSTEM-REFERENCE-BERT': -0.7706300462076537, 'CNNDM-129-SYSTEM-REFERENCE-BERT': 1.4494949268617714, 'CNNDM-27-SYSTEM-REFERENCE-PG': 0.25062744140428184, 'CNNDM-80-SYSTEM-REFERENCE-PG': -0.8594350451304308, 'CNNDM-21-SYSTEM-REFERENCE-PG': 0.29502994086567036, 'CNNDM-98-REFERENCE-SYSTEM-PG': 1.0054699322478864, 'CNNDM-0-REFERENCE-SYSTEM-BERT': 1.316287428477606, 'CNNDM-18-SYSTEM-REFERENCE-PG': 0.16182244248150482}"
1,302U8RURJZ1GIQ0JTXOKQS1HW5VVN8,A3PYD7EU2WFST6,31LM9EDVOLSAEFYI2AF2BOMDXKRNJ0,Approved,7,59.62,"{'CNNDM-1-SYSTEM-REFERENCE-PG': 0.02987383830854158, 'CNNDM-65-SYSTEM-REFERENCE-BERT': 0.9382000030952781, 'CNNDM-42-REFERENCE-SYSTEM-BERT': -0.4424557673805614, 'CNNDM-96-REFERENCE-SYSTEM-BERT': 1.4468626553758506, 'CNNDM-113-REFERENCE-SYSTEM-BERT': 0.9018669565038087, 'CNNDM-0-REFERENCE-SYSTEM-BERT': 0.9382000030952781, 'CNNDM-21-SYSTEM-REFERENCE-PG': -0.9511184196611339, 'CNNDM-22-REFERENCE-SYSTEM-PG': 0.02987383830854158, 'CNNDM-81-SYSTEM-REFERENCE-BERT': -0.9147853730696645, 'CNNDM-57-REFERENCE-SYSTEM-PG': -0.9147853730696645, 'CNNDM-69-REFERENCE-SYSTEM-BERT': -0.8784523264781949, 'CNNDM-11-SYSTEM-REFERENCE-BERT': -0.8421192798867255, 'CNNDM-69-SYSTEM-REFERENCE-PG': -1.0601175594355423, 'CNNDM-84-SYSTEM-REFERENCE-PG': 0.4295373508147057, 'CNNDM-96-SYSTEM-REFERENCE-PG': 0.9018669565038087, 'CNNDM-103-REFERENCE-SYSTEM-BERT': 1.228864375827034, 'CNNDM-38-SYSTEM-REFERENCE-BERT': -0.8421192798867255, 'CNNDM-49-SYSTEM-REFERENCE-PG': 0.8655339099123391, 'CNNDM-55-REFERENCE-SYSTEM-BERT': -1.350781932167298, 'CNNDM-131-REFERENCE-SYSTEM-BERT': 1.3015304690099727, 'CNNDM-32-SYSTEM-REFERENCE-PG': 0.9382000030952781, 'CNNDM-113-SYSTEM-REFERENCE-PG': 0.8655339099123391, 'CNNDM-8-REFERENCE-SYSTEM-BERT': -0.006459208282927881, 'CNNDM-27-SYSTEM-REFERENCE-PG': 0.02987383830854158, 'CNNDM-98-REFERENCE-SYSTEM-PG': 0.13887297808294996, 'CNNDM-129-SYSTEM-REFERENCE-BERT': 0.02987383830854158, 'CNNDM-64-SYSTEM-REFERENCE-BERT': -1.823111537856401, 'CNNDM-120-REFERENCE-SYSTEM-PG': 0.02987383830854158, 'CNNDM-19-SYSTEM-REFERENCE-BERT': -1.0601175594355423, 'CNNDM-78-REFERENCE-SYSTEM-PG': -1.1691166992099506, 'CNNDM-36-SYSTEM-REFERENCE-BERT': -0.40612272078909195, 'CNNDM-42-REFERENCE-SYSTEM-PG': 0.9018669565038087, 'CNNDM-52-SYSTEM-REFERENCE-PG': -0.9511184196611339, 'CNNDM-55-REFERENCE-SYSTEM-PG': 1.3378635156014422, 'CNNDM-84-REFERENCE-SYSTEM-PG': -1.5324471651246452, 'CNNDM-96-SYSTEM-REFERENCE-BERT': 1.3378635156014422, 'CNNDM-124-SYSTEM-REFERENCE-BERT': -1.4234480253502368, 'CNNDM-124-REFERENCE-SYSTEM-BERT': -1.677779351490523, 'CNNDM-95-SYSTEM-REFERENCE-BERT': 0.02987383830854158, 'CNNDM-80-SYSTEM-REFERENCE-PG': 0.9382000030952781, 'CNNDM-47-SYSTEM-REFERENCE-BERT': -0.9147853730696645, 'CNNDM-102-SYSTEM-REFERENCE-BERT': -0.3697896741976225, 'CNNDM-130-SYSTEM-REFERENCE-PG': 1.4468626553758506, 'CNNDM-18-SYSTEM-REFERENCE-PG': 1.628527888333198, 'CNNDM-106-REFERENCE-SYSTEM-BERT': 0.8655339099123391}"
2,32XN26MTXZJA1PWIENKGS772XEJ0LK,A248QG4DPULP46,31T4R4OBOSGY3G0PCBHRSNNS7LU7CC,Approved,10,62.87,"{'CNNDM-112-SYSTEM-REFERENCE-PG': -0.24049595457229564, 'CNNDM-75-REFERENCE-SYSTEM-BERT': 0.9746415001087766, 'CNNDM-119-REFERENCE-SYSTEM-BERT': -0.8100916364540482, 'CNNDM-59-REFERENCE-SYSTEM-BERT': -0.3923881364074297, 'CNNDM-2-SYSTEM-REFERENCE-PG': 0.8986954091912096, 'CNNDM-83-SYSTEM-REFERENCE-BERT': 0.480991909144591, 'CNNDM-44-SYSTEM-REFERENCE-BERT': 1.2404528183202612, 'CNNDM-80-SYSTEM-REFERENCE-BERT': 0.06328840909797243, 'CNNDM-88-SYSTEM-REFERENCE-BERT': -0.9240107728303988, 'CNNDM-27-REFERENCE-SYSTEM-BERT': -1.4176603637945844, 'CNNDM-37-REFERENCE-SYSTEM-PG': 0.480991909144591, 'CNNDM-60-REFERENCE-SYSTEM-BERT': 0.9366684546499932, 'CNNDM-89-REFERENCE-SYSTEM-BERT': 1.5442371819905292, 'CNNDM-56-REFERENCE-SYSTEM-BERT': 0.405045818227024, 'CNNDM-88-REFERENCE-SYSTEM-PG': -1.227795136500667, 'CNNDM-134-REFERENCE-SYSTEM-PG': 0.9366684546499932, 'CNNDM-83-SYSTEM-REFERENCE-PG': -1.4936064547121515, 'CNNDM-79-REFERENCE-SYSTEM-BERT': 0.7847762728148591, 'CNNDM-22-REFERENCE-SYSTEM-BERT': 1.1645067274026941, 'CNNDM-97-SYSTEM-REFERENCE-BERT': -0.9240107728303988, 'CNNDM-118-SYSTEM-REFERENCE-PG': -0.12657681819594513, 'CNNDM-58-REFERENCE-SYSTEM-PG': 1.2024797728614778, 'CNNDM-60-SYSTEM-REFERENCE-BERT': 0.025315363639188918, 'CNNDM-74-REFERENCE-SYSTEM-BERT': 0.9366684546499932, 'CNNDM-25-SYSTEM-REFERENCE-PG': 1.5062641365317457, 'CNNDM-34-REFERENCE-SYSTEM-BERT': -0.8480646819128318, 'CNNDM-78-SYSTEM-REFERENCE-BERT': -0.9240107728303988, 'CNNDM-34-SYSTEM-REFERENCE-BERT': -1.1898220910418833, 'CNNDM-28-REFERENCE-SYSTEM-PG': -0.9619838182891823, 'CNNDM-28-REFERENCE-SYSTEM-BERT': 0.025315363639188918, 'CNNDM-29-SYSTEM-REFERENCE-PG': -1.835363863841203, 'CNNDM-14-REFERENCE-SYSTEM-BERT': 1.3163989092378283, 'CNNDM-100-REFERENCE-SYSTEM-BERT': -0.8860377273716153, 'CNNDM-103-SYSTEM-REFERENCE-BERT': -0.4683342273249967, 'CNNDM-58-SYSTEM-REFERENCE-BERT': 1.4303180456141789, 'CNNDM-82-SYSTEM-REFERENCE-BERT': -0.27846900003107916, 'CNNDM-44-REFERENCE-SYSTEM-PG': 0.9746415001087766, 'CNNDM-48-REFERENCE-SYSTEM-PG': -0.9619838182891823, 'CNNDM-52-REFERENCE-SYSTEM-PG': -1.4176603637945844}"
2,3D06DR5225JQ8KCL61IOHQY466PAMT,A3GITKS8VABUNB,3MH9DQ757WCDI3SQR56LS6MREWAUGJ,Approved,10,69.5,"{'CNNDM-60-SYSTEM-REFERENCE-BERT': -0.23409699207954732, 'CNNDM-58-SYSTEM-REFERENCE-BERT': 2.7890098592788477, 'CNNDM-103-SYSTEM-REFERENCE-BERT': -0.23409699207954732, 'CNNDM-27-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-34-REFERENCE-SYSTEM-BERT': -0.2945591291067152, 'CNNDM-80-SYSTEM-REFERENCE-BERT': -0.23409699207954732, 'CNNDM-83-SYSTEM-REFERENCE-BERT': 2.7890098592788477, 'CNNDM-119-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-100-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-60-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-37-REFERENCE-SYSTEM-PG': -0.23409699207954732, 'CNNDM-2-SYSTEM-REFERENCE-PG': -3.2572038434379422, 'CNNDM-44-REFERENCE-SYSTEM-PG': -0.23409699207954732, 'CNNDM-118-SYSTEM-REFERENCE-PG': 2.7890098592788477, 'CNNDM-58-REFERENCE-SYSTEM-PG': -0.23409699207954732, 'CNNDM-48-REFERENCE-SYSTEM-PG': -0.23409699207954732, 'CNNDM-82-SYSTEM-REFERENCE-BERT': -0.23409699207954732, 'CNNDM-88-SYSTEM-REFERENCE-BERT': -0.23409699207954732, 'CNNDM-97-SYSTEM-REFERENCE-BERT': -0.23409699207954732, 'CNNDM-28-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-56-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-29-SYSTEM-REFERENCE-PG': -0.17363485505237944, 'CNNDM-88-REFERENCE-SYSTEM-PG': -0.23409699207954732, 'CNNDM-52-REFERENCE-SYSTEM-PG': -0.23409699207954732, 'CNNDM-59-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-28-REFERENCE-SYSTEM-PG': -0.17363485505237944, 'CNNDM-34-SYSTEM-REFERENCE-BERT': -0.23409699207954732, 'CNNDM-25-SYSTEM-REFERENCE-PG': -0.23409699207954732, 'CNNDM-79-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-112-SYSTEM-REFERENCE-PG': -0.23409699207954732, 'CNNDM-44-SYSTEM-REFERENCE-BERT': -0.23409699207954732, 'CNNDM-75-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-134-REFERENCE-SYSTEM-PG': -0.23409699207954732, 'CNNDM-78-SYSTEM-REFERENCE-BERT': -0.23409699207954732, 'CNNDM-22-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-74-REFERENCE-SYSTEM-BERT': -0.23409699207954732, 'CNNDM-14-REFERENCE-SYSTEM-BERT': 1.27745643359965, 'CNNDM-89-REFERENCE-SYSTEM-BERT': 1.27745643359965, 'CNNDM-83-SYSTEM-REFERENCE-PG': -0.23409699207954732}"
