fnames,moverscore
36,-0.039592347846740594
30,0.17633471885904972
46,-0.07054249204906515
71,-0.05501970223165298
127,0.16553058360732054
62,0.041008797657354656
41,-0.02862131415730662
96,0.3825467782108056
86,-0.022086795340015675
121,0.07647662616998563
10,-0.0032144858165930046
55,0.1925519971699473
79,0.18595318742847733
29,0.17141977027228972
74,0.15014941434518592
93,0.1616614692516276
133,0.19747515320375353
50,0.125276520368923
25,0.09581194916578972
103,0.00784569464691165
123,-0.031984032443681754
35,-0.08012718108085126
105,0.2931099314894464
110,0.033542151252218266
87,0.17347596694318546
24,0.13617244981846843
19,0.13895277630824765
13,0.031553684855852415
34,0.0005188877206403486
67,0.2596592758058107
132,0.16808512707635903
92,0.11688146881052641
104,0.2827286675790639
1,0.08592499396838882
47,0.16783011150247595
51,-0.00704591289421308
68,-0.0382757929475146
23,0.008812663593983472
108,0.08120289838015493
98,0.13017927902154103
21,0.11915226729487849
106,0.10920739312645855
128,0.06967950637329179
64,0.04834655797111187
42,0.00011371831861850534
100,0.054008625803008914
69,0.07466330297613055
61,0.010165308151252495
130,0.09951033623491401
31,0.09380985694694155
20,0.11206665333257693
65,0.06729760701028087
91,0.10572233671194908
63,-0.0190423784852487
43,0.20880530761261284
32,0.364493443383619
18,0.07369256734938534
88,-0.0035367296796366965
119,-0.012069005878412087
66,-0.014811701831644708
89,-0.02272058593254145
53,0.0982422845258788
39,0.12161754971843242
80,0.025748697754099492
115,0.02974663227874741
49,0.10787324350974492
120,0.08321397188464497
78,-0.08830560827917533
17,-0.10550464695861317
113,-0.029689978673398842
129,0.050490889761117486
85,0.09912850728561196
38,0.02486389789401855
56,0.032545741817960994
11,-0.08394567674125053
8,0.13082348129862298
44,0.1238020515062499
27,0.045388079305402784
37,0.12372709399764148
54,0.06346911704482983
90,0.08995309452955547
101,0.263912931392691
12,0.08275499665933195
109,0.0306930693863684
52,-0.09260455102734255
124,0.03529717272355959
77,-0.013721513049915979
82,0.025067501711752094
4,-0.03758401536509637
97,0.17419988776037276
59,0.09064014901036821
73,0.14713736297098223
118,0.06165134788873017
6,-0.0012812984908991965
28,0.23481671519884384
114,-0.0816456046553573
134,0.055102597744689286
81,0.07653277968360883
16,-0.029468490770154343
76,-0.05602900485237994
26,0.087538856731317
3,0.017021234374439143
125,0.2596347124026662
45,0.13801037550221074
83,0.040594784556807095
84,-0.06617610738866775
2,0.013964462800484467
131,0.014660519441239916
0,0.11599205056077388
14,0.297298916764106
107,0.05346012298253666
95,0.21221783172599962
9,0.011623605068966425
126,0.09758064201517613
99,0.01755142226166062
57,0.03379479049087819
75,-0.0011978199615509943
117,0.009551368408430738
15,-0.0012516894586942495
102,0.030565992082955518
111,0.05118626114824032
60,0.036431670720972864
40,0.009876026972575835
112,-0.015584812056585573
33,0.030139391004621263
122,0.052395191276425446
70,0.010870388048469515
48,0.17862627411554322
22,0.05026860853930237
94,0.1366015445642007
7,0.054569621315233685
116,0.1845229028090496
72,0.17040003194632014
58,0.18383954520971602
5,0.07023370307618115
