fnames,moverscore
3750,0.7900767657105008
2925,0.9359779388891802
7693,0.962095393744204
3061,0.7768935688707328
1445,0.7959642940030155
6961,0.9499470748184535
2067,0.832833970510332
1936,0.7564164785758014
1120,0.8542870682612906
7735,0.9367537670392321
1186,0.7964411942938883
7372,0.9145794945049912
7338,0.8649682387578824
5440,0.793151942324611
4989,0.7823757226528261
2666,0.7826513622180715
4014,0.7752944195952063
4557,0.8034922088157788
6770,0.767333565819171
2327,0.7796159438487706
2756,0.8103627768272565
547,0.7685217566170343
3042,0.7850149550674881
4711,0.7633807438991385
7966,0.7599125449121177
8659,0.9714357845240845
9492,0.8138939094714137
814,0.9426602549490777
3782,0.8951731757312418
3182,0.879562708285325
7123,0.7839536419620655
2248,0.797630986138696
9100,0.9605922635674692
6184,0.7880286320169736
1905,0.7795773894762136
5901,0.7705761724800022
1376,0.7886561698290353
9983,0.7779402419373318
3877,0.961725543651925
8173,0.77697612841506
9930,0.9300559619219558
7247,0.7695274562381293
10657,0.7858395545218431
5006,0.795159302602541
6520,0.7742517064951568
3847,0.9525951462716387
7198,0.7729441654192392
9576,0.7881816847094925
8973,0.7409236445684644
115,0.857643969290959
1728,0.750676993229612
2919,0.763044582660751
9287,0.8199373632127602
8342,0.9503317953449911
186,0.901152229063471
7946,0.7623450479041984
929,0.9590661764330802
767,0.9517872130998307
7635,0.7680676409031736
1782,0.8371103928485489
9665,0.752066438091697
5639,0.7845548689912613
4506,0.9339180332563586
2234,0.759788465516839
10262,0.9736536482418385
5225,0.7882484438841311
175,0.9544160713288026
10206,0.9601452291566549
9993,0.9540542468509938
9662,0.9543451320658338
7070,0.7927573181897117
3347,0.7713980642630831
10619,0.7670967580128429
3871,0.9639038671067467
2039,0.7867680037515103
9006,0.7941981350450392
8921,0.7693036148192807
1734,0.7943250029641252
6013,0.822689263990148
4208,0.782871397956471
2817,0.7594670846082987
1248,0.7839719215420385
3058,0.7873524273312715
2084,0.7724586969333918
4281,0.803524171874823
568,0.7698069221445841
7219,0.7796476029847641
2051,0.7901108162120056
7612,0.789508496300786
3088,0.7591440999535037
3060,0.7641514421337582
6740,0.9545144663674621
10613,0.777957022996936
3897,0.8138837584288271
7163,0.7975276871417298
6536,0.7759074497722667
626,0.7993698317633446
4697,0.7850346957164909
3192,0.7908233513925178
9498,0.7751137271123192
9971,0.7851358050307381
7454,0.7821620415563277
2525,0.91196105302175
3725,0.9311818968395105
8920,0.8131620228405115
4951,0.8100598521103356
7723,0.8912046266196411
396,0.7649003360553395
8583,0.9541825418796215
7984,0.7913789759772113
4133,0.7726517028030109
807,0.7366884513663976
3745,0.7765381547608206
5740,0.7636444557383062
9106,0.7790124084562788
1411,0.7780410922830993
9721,0.7689915591034703
2353,0.7954233581867352
4370,0.7904853918624302
6281,0.7831540182935006
4839,0.951938412654667
4214,0.9632079335609443
1917,0.9655996575605672
4444,0.9379994613573249
856,0.8039271586829954
3497,0.7788960975046706
2750,0.8249892798431371
5020,0.7691360312866946
8719,0.7901804084350428
4418,0.7893644014319987
2772,0.8240420858862414
7580,0.8053873041655255
7890,0.9333590991219448
4976,0.9466555314964505
6627,0.7742304099148019
