fnames,moverscore
9636,0.8133264680678738
8426,0.8227950143509067
13836,0.8257606495668024
15368,0.7951655321631009
12592,0.8639301892162017
2677,0.8001415031479215
6319,0.7986277070608333
4544,0.8081111322781632
8840,0.8098613435911097
10851,0.8206992945224284
15671,0.8104196001058626
6384,0.7964358683824804
3874,0.8047163902791123
123,0.7973951073017519
4213,0.8281620234220771
11865,0.7931100468945831
6517,0.8266519557458398
1394,0.8340245815772432
8315,0.830107348542742
13512,0.8260666247989323
7422,0.8054825534181821
12799,0.7970627739825183
10074,0.8475988727107833
13450,0.7997917588371581
3651,0.881711436968764
1179,0.7938334888737404
12558,0.8034170672704055
5791,0.8115285737127582
13576,0.7982496024219949
6701,0.8007659898356007
240,0.8183432151798233
14634,0.8619531251371061
4584,0.8316091091921263
7349,0.8286027656565482
1960,0.8229277993233574
10842,0.842163998005761
9960,0.885741002341856
874,0.8755151315233434
4530,0.7744348962139012
9704,0.8123782105535649
119,0.8139646835973553
9508,0.8011543541637313
5804,0.8194640711310792
15063,0.7883955081214379
11396,0.8181453571003348
8717,0.8179144661369032
3436,0.8756477081426468
15654,0.8283571763450259
10486,0.7890477560352205
2211,0.8167400195100265
3770,0.8024214781165231
12309,0.8215562094664587
9907,0.7943490069824621
2766,0.8402658111703003
4776,0.8235970928964034
2215,0.8104518603837214
2935,0.8047266235092514
13453,0.8115422192172823
11464,0.8346279855982037
15238,0.8331264249979883
3316,0.8164012119512244
11974,0.8127732146492561
4203,0.7961632963586516
12466,0.8232361753176192
5915,0.8185304178670424
9297,0.8058188478436554
459,0.8170903080141978
1253,0.8191575443483025
11638,0.7965772303916825
13758,0.793603978561875
5880,0.7929461318999088
9763,0.8050037561411667
7519,0.7896002341617838
513,0.8364296662224603
6618,0.8638595727084908
11077,0.8028897772973992
9430,0.7942504153192091
7561,0.8209062507904591
706,0.9047345228977725
11197,0.8186861518726103
12456,0.7958900756576748
11471,0.7932861726190512
313,0.8008897576570537
452,0.8165465181095775
14580,0.8528545226386384
5616,0.8282825113169279
13767,0.7795813453342324
14015,0.8176976472182713
1159,0.807528091145706
7688,0.8154603816748189
15273,0.8302301248564088
8861,0.8142536290872431
10240,0.8375463873881046
8162,0.7978293867612409
15750,0.8073886409336875
3033,0.8105929578618946
3290,0.8574120467767491
2093,0.8116554825856135
4105,0.791325265568817
2366,0.8260669773681227
7266,0.8048229987744456
1404,0.8183402809305924
6884,0.7935502330274925
1617,0.8639307627741533
6739,0.7902303813403355
6779,0.7812700987457201
15542,0.8062633203780936
9582,0.8104086439335434
6343,0.7923611837885901
4802,0.7756058633848525
2139,0.8474930131654033
6306,0.8119809467666617
14481,0.8159261357531395
11839,0.839507710954384
7131,0.8331615666225961
15464,0.7958554614766064
3193,0.8176832796867779
3496,0.8614482116190021
10271,0.8306398554115257
1167,0.8050314849392209
14635,0.8075588953720414
3795,0.8193104917574161
1661,0.8163019649017602
15620,0.8093092089602607
4550,0.8050476886840365
5590,0.8485733595114087
13341,0.7926032671574789
6318,0.8157259831185838
9310,0.8711284191453261
6863,0.8105092371022454
1402,0.8155731392195174
11440,0.8067025807858385
14524,0.8228250444902905
13851,0.8080234234594448
1263,0.8163046745225506
