fnames,moverscore
8140,-0.11961199693114022
10635,-0.0016016018154092482
3490,-0.02111074346004327
8455,-0.1036787505815222
11399,-0.038451133537201976
6038,0.04534298282072302
13597,-0.11228630702796027
12687,-0.11601832972569781
9979,-0.09631777833492716
1505,-0.10086979727239198
11578,-0.05650272412607493
10556,0.24005706531623938
727,-0.09625750400643995
1251,0.004028693670948047
4146,-0.01190581440612748
5858,-0.13559935284072666
7443,0.05793226569690235
9565,-0.04320472944176679
6153,-0.16735110738640313
3137,-0.013342799186853993
9041,-0.07112250462187175
9928,-0.050738651560424675
10119,0.10952078575380819
9327,-0.11627321275273683
1481,-0.06309762696850241
1578,-0.09640448807459534
10828,0.10822821760590629
8503,0.06276177430353669
1928,-0.07699829481797771
4928,-0.07952844669299841
7178,-0.11669678612726297
8733,-0.02503324054616063
11680,0.012392676524076718
866,-0.05984062724079697
2528,0.013085894229836081
6793,-0.07677666893467094
11068,-0.1034798244690811
10528,-0.05481455953300718
11377,0.02515206963951766
2739,-0.020752861705636727
6256,-0.07793128246591108
4421,-0.04444129635639005
7001,-0.08858372284768157
1278,-0.13775203874721864
824,0.0791248966554523
9534,0.16202660032860405
10449,-0.13411637551328903
13530,-0.049370568660935366
414,-0.034787468159062085
9057,-0.0959658787638542
1209,-0.1715669185937576
1483,-0.0010279700768240918
9423,-0.05491178162538235
8722,-0.05351089109123741
6743,0.021650523590525883
1034,0.015966813719857198
8928,0.2194478028637037
7411,0.16438318960264597
9092,-0.10993714816735123
7827,-0.034149620527879065
13079,0.20965706161204234
17,-0.07619886547942634
11495,0.14160418755747917
4116,-0.09560829049625852
4789,-0.0889737435402771
12323,0.47326307789878763
3559,0.022421586570819607
1551,-0.08212183887700197
7635,-0.03410646486141866
6533,-0.1538432547471178
8504,-0.07300635059719163
9231,-0.1102859691214686
8960,0.33495824570468646
7997,0.006043106475765336
4173,-0.0743693305094173
11413,-0.054937007205800414
5197,-0.039689644521090806
1030,-0.07093945990112971
3575,-0.01465221000964112
2127,-0.15049002947109757
10697,-0.016283917422375893
12570,-0.023828696969952823
561,-0.05141876707512605
5131,0.033019992869462444
2369,-0.09291060756770797
5124,-0.06687865812798144
926,-0.02137538505778469
463,-0.11271629819993434
2891,0.27617615147861574
9724,-0.061138167819046796
1248,0.0753983346883369
13808,0.0008188503563868466
6220,-0.08659398015965403
11519,-0.08496273026941559
4820,-0.09879623090806477
3748,-0.09068029295455182
7629,0.017516216941551255
2017,-0.11315864018066701
1561,-0.09634023776390754
5356,-0.006236570517631268
11655,0.009857806009294645
13280,-0.08205851671122888
619,-0.06648325987283199
7465,0.3453681676342677
5656,-0.02803976518524043
11692,-0.11375511312363518
11591,0.08336501261886764
734,-0.0593058287735051
2151,0.030858071668686815
9689,-0.0982377648815076
84,-0.06922946714513967
7242,-0.04805155154029128
2930,-0.11931252397053926
3466,-0.05765798988864779
7347,-0.06983568833307863
10149,0.019279888943756873
12179,-0.10604028091904505
7173,-0.042982704299249885
9224,-0.12136192898391296
5923,-0.008906414503511595
117,-0.09264970187337873
9621,-0.10902334760235766
7145,0.09299531195933275
12303,-0.04120396577886121
11746,-0.11061839744921609
5640,-0.12991231774883483
9646,-0.03270535081469306
8851,0.06844611060111483
992,-0.07196421613693027
5071,0.14027096193941124
5018,-0.04726353020637797
6109,-0.04819250438543188
604,0.13792394133287111
2231,-0.10376303133116771
10793,0.06215113359998348
