fnames,moverscore
11736,0.8269527900851119
4872,0.8339699914469976
10544,0.8051613895662237
5014,0.826174160448901
12419,0.8208519097831697
7812,0.8021703153045286
9058,0.8161326517078715
2267,0.9033535361493078
5899,0.7930838813431953
11564,0.806206608564376
10630,0.8006127607489779
3112,0.8225324848921514
641,0.8327879790133565
3672,0.8965220769388067
11333,0.7942203744677592
10026,0.9023801851085009
1901,0.9179909372246019
3974,0.82357843993208
8200,0.8803210351878492
1332,0.8161028253184776
4492,0.7941822069361443
1897,0.828211753000824
11042,0.839279846019074
860,0.863869164734699
951,0.7820607389275679
2847,0.8048266484388071
5570,0.7796762611814436
7801,0.8451605736199475
8784,0.7965189192555475
8573,0.787929750941468
3236,0.7700209732525793
11605,0.787423945533878
9836,0.8049782799663756
1983,0.8248345270853074
6880,0.8144265507209763
9267,0.8304123263472638
728,0.8513957054552903
4472,0.8018871344552448
7225,0.8575540064354612
6566,0.8203125106946049
11312,0.8477177116918531
9274,0.8661051561240581
7445,0.8703587871233509
9781,0.8078046151311837
10632,0.7958380574927997
337,0.8168276914638004
6052,0.8396823871955593
10363,0.8058810851903992
7391,0.8115585193406514
7249,0.8637931175581618
402,0.8089524508947397
5749,0.8255586657402778
5730,0.7997869353527103
10013,0.8393971425955608
12619,0.8209629654307551
6111,0.8109411083759628
9850,0.8198156272595521
11495,0.8816385044437877
5034,0.8266717439817005
2768,0.8960852880653328
145,0.785540228096363
8562,0.8174846957847823
6077,0.7813614332893097
6738,0.8140653858929576
11272,0.8095413432582215
9644,0.8083849231652176
8777,0.8215209243726179
10098,0.8802320659669479
4284,0.8115369240649163
11260,0.8350532609714106
3053,0.8383662071294433
12733,0.9322651814255667
654,0.8104469814631711
11190,0.8489621732620114
7088,0.8313452741681566
10909,0.8452831973964593
8543,0.8356543819167179
3427,0.8098300869078098
1348,0.7865948900528258
11910,0.8397714189485546
312,0.8451785564152272
12310,0.8284398625369546
344,0.8133101545108532
7260,0.8057171491438425
4001,0.8350708608610742
6115,0.8233504984053596
1271,0.8330369872500067
2659,0.795109482787401
9946,0.8054121174426534
8557,0.8007815857422753
7192,0.8346347152850994
8625,0.7855346526099057
7607,0.8214892962474292
12503,0.7841701809523949
5521,0.8224010467794207
6653,0.8121686391889816
10186,0.9132064196099516
12497,0.8265652999570916
745,0.8543331290669653
11208,0.7996844337147319
6576,0.8232753732971676
4663,0.8166817688091339
11356,0.8109932702879052
12393,0.8279108872140261
12092,0.8854280487205721
12650,0.8123560836474315
6219,0.7923127515874913
11915,0.8428204769717198
1678,0.934517414067997
8191,0.7944491331754628
3269,0.8167032932726325
6169,0.9690543954182295
7707,0.8035921163263873
7469,0.8571247179418502
8822,0.9124040284408765
1208,0.8057349266525557
1337,0.836353698942401
6476,0.8310239367339163
917,0.801588936492422
7886,0.809417256489577
7321,0.8070774286554289
7796,0.7922491888477357
11837,0.917498111225477
12719,0.810993923078238
6585,0.81878717543941
5869,0.8142174795490043
12699,0.787156451716557
4036,0.9450362666290011
521,0.8205567383679573
263,0.8352800522835846
4770,0.8131521064778839
5788,0.8032932268350622
3144,0.8754483176131191
5801,0.8060866021751707
5650,0.8909624468727785
