fnames,moverscore
000297,0.8185242937257264
000164,0.8749414491620089
000050,0.8108511430494298
000151,0.8404976097627768
000329,0.8211429016634954
000678,0.8282857057959182
000409,0.9185637278951572
000698,0.8095805615659525
000718,0.8340630496756865
000410,0.7980556529313614
000470,0.9915473321390701
000224,0.8308375931568998
000608,0.8271661812700208
000119,0.8326771773148312
000127,0.8289608576834038
000077,0.8566996609898807
000403,0.8102961467788397
000707,0.8595475425786292
000401,0.7961533073233904
000076,0.8116485995422792
000046,0.8209750066617362
000548,0.8284585595634405
000041,0.8240882403890716
000367,0.8443294991600929
000002,0.9028016356767763
000346,0.7994719872423236
000039,0.8463429983649673
000381,0.8152343093208867
000440,0.8524313723660167
000509,0.857723355966719
000652,0.8108338207867479
000497,0.8262446374111875
000103,0.8682062717734809
000305,0.8180871726141216
000493,0.898798728441309
000036,0.8991291380246831
000290,0.8043974685086442
000630,0.8790653624124786
000633,0.8101252631829308
000070,0.8524264182685266
000639,0.822268770586464
000717,0.8135691707336883
000155,0.8578610714381033
000343,0.8211799107037837
000003,0.9115101751094709
000511,0.8011893285533455
000169,0.8161681217830602
000253,0.8485402907102282
000316,0.8643765122033961
000571,0.8053139999851012
000281,0.841164311931522
000188,0.8017995425723674
000628,0.8559474635991656
000407,0.9025347107007241
000512,0.8182457758246195
000582,0.8057856405171552
000577,0.8540269235590277
000336,0.8641902764461815
000033,0.8708470921325968
000533,0.833838141524013
000424,0.8769784996558913
000669,0.8546274935657937
000344,0.8538618918654413
000607,0.8803372407800442
000551,0.819832955215954
000541,0.8464490035121394
000298,0.8442324203825678
000455,0.8309875802568238
000500,0.8305696428666283
000566,0.7992577251753143
000561,0.7920460376447753
000337,0.8574711455711148
000104,0.8249964217950463
000156,0.829086310570886
000280,0.813670579296482
000045,0.8869908986144855
000365,0.8122789607949032
000501,0.8038976613830762
000579,0.8439975924354105
000219,0.7969956439567923
000105,0.928188146548911
000619,0.8057964520901255
000568,0.7952750866064449
000668,0.8137246459464291
000461,0.8423483432907264
000252,0.8516556003119538
000073,0.8623713302376101
000152,0.8566985267103314
000187,0.7921914524934015
000186,0.856366499766505
000369,0.8361399945096508
000195,0.8038573653658972
000590,0.8341789711570193
000471,0.8424916936659752
000272,0.9049692311918804
000064,0.8572805350885737
000450,0.8535622109330436
000364,0.8354089851325052
000427,0.8528069272536998
000385,0.8491612372725127
000190,0.9065848822601701
000437,0.8540046859197137
000167,0.8318725511577394
000024,0.8260722489109263
000444,0.8681013595750022
000583,0.8009223511719636
000192,0.8118069146423919
000536,0.7964096667214727
000616,0.8266722688536745
000723,0.8228161464016315
000636,0.8576749876773734
000153,0.852397261434214
000624,0.8326378179613968
000094,0.8336148785367834
000089,0.8041604059537624
000132,0.8743963396528112
000123,0.8624848596371582
000122,0.8191345402733925
000656,0.8472766318103369
000111,0.8493750075162876
000631,0.83413882278202
000279,0.815333320167805
000285,0.8675436476152399
000433,0.806521029241098
000469,0.8739449484052458
000293,0.824595200716356
000595,0.8415435975216877
000380,0.8552972932033109
000139,0.8268111962211727
000241,0.8438146610051342
000602,0.8292892137916612
000355,0.850606352602456
000516,0.8177531196065413
000482,0.814725582509312
000246,0.8473707553637475
