fnames,moverscore
3750,-0.019975209040335784
2925,0.88067584197368
7693,0.967251607749575
3061,-0.15588395530301447
1445,-0.04620041799503749
6961,0.9517282138344197
2067,0.09013806315708117
1936,-0.09741789281334956
1120,0.3448963238047251
7735,0.9550414665356184
1186,0.0035891965368669565
7372,0.7039005259865556
7338,0.277519262558261
5440,-0.12300350503159363
4989,0.006940487224207259
2666,-0.04013130368543272
4014,-0.000305971810321104
4557,-0.1418821741800118
6770,-0.08051960578349182
2327,0.028068094037189018
2756,-0.004907979996526368
547,-0.15848988253606144
3042,-0.014468367221556866
4711,-0.043628731876155236
7966,-0.1386406725440812
8659,0.9644401555483588
9492,0.12813896388340407
814,0.9662922983118414
3782,0.548052105481931
3182,0.4605155598726216
7123,0.03345656712925327
2248,0.06574526178898554
9100,0.9579494106591073
6184,-0.07620860948612851
1905,-0.06644565840248728
5901,-0.14813181203412507
1376,-0.0274740643823832
9983,-0.12586774385247557
3877,0.9592441490034713
8173,-0.06486339922222983
9930,0.9694275079224439
7247,-0.07808316794053871
10657,-0.014225481035541554
5006,0.016132292434505757
6520,-0.15754465512054683
3847,0.9595138902296805
7198,-0.02681492725946466
9576,-0.06299456062136088
8973,-0.13256232744428242
115,0.21547561686611583
1728,-0.13910474425264496
2919,-0.11523777657607326
9287,0.16551855761224854
8342,0.9676525773211216
186,0.9562153744339453
7946,-0.10156245094240779
929,0.9577275636358836
767,0.9558249373490635
7635,-0.04725267266484923
1782,0.0629012322076411
9665,-0.06084958596968737
5639,-0.036395142326753005
4506,0.9523745116813139
2234,-0.011009154840386781
10262,0.9705287367494857
5225,0.015795823304345258
175,0.9586694548645074
10206,0.960953820044073
9993,0.954389155586289
9662,0.9655875755306436
7070,-0.0814189415921387
3347,-0.05227115883291722
10619,-0.11609881443347447
3871,0.9677364411310632
2039,-0.03881451152225379
9006,-0.0442374569527646
8921,-0.04891500323857434
1734,0.08089993876673662
6013,0.11847443802342084
4208,0.021380489416448767
2817,-0.1554128925842999
1248,-0.08180937303831226
3058,-0.03194769145015908
2084,-0.02957338626502537
4281,0.08492080779753475
568,0.03129403246005147
7219,-0.010270382850901427
2051,0.021110225368412117
7612,-0.08372166089434008
3088,-0.026082453543732953
3060,-0.06114006810120931
6740,0.9623783747810757
10613,-0.05184156015044028
3897,0.04977975378462296
7163,0.019431772250308676
6536,-0.032537135740031475
626,0.021926078073711608
4697,-0.07447284647743313
3192,-0.07019591626660082
9498,-0.019487726744442213
9971,-0.058248588015783254
7454,-0.06715389946992922
2525,0.7289830080254072
3725,0.9445599646125946
8920,0.10935438679268406
4951,-0.06773902658162578
7723,0.5297287140318813
396,-0.1996444996827753
8583,0.9656201634400368
7984,-0.05106680463735458
4133,-0.15629850575062543
807,-0.0901420717813477
3745,0.04160612811364428
5740,-0.07248983102691153
9106,-0.11068662578645805
1411,-0.04158694544821939
9721,-0.06904857717707857
2353,-0.030473091794502638
4370,-0.08630882415524121
6281,0.036337258917302995
4839,0.9638996325363942
4214,0.955880233004063
1917,0.9617851510013345
4444,0.9775791217428196
856,-0.002550052498300648
3497,-0.007471464051222121
2750,0.15532541969549585
5020,-0.06161931411029764
8719,0.041883851883492196
4418,-0.0551932130844075
2772,0.10960812452470703
7580,0.12658802537418212
7890,0.9551236890776744
4976,0.9681434172502557
6627,0.00474199726618596
