fnames,moverscore
13322,-0.05570217326093929
19719,0.21423969821624855
16589,0.21774042370886415
18189,0.09438235244564419
17836,0.10441447833011575
13742,0.14095950403326252
15459,0.05221284558931516
22155,0.12008768732067043
23924,0.1596887074945772
17280,-0.03731653681150093
13165,0.09968787017776981
13317,0.0003289451954673339
22300,0.012545585339497345
25727,-0.045077309865820814
18064,-0.021745117375769896
18634,0.04107786338117614
19289,0.1379496960127965
22783,0.054817641401317174
14905,0.1459590575843419
19537,-0.0629068648738258
25667,-0.04469783362043511
19406,-0.0316039444582088
21968,-0.0025625886344671223
17182,-0.011673716831695158
22280,0.13639817442309832
23393,0.1078615037776528
20648,0.042534739540631805
20996,0.18581998407792655
15431,0.09507184003683533
25936,0.011085205504542728
17389,-0.023739595126698543
17148,0.05273682317388795
16293,0.17256642400456323
17395,0.21027910836015162
17404,0.13607485552063525
21081,0.05280924315386515
22544,0.18996130622796814
13858,-0.04550128795892516
21793,0.1376890697545068
22050,0.05385762146994866
25095,0.14172226406241284
16411,0.08464775918008272
20487,0.274254877861803
19741,0.06008231497209904
20062,0.27517082790804703
19154,0.02911745858348347
14085,0.12909252977757546
18871,0.008373501373419412
14294,0.19619102841185443
21857,0.20834214892416014
18483,0.06372948839716619
14121,0.1875560813813949
20507,-0.022472824661735835
19150,0.20721039809266362
24727,0.11330919415123453
26378,0.02269037679100716
14628,0.26355374510624996
15360,0.14869032159560813
18358,0.33315615411291477
13635,0.04231892145044991
13453,0.2262614665567203
16935,0.17987769568610346
17192,-0.07734475212421676
14855,0.2164760032677484
18128,0.028077831287856014
16678,0.11411380605688437
17986,0.27645887745507947
18620,0.18374072613588188
15968,0.17851523079843656
14625,0.09863344180789246
17038,0.024133510717516904
18031,-0.02890845451804891
18209,0.022190443174374352
15357,-0.01460358515299598
15496,0.15035655451003227
23366,0.15328973968116744
26293,0.06890382230532865
13885,0.04737935633051593
25255,0.22931079728752912
16091,0.17202296660984018
13201,0.21706035469166018
19052,-0.023669450943553993
23253,0.49274996585817643
21809,0.20872054805347218
13871,0.12265839943296708
24868,0.20275109912367217
24887,0.08907091783650878
21272,0.03749019953556587
24035,0.12427360069123106
14080,0.05180548366199145
21631,0.28260646596374106
22110,0.211905479277393
22548,0.11836535413148419
22863,0.11134726071321732
24189,0.21423678640326704
20826,0.060878282066490375
20396,0.3251716902779145
18100,0.11295241512571141
14647,-0.011404309078318242
13373,0.2250047806787112
22556,0.07062706179897371
25246,0.1826183242260767
22435,-0.030245889807959614
17902,-0.05584235595861475
25620,0.08572796174801334
23702,0.1988361149451945
13511,0.1829955586600861
20256,0.28699489181400206
24862,-0.08774435164366934
22344,0.4982969760677255
14274,0.06744542832868272
19770,0.306049467729698
25962,0.031575982623463617
24535,0.176126092894914
23733,0.05355032760164424
22129,0.0860655408354587
19623,0.10497199690154746
23641,0.13317297215327728
22439,0.07441383032971394
23944,0.09614288496303502
22988,0.0785349191367466
23039,-0.00764188371563379
25423,-0.07283896263957867
15646,-0.02732318423598179
18594,0.08405008417427862
25927,0.022348200385330697
20790,0.20899730524483007
13486,0.1718667941227323
25937,0.2626011730521338
17725,0.08785705092730245
14988,0.14000824164121584
13393,0.171399561465005
13462,0.02945340397691676
19396,0.21717468024579756
26321,0.12784410996059148
