fnames,moverscore
369,0.7728566991929141
505,0.7833558326952198
747,0.791661444276573
387,0.7590028418598623
96,0.7353333757742594
422,0.7535875476828978
512,0.7739478616093647
532,0.7867342518624507
241,0.7960445989863542
296,0.7598451214457095
55,0.729234466281519
161,0.7547172499267523
138,0.7464802017105688
639,0.7605665233405214
29,0.7533937155282457
660,0.7701699623453493
405,0.7644355087524812
475,0.7452947023322009
318,0.7632850080146771
608,0.7555283091709608
506,0.748553499981345
217,0.7766475970083332
438,0.7467767852369303
24,0.7789460958928975
548,0.7422945185013419
661,0.7767550784095854
488,0.7682242767034958
510,0.7354325133539781
645,0.7724669317456214
309,0.7511286879360289
680,0.7884705320113072
576,0.7760858824268742
701,0.7778521070812892
167,0.7601368007481212
624,0.7639626423303536
1,0.7524082868407109
187,0.7503812445182982
169,0.7508931390114488
375,0.7620194756742025
507,0.7813827102158605
108,0.7757971095871701
339,0.7494711949174132
128,0.7506207304183949
42,0.7526141674466467
399,0.7852295019872879
20,0.750978456618489
63,0.7580483935903988
283,0.7855352088857157
337,0.75302399089512
141,0.7515010964231053
179,0.7553410623124166
295,0.7552645301609108
720,0.7793260555883041
39,0.778630111953134
671,0.786097929461268
736,0.7653136346207988
751,0.7662827464854078
115,0.7779143773133639
616,0.7696829604832847
301,0.7665703277715598
450,0.7573502683406708
259,0.7602954878775179
186,0.7646131282504097
480,0.7586823696384288
366,0.7703395393973288
137,0.778225765555781
286,0.7917573096592061
190,0.756535309100776
56,0.7656646478981596
754,0.78012776543146
703,0.7842477495143901
555,0.7528126704013629
669,0.7717549569036685
459,0.7693120966137492
545,0.7698597505585256
498,0.7653129314121092
101,0.7814053494683628
109,0.7276611080375812
455,0.7574874527591183
437,0.741836028815565
463,0.7861488196338475
634,0.7596164845292316
457,0.754466823062104
395,0.7686753628223042
551,0.7574565934932174
589,0.7751218362432972
264,0.7818272975285112
431,0.7579958736768682
628,0.7769281639723793
749,0.7752097479061666
409,0.7604898332073888
483,0.7574255285445518
196,0.7847616084116195
404,0.781794180506193
643,0.7538353838902098
365,0.763711961359459
3,0.7517253219840705
441,0.770103016424938
348,0.7759157527817571
570,0.7579668004820721
388,0.7537053459147189
575,0.7705115951019206
417,0.7628144289655376
714,0.7911227903515607
711,0.7573103674777697
131,0.7871107729033772
321,0.7704783993389215
107,0.7482880887922685
416,0.7639271591163574
495,0.7694570323093767
126,0.7539740310717002
695,0.7539016299913313
228,0.7619216860228505
428,0.7645040307981483
651,0.7564836807438835
663,0.7573457342694713
586,0.7661398155740722
468,0.7640963903210588
262,0.7714573252196512
235,0.7602060864148708
250,0.7911133491843705
176,0.7469733068980067
275,0.7668181872828956
719,0.791741862638264
225,0.7597527027781861
371,0.7961824364582887
462,0.7384918843847954
614,0.7593313936504766
253,0.7712197299569085
565,0.786970394272408
675,0.7718863657008271
22,0.7592615141436119
696,0.7524629070720878
444,0.7703703414604213
140,0.7816369783606456
