fnames,moverscore
9636,0.01567366355398181
8426,-0.036719057261547894
13836,-0.03302923146448333
15368,-0.06450832653951966
12592,0.28445269176714916
2677,-0.111646037173462
6319,-0.11225861522178793
4544,0.05334145983438987
8840,-0.03920314243872447
10851,0.0399288996819811
15671,-0.1062740471068242
6384,-0.012951770549557207
3874,-0.12116907231531648
123,-0.04844676121158442
4213,0.008928023991245038
11865,0.021793742160427065
6517,0.07915861721278894
1394,0.08573320117525363
8315,0.03886144513261436
13512,0.05942219244287417
7422,0.0023507030585241395
12799,-0.14072970983855093
10074,0.16726229595514064
13450,-0.11021316524383318
3651,0.41346067831204025
1179,-0.0946271027372183
12558,-0.07909090297089372
5791,-0.06840372610213419
13576,-0.06725273309209756
6701,-0.1391351622484196
240,0.04877299633065646
14634,0.19735146134789783
4584,0.1486118601960763
7349,0.008924240676790207
1960,0.040053998593698736
10842,0.09102985689415188
9960,0.3946257313969368
874,0.42904182308302696
4530,-0.005064503563650735
9704,-0.061321084907875356
119,-0.054255182038344785
9508,-0.0888304175018737
5804,0.033563316626021855
15063,-0.06026675029494566
11396,0.009969670957537202
8717,-0.05300583114442081
3436,0.28539309367285726
15654,0.11314260743864801
10486,-0.06235894440644785
2211,0.04324565434434158
3770,-0.02313776168853776
12309,-0.01564323662053546
9907,-0.012905219522880707
2766,0.2203332155354807
4776,0.1385890753628719
2215,-0.08863290743482177
2935,-0.11207522172690854
13453,0.07819279558065317
11464,0.161797680028541
15238,0.09683267039379428
3316,-0.005492597685611722
11974,-0.017837290567594977
4203,-0.10469151454320902
12466,0.11269372155320267
5915,0.0625787017424475
9297,-0.08210847102302177
459,0.029764257936837013
1253,-0.10972531279840192
11638,-0.11158079150803601
13758,-0.15124780357401635
5880,-0.0733402964086487
9763,-0.06541427765767471
7519,-0.11693487502085786
513,0.03933810612304178
6618,0.2731946013789335
11077,-0.08782842390749535
9430,-0.044660039930172646
7561,-0.05853047654825394
706,0.5234124594476398
11197,0.008390612716098866
12456,-0.11371681890305085
11471,-0.09388365318405434
313,0.0044592257065561025
452,-0.11752882050082736
14580,0.1909068971621667
5616,0.0251913019077159
13767,-0.10128903137952427
14015,0.054486936143123166
1159,-0.1159013038566572
7688,0.10725203076894829
15273,0.01960215153853606
8861,-0.042482713709064424
10240,0.05398329936539048
8162,-0.045177278510827756
15750,-0.10079000227200474
3033,-0.006361470136487579
3290,0.19598585104207844
2093,-0.11326974431931403
4105,-0.10780610191126394
2366,0.07986106708378138
7266,-0.06375987992614274
1404,0.04893506592688357
6884,-0.06857470435790525
1617,0.21689631532324738
6739,-0.12144627995459967
6779,-0.12563717402846164
15542,-0.1070941041506197
9582,-0.054175084845603516
6343,-0.060412991549418926
4802,-0.1625127887099187
2139,0.13966226924956493
6306,-0.026645385968334878
14481,0.02594329918211058
11839,0.06283703469257418
7131,0.05274545462395297
15464,-0.1292945150678202
3193,0.042214879813787576
3496,0.3191792976315262
10271,0.14322786806406096
1167,-0.11120010711959005
14635,-0.05455251391058802
3795,0.28221419775861956
1661,-0.04814703931011621
15620,-0.07217212744922152
4550,-0.07360807817087234
5590,0.29184501435468957
13341,-0.06189135853941785
6318,0.061438474092973205
9310,0.2134249652111675
6863,0.02673413959170956
1402,0.017960607856274513
11440,-0.0775462834100018
14524,-0.009685118059031383
13851,-0.017809266649833955
1263,-0.03672837376127647
