layer,precision,recall,fnames
1,"[0.504565417766571, 0.558624267578125, 0.47604817152023315, 0.4948486387729645, 0.6934465169906616, 0.441339910030365, 0.4694187045097351, 0.5530955195426941, 0.5422688722610474, 0.5511437058448792, 0.4490799903869629, 0.4837978780269623, 0.4985300600528717, 0.48446619510650635, 0.61884605884552, 0.49943405389785767, 0.5422579050064087, 0.5385488271713257, 0.5392629504203796, 0.5412797927856445, 0.4375239610671997, 0.5368971824645996, 0.5285871624946594, 0.4639490246772766, 0.8750239014625549, 0.5025460720062256, 0.47499537467956543, 0.47287115454673767, 0.4860714077949524, 0.43149569630622864, 0.664821982383728, 0.711724042892456, 0.6503583788871765, 0.5416799187660217, 0.49159932136535645, 0.5578597187995911, 0.9431688785552979, 0.7132292985916138, 0.4880335330963135, 0.5825585126876831, 0.48744460940361023, 0.4443613290786743, 0.5724820494651794, 0.5900408029556274, 0.6242806911468506, 0.46549612283706665, 0.7900479435920715, 0.6846954822540283, 0.4974246621131897, 0.5246207118034363, 0.4849694073200226, 0.5205445289611816, 0.5795737504959106, 0.7996634244918823, 0.5700526237487793, 0.545968234539032, 0.4493950605392456, 0.5671389102935791, 0.6332718133926392, 0.7154083251953125, 0.6579275727272034, 0.5780566930770874, 0.5267703533172607, 0.671384871006012, 0.5563115477561951, 0.454733282327652, 0.511894702911377, 0.4905528426170349, 0.4732763469219208, 0.42372527718544006, 0.5421136617660522, 0.5256333351135254, 0.42643722891807556, 0.581840991973877, 0.6948731541633606, 0.46267884969711304, 0.5628255009651184, 0.45790037512779236, 0.8094472885131836, 0.521092414855957, 0.43338650465011597, 0.45935535430908203, 0.5131933093070984, 0.37856608629226685, 0.6384844779968262, 0.5677509307861328, 0.4977606236934662, 0.5735518932342529, 0.4417351484298706, 0.5460851192474365, 0.5639278888702393, 0.5976933836936951, 0.5768502950668335, 0.4740324318408966, 0.469046413898468, 0.5239447951316833, 0.6731405258178711, 0.45297789573669434, 0.4862157106399536, 0.5838101506233215, 0.5078973770141602, 0.6800210475921631, 0.4773457944393158, 0.649955153465271, 0.45441827178001404, 0.3443324565887451, 0.48723286390304565, 0.5212377905845642, 0.46754974126815796, 0.3869698643684387, 0.6914980411529541, 0.5122976899147034, 0.5865592956542969, 0.6559683084487915, 0.5331355929374695, 0.4192934036254883, 0.5897623896598816, 0.7234236001968384, 0.57137131690979, 0.4301958680152893, 0.49272897839546204, 0.6931281089782715, 0.49684643745422363, 0.5716524124145508, 0.46942418813705444, 0.8289368152618408, 0.49789395928382874, 0.5898007154464722, 0.7526609897613525, 0.5346415042877197, 0.5870471000671387, 0.44161027669906616, 0.5531474351882935, 0.5475999712944031, 0.4660305678844452]","[0.5184341669082642, 0.60317063331604, 0.5885584950447083, 0.5222591161727905, 0.8454267978668213, 0.5417938232421875, 0.5530092120170593, 0.4826647639274597, 0.4940629303455353, 0.5109562873840332, 0.4115499258041382, 0.5421699285507202, 0.49299943447113037, 0.4853752851486206, 0.5856733918190002, 0.5311656594276428, 0.5797328948974609, 0.5797150135040283, 0.6389119625091553, 0.6465393304824829, 0.47376278042793274, 0.43445199728012085, 0.7473422288894653, 0.4733610451221466, 0.8042365908622742, 0.5271900296211243, 0.4919402599334717, 0.5493975281715393, 0.44681835174560547, 0.41914039850234985, 0.5164909362792969, 0.721304178237915, 0.6670005321502686, 0.5488048791885376, 0.5301194190979004, 0.5626833438873291, 0.7746566534042358, 0.873277485370636, 0.4371788501739502, 0.5085925459861755, 0.5224559903144836, 0.4969674348831177, 0.5918424725532532, 0.399541974067688, 0.5224785804748535, 0.4482905864715576, 0.7391328811645508, 0.5751654505729675, 0.5009890794754028, 0.6131049394607544, 0.48192960023880005, 0.4978652000427246, 0.505265474319458, 0.7053449153900146, 0.6678330898284912, 0.5228003859519958, 0.458396315574646, 0.5178050994873047, 0.6113978624343872, 0.5598897933959961, 0.5103962421417236, 0.5213662385940552, 0.43213576078414917, 0.6889007687568665, 0.654719352722168, 0.536831796169281, 0.5506186485290527, 0.47842150926589966, 0.4796055555343628, 0.42432230710983276, 0.4615963101387024, 0.47205251455307007, 0.5082018375396729, 0.5386042594909668, 0.7468284368515015, 0.4499433934688568, 0.5025936365127563, 0.5467646718025208, 0.8422075510025024, 0.5704203844070435, 0.4756353497505188, 0.5354580283164978, 0.5991400480270386, 0.44103097915649414, 0.707281768321991, 0.6232774257659912, 0.4879957437515259, 0.5519236326217651, 0.4259032607078552, 0.5864934325218201, 0.6294408440589905, 0.5263300538063049, 0.6041305065155029, 0.4653610587120056, 0.422726571559906, 0.5088356137275696, 0.7224671244621277, 0.4070504605770111, 0.4493600130081177, 0.4995790719985962, 0.4990457594394684, 0.5749247670173645, 0.44411805272102356, 0.72536301612854, 0.4108011722564697, 0.4406299591064453, 0.4684365391731262, 0.5088170766830444, 0.44848471879959106, 0.35087186098098755, 0.5943220853805542, 0.5565560460090637, 0.5893011093139648, 0.5448884963989258, 0.6480118632316589, 0.39691656827926636, 0.5547857880592346, 0.7316716909408569, 0.6891992688179016, 0.46006345748901367, 0.5285419225692749, 0.7159665822982788, 0.5357731580734253, 0.5380057692527771, 0.4916529655456543, 0.6824549436569214, 0.4293205142021179, 0.562238872051239, 0.7052067518234253, 0.5151087641716003, 0.5669305324554443, 0.49557870626449585, 0.6120576858520508, 0.5733309984207153, 0.5670733451843262]","['9636', '8426', '13836', '15368', '12592', '2677', '6319', '4544', '8840', '10851', '15671', '6384', '3874', '123', '4213', '11865', '6517', '1394', '8315', '13512', '7422', '12799', '10074', '13450', '3651', '1179', '12558', '5791', '13576', '6701', '240', '14634', '4584', '7349', '1960', '10842', '9960', '874', '4530', '9704', '119', '9508', '5804', '15063', '11396', '8717', '3436', '15654', '10486', '2211', '3770', '12309', '9907', '2766', '4776', '2215', '2935', '13453', '11464', '15238', '3316', '11974', '4203', '12466', '5915', '9297', '459', '1253', '11638', '13758', '5880', '9763', '7519', '513', '6618', '11077', '9430', '7561', '706', '11197', '12456', '11471', '313', '452', '14580', '5616', '13767', '14015', '1159', '7688', '15273', '8861', '10240', '8162', '15750', '3033', '3290', '2093', '4105', '2366', '7266', '1404', '6884', '1617', '6739', '6779', '15542', '9582', '6343', '4802', '2139', '6306', '14481', '11839', '7131', '15464', '3193', '3496', '10271', '1167', '14635', '3795', '1661', '15620', '4550', '5590', '13341', '6318', '9310', '6863', '1402', '11440', '14524', '13851', '1263']"
2,"[0.5020175576210022, 0.5401214361190796, 0.4734424948692322, 0.48434796929359436, 0.6810275316238403, 0.4356577396392822, 0.4763101637363434, 0.5428849458694458, 0.531898021697998, 0.5415294170379639, 0.44905325770378113, 0.4827439785003662, 0.4835045337677002, 0.4889228343963623, 0.6058404445648193, 0.49211564660072327, 0.5388476252555847, 0.5296401977539062, 0.5386236906051636, 0.5456281304359436, 0.4450887143611908, 0.5280847549438477, 0.5182754993438721, 0.46210944652557373, 0.8541994094848633, 0.48972079157829285, 0.4773975908756256, 0.48175692558288574, 0.48310205340385437, 0.4131307303905487, 0.6381433010101318, 0.7037423849105835, 0.6437026262283325, 0.5319900512695312, 0.49436822533607483, 0.5523739457130432, 0.9228684902191162, 0.7076649069786072, 0.49710023403167725, 0.5761336088180542, 0.48339253664016724, 0.4596121907234192, 0.5666778087615967, 0.586359441280365, 0.62776780128479, 0.45820650458335876, 0.785522997379303, 0.6742813587188721, 0.49331772327423096, 0.5243675708770752, 0.4926031231880188, 0.5181263089179993, 0.5676817297935486, 0.7827582955360413, 0.5692103505134583, 0.5394418835639954, 0.44746506214141846, 0.5698114633560181, 0.6238723993301392, 0.7118281126022339, 0.6503540277481079, 0.5698695182800293, 0.5205833911895752, 0.661026656627655, 0.552314043045044, 0.442310094833374, 0.5173500776290894, 0.47759270668029785, 0.4745206832885742, 0.43089914321899414, 0.5247905254364014, 0.5205786228179932, 0.4194379448890686, 0.5758495330810547, 0.6899378299713135, 0.4550279378890991, 0.5587576627731323, 0.45317068696022034, 0.7968912124633789, 0.5217521786689758, 0.4438686966896057, 0.44753003120422363, 0.5040919184684753, 0.3910043239593506, 0.6270593404769897, 0.5614548325538635, 0.48842841386795044, 0.5803025364875793, 0.4369499087333679, 0.5386677980422974, 0.5538524389266968, 0.5856080055236816, 0.5635746717453003, 0.46345698833465576, 0.46299755573272705, 0.5246627330780029, 0.6615170240402222, 0.44632941484451294, 0.48046940565109253, 0.5890572667121887, 0.4948641359806061, 0.665732741355896, 0.482880175113678, 0.6369709968566895, 0.4638032615184784, 0.3426697254180908, 0.4831923544406891, 0.5218216180801392, 0.4728989601135254, 0.3939284086227417, 0.6840677261352539, 0.5100563764572144, 0.5783406496047974, 0.6386105418205261, 0.5242652893066406, 0.4201045036315918, 0.5831438302993774, 0.7152286767959595, 0.5680845379829407, 0.42409807443618774, 0.49015575647354126, 0.6890471577644348, 0.495768666267395, 0.5638300180435181, 0.4681607484817505, 0.8106164336204529, 0.4884222149848938, 0.5763086080551147, 0.7368373870849609, 0.5313237905502319, 0.5802103281021118, 0.4407917857170105, 0.5471245050430298, 0.543332576751709, 0.4645290970802307]","[0.5153868198394775, 0.5913133025169373, 0.5841495394706726, 0.49981167912483215, 0.8348207473754883, 0.5467382669448853, 0.5524207353591919, 0.48261263966560364, 0.49328917264938354, 0.5165449380874634, 0.4159955382347107, 0.536139726638794, 0.49075573682785034, 0.4794451892375946, 0.5767512917518616, 0.5146257877349854, 0.5793368816375732, 0.5771582126617432, 0.6374439001083374, 0.6366953253746033, 0.48417961597442627, 0.43696948885917664, 0.7372236251831055, 0.475774884223938, 0.7833439707756042, 0.521272599697113, 0.5036072134971619, 0.5445199012756348, 0.4467672109603882, 0.4260941743850708, 0.5047909617424011, 0.7166481018066406, 0.6606755256652832, 0.5554505586624146, 0.5352102518081665, 0.5683834552764893, 0.7582440376281738, 0.8615643382072449, 0.44959893822669983, 0.5038245916366577, 0.5229062438011169, 0.5072938203811646, 0.5983977317810059, 0.3823620676994324, 0.5199130773544312, 0.4468042552471161, 0.7388367056846619, 0.5663666725158691, 0.5055713653564453, 0.6133633852005005, 0.4796049892902374, 0.48951148986816406, 0.49898895621299744, 0.6827636361122131, 0.6562228202819824, 0.5117697715759277, 0.45826655626296997, 0.5220699310302734, 0.6070510149002075, 0.5632362365722656, 0.5138214230537415, 0.5213537216186523, 0.4406747817993164, 0.6807581186294556, 0.6452624201774597, 0.5314630270004272, 0.5486609935760498, 0.4694647192955017, 0.4854904115200043, 0.4249791204929352, 0.4493865966796875, 0.475163072347641, 0.4977644979953766, 0.5443486571311951, 0.7366446256637573, 0.45240268111228943, 0.5056938529014587, 0.5454376935958862, 0.833816647529602, 0.5691471099853516, 0.46330222487449646, 0.5280717611312866, 0.5996745228767395, 0.45523467659950256, 0.6987920999526978, 0.6169353723526001, 0.4730154275894165, 0.5587929487228394, 0.41502147912979126, 0.5832059979438782, 0.6161656379699707, 0.5226841568946838, 0.597915768623352, 0.4612622559070587, 0.41590073704719543, 0.5175217390060425, 0.7151480913162231, 0.42073798179626465, 0.4508528411388397, 0.49579066038131714, 0.48393914103507996, 0.5669839978218079, 0.4426443576812744, 0.7116175889968872, 0.4255749583244324, 0.44075238704681396, 0.4791067838668823, 0.5226337313652039, 0.46005797386169434, 0.35893309116363525, 0.5922015905380249, 0.5528562068939209, 0.5810045003890991, 0.5325290560722351, 0.6375016570091248, 0.40945327281951904, 0.5535657405853271, 0.7218413352966309, 0.6905053853988647, 0.4509851932525635, 0.5219765305519104, 0.7236677408218384, 0.5160033702850342, 0.5220295190811157, 0.48579466342926025, 0.6700562238693237, 0.42549756169319153, 0.5526686906814575, 0.6901847124099731, 0.5132051706314087, 0.5593085885047913, 0.49984246492385864, 0.6075132489204407, 0.563125729560852, 0.5694539546966553]","['9636', '8426', '13836', '15368', '12592', '2677', '6319', '4544', '8840', '10851', '15671', '6384', '3874', '123', '4213', '11865', '6517', '1394', '8315', '13512', '7422', '12799', '10074', '13450', '3651', '1179', '12558', '5791', '13576', '6701', '240', '14634', '4584', '7349', '1960', '10842', '9960', '874', '4530', '9704', '119', '9508', '5804', '15063', '11396', '8717', '3436', '15654', '10486', '2211', '3770', '12309', '9907', '2766', '4776', '2215', '2935', '13453', '11464', '15238', '3316', '11974', '4203', '12466', '5915', '9297', '459', '1253', '11638', '13758', '5880', '9763', '7519', '513', '6618', '11077', '9430', '7561', '706', '11197', '12456', '11471', '313', '452', '14580', '5616', '13767', '14015', '1159', '7688', '15273', '8861', '10240', '8162', '15750', '3033', '3290', '2093', '4105', '2366', '7266', '1404', '6884', '1617', '6739', '6779', '15542', '9582', '6343', '4802', '2139', '6306', '14481', '11839', '7131', '15464', '3193', '3496', '10271', '1167', '14635', '3795', '1661', '15620', '4550', '5590', '13341', '6318', '9310', '6863', '1402', '11440', '14524', '13851', '1263']"
3,"[0.5644835829734802, 0.584425151348114, 0.5459909439086914, 0.5204155445098877, 0.7093733549118042, 0.5039830207824707, 0.5412880182266235, 0.5925321578979492, 0.58742356300354, 0.5909817218780518, 0.5134179592132568, 0.5405399203300476, 0.5468073487281799, 0.5553652048110962, 0.6444641351699829, 0.5461039543151855, 0.5801682472229004, 0.5822552442550659, 0.5858688950538635, 0.6001690030097961, 0.5143935680389404, 0.5776503086090088, 0.5735384225845337, 0.518271267414093, 0.8642656207084656, 0.5600356459617615, 0.5275713205337524, 0.5464892387390137, 0.5365102887153625, 0.4730372428894043, 0.6670228838920593, 0.7252923250198364, 0.6797495484352112, 0.5739181637763977, 0.5440102815628052, 0.603110671043396, 0.9242745637893677, 0.7401794195175171, 0.550237774848938, 0.6197272539138794, 0.5326420664787292, 0.5308562517166138, 0.6069210767745972, 0.6514360904693604, 0.6685464978218079, 0.5169946551322937, 0.8059974908828735, 0.7047795057296753, 0.5465466976165771, 0.571567952632904, 0.5612956285476685, 0.5698263049125671, 0.6162964105606079, 0.8061738014221191, 0.6146132946014404, 0.576490044593811, 0.5101257562637329, 0.621197521686554, 0.6571090221405029, 0.7361390590667725, 0.672128438949585, 0.6025446057319641, 0.5703463554382324, 0.7047384977340698, 0.5925588607788086, 0.5062274932861328, 0.5694299936294556, 0.5420781373977661, 0.5361963510513306, 0.48868829011917114, 0.5782244205474854, 0.5847129821777344, 0.4867527484893799, 0.6365442872047424, 0.7165771126747131, 0.5221518278121948, 0.5975878238677979, 0.5172687768936157, 0.8142122030258179, 0.5856351852416992, 0.5146260261535645, 0.4991532862186432, 0.5430566072463989, 0.47470787167549133, 0.6659063100814819, 0.6102782487869263, 0.5559687614440918, 0.6287610530853271, 0.5197857022285461, 0.5831172466278076, 0.6039474010467529, 0.6115982532501221, 0.6088236570358276, 0.5242764353752136, 0.5288344025611877, 0.5787795782089233, 0.690287709236145, 0.5031803846359253, 0.5468616485595703, 0.6345770359039307, 0.5433897376060486, 0.6953257322311401, 0.5376455783843994, 0.6815298199653625, 0.5316197872161865, 0.4247931241989136, 0.5375028848648071, 0.5728431344032288, 0.530322790145874, 0.47296205163002014, 0.7179436683654785, 0.5596352219581604, 0.6128056645393372, 0.6888578534126282, 0.5737247467041016, 0.4966443181037903, 0.6215940713882446, 0.7498579025268555, 0.614146888256073, 0.4913105368614197, 0.5508098006248474, 0.725867509841919, 0.5613773465156555, 0.5973916053771973, 0.5150627493858337, 0.8309437036514282, 0.5490061640739441, 0.6251018047332764, 0.7649896144866943, 0.576100766658783, 0.6179171800613403, 0.5108474493026733, 0.5875672698020935, 0.5822964906692505, 0.5204527378082275]","[0.5718522071838379, 0.6198036670684814, 0.6499452590942383, 0.5362482070922852, 0.8619323968887329, 0.5959612131118774, 0.604690670967102, 0.5474157333374023, 0.5491983890533447, 0.5757536888122559, 0.49924442172050476, 0.5878463983535767, 0.556124210357666, 0.5426837801933289, 0.6297011375427246, 0.5851715207099915, 0.636849045753479, 0.626346230506897, 0.6780930757522583, 0.6761231422424316, 0.5528844594955444, 0.5118303298950195, 0.7697708010673523, 0.5335288047790527, 0.809463620185852, 0.5861550569534302, 0.5503425598144531, 0.587565541267395, 0.5008344650268555, 0.5055210590362549, 0.5715301036834717, 0.7428562045097351, 0.7023800611495972, 0.605743408203125, 0.5828431248664856, 0.626155436038971, 0.7818046808242798, 0.8718611001968384, 0.5234928727149963, 0.5501075983047485, 0.5769666433334351, 0.568477988243103, 0.6451795697212219, 0.4715174436569214, 0.5792192816734314, 0.5072044730186462, 0.7755822539329529, 0.6094775795936584, 0.5581192970275879, 0.6499619483947754, 0.543472945690155, 0.5549858808517456, 0.5612576007843018, 0.7142910957336426, 0.6914685368537903, 0.5624001026153564, 0.5190238952636719, 0.5851016640663147, 0.6459710597991943, 0.6212838292121887, 0.5661963224411011, 0.5634243488311768, 0.5060770511627197, 0.72121262550354, 0.6703327894210815, 0.5844489932060242, 0.5961255431175232, 0.537699282169342, 0.5441644787788391, 0.48835575580596924, 0.5113423466682434, 0.5449349880218506, 0.5597631335258484, 0.6119504570960999, 0.7585060596466064, 0.5179138779640198, 0.5533934831619263, 0.6034677028656006, 0.8542660474777222, 0.6249245405197144, 0.5308188199996948, 0.5756509900093079, 0.6324049830436707, 0.5292561054229736, 0.7304738759994507, 0.6590681672096252, 0.5447759628295898, 0.6101589202880859, 0.49518883228302, 0.6215454936027527, 0.6599916219711304, 0.5654737949371338, 0.6429661512374878, 0.5211575031280518, 0.479010671377182, 0.5775293111801147, 0.7407732009887695, 0.4948037564754486, 0.5156830549240112, 0.5561525821685791, 0.5374822616577148, 0.6117697954177856, 0.499855101108551, 0.7426375150680542, 0.5027222037315369, 0.5052521228790283, 0.5349775552749634, 0.5826902389526367, 0.5325708389282227, 0.45758146047592163, 0.6370300650596619, 0.6098170280456543, 0.6233351230621338, 0.5919894576072693, 0.679076075553894, 0.49266278743743896, 0.6064363718032837, 0.7490417957305908, 0.7240337133407593, 0.5076217651367188, 0.5694482326507568, 0.7587761878967285, 0.5747453570365906, 0.5545775890350342, 0.5473639965057373, 0.7088307738304138, 0.48828309774398804, 0.6100951433181763, 0.726730465888977, 0.5599177479743958, 0.607157826423645, 0.5564861297607422, 0.6400231122970581, 0.6022722125053406, 0.609157919883728]","['9636', '8426', '13836', '15368', '12592', '2677', '6319', '4544', '8840', '10851', '15671', '6384', '3874', '123', '4213', '11865', '6517', '1394', '8315', '13512', '7422', '12799', '10074', '13450', '3651', '1179', '12558', '5791', '13576', '6701', '240', '14634', '4584', '7349', '1960', '10842', '9960', '874', '4530', '9704', '119', '9508', '5804', '15063', '11396', '8717', '3436', '15654', '10486', '2211', '3770', '12309', '9907', '2766', '4776', '2215', '2935', '13453', '11464', '15238', '3316', '11974', '4203', '12466', '5915', '9297', '459', '1253', '11638', '13758', '5880', '9763', '7519', '513', '6618', '11077', '9430', '7561', '706', '11197', '12456', '11471', '313', '452', '14580', '5616', '13767', '14015', '1159', '7688', '15273', '8861', '10240', '8162', '15750', '3033', '3290', '2093', '4105', '2366', '7266', '1404', '6884', '1617', '6739', '6779', '15542', '9582', '6343', '4802', '2139', '6306', '14481', '11839', '7131', '15464', '3193', '3496', '10271', '1167', '14635', '3795', '1661', '15620', '4550', '5590', '13341', '6318', '9310', '6863', '1402', '11440', '14524', '13851', '1263']"
4,"[0.6044472455978394, 0.6192793846130371, 0.6007626056671143, 0.5493772029876709, 0.7346312999725342, 0.5544919967651367, 0.5801624059677124, 0.6278513073921204, 0.6212999820709229, 0.6277464628219604, 0.56517094373703, 0.5714036226272583, 0.5785560607910156, 0.5890586376190186, 0.6668158769607544, 0.5827981233596802, 0.6081645488739014, 0.6265910267829895, 0.6224132180213928, 0.6328200101852417, 0.5662841200828552, 0.6038614511489868, 0.6103278398513794, 0.5570006370544434, 0.8791813850402832, 0.6005053520202637, 0.5675914883613586, 0.5861372351646423, 0.5749658942222595, 0.5155298709869385, 0.6820012331008911, 0.7418907880783081, 0.6978545784950256, 0.6002100706100464, 0.5832642316818237, 0.6305238008499146, 0.9237445592880249, 0.7573732137680054, 0.5902895927429199, 0.632292628288269, 0.5731332302093506, 0.5757516026496887, 0.6376662850379944, 0.6783938407897949, 0.6917846202850342, 0.5599749088287354, 0.8133043050765991, 0.728162407875061, 0.5842302441596985, 0.6073410511016846, 0.5975416302680969, 0.604791522026062, 0.6415053606033325, 0.8110877871513367, 0.6421884894371033, 0.5956095457077026, 0.5457924604415894, 0.6667184233665466, 0.6849067211151123, 0.7551146745681763, 0.6856359243392944, 0.6290342807769775, 0.6076220273971558, 0.7227545976638794, 0.6216696500778198, 0.5407519340515137, 0.6121541261672974, 0.5753235816955566, 0.575870156288147, 0.5429853796958923, 0.606103241443634, 0.6204173564910889, 0.523579478263855, 0.6726341247558594, 0.733974277973175, 0.5582299828529358, 0.6236029267311096, 0.5595723986625671, 0.8267966508865356, 0.6331250071525574, 0.5598187446594238, 0.5339276194572449, 0.5744305849075317, 0.5304549932479858, 0.6949763298034668, 0.6345342397689819, 0.5894739031791687, 0.6625971794128418, 0.5640136003494263, 0.6108051538467407, 0.6364254355430603, 0.6302362680435181, 0.6403734683990479, 0.5628454685211182, 0.5702587366104126, 0.617782711982727, 0.7169317007064819, 0.5440971851348877, 0.5753461122512817, 0.6594681739807129, 0.5735899209976196, 0.7107657194137573, 0.5704548954963684, 0.700980544090271, 0.5746153593063354, 0.4749748110771179, 0.5623965263366699, 0.6069620847702026, 0.5814806222915649, 0.5319222211837769, 0.7396149635314941, 0.5955933928489685, 0.6436743140220642, 0.7118658423423767, 0.6143450140953064, 0.5345665812492371, 0.6547271013259888, 0.7691864967346191, 0.6474410891532898, 0.5331200957298279, 0.5861274003982544, 0.7547202110290527, 0.6068335771560669, 0.6213553547859192, 0.5536317825317383, 0.8451932072639465, 0.5862753391265869, 0.6573425531387329, 0.7733930945396423, 0.6060479283332825, 0.6411995887756348, 0.5527502298355103, 0.6145672798156738, 0.6123601198196411, 0.5657125115394592]","[0.6044690608978271, 0.6445015668869019, 0.6777184009552002, 0.5610260963439941, 0.8792374134063721, 0.6293690204620361, 0.6414315104484558, 0.594355046749115, 0.5892713665962219, 0.6197056770324707, 0.5483630895614624, 0.6145171523094177, 0.5947954058647156, 0.5735495090484619, 0.6521336436271667, 0.6190087795257568, 0.6667371392250061, 0.663648247718811, 0.698737382888794, 0.7005411386489868, 0.5915242433547974, 0.55999356508255, 0.7814686298370361, 0.5718811750411987, 0.8167508840560913, 0.6244849562644958, 0.594348669052124, 0.6157112121582031, 0.5474520325660706, 0.5470355749130249, 0.6020106077194214, 0.7578377723693848, 0.7156615257263184, 0.6380815505981445, 0.6147603988647461, 0.6598745584487915, 0.7936604022979736, 0.8733599185943604, 0.5681986212730408, 0.5712903738021851, 0.6140437722206116, 0.6021475195884705, 0.6723623871803284, 0.5179261565208435, 0.6074433922767639, 0.5528572797775269, 0.7950246334075928, 0.6388329863548279, 0.5985780954360962, 0.6740591526031494, 0.5782960653305054, 0.5842996835708618, 0.592617392539978, 0.7293145656585693, 0.7026114463806152, 0.5937145948410034, 0.542366623878479, 0.634868860244751, 0.6698133945465088, 0.6606872081756592, 0.6001250147819519, 0.5978557467460632, 0.5540201663970947, 0.7327728867530823, 0.6796948313713074, 0.6125200390815735, 0.6301794648170471, 0.5745779871940613, 0.5857716798782349, 0.5436723232269287, 0.5480009317398071, 0.586296558380127, 0.5845288038253784, 0.6591441035270691, 0.7691843509674072, 0.5606381893157959, 0.5912399291992188, 0.6356388926506042, 0.8711076378822327, 0.6627692580223083, 0.5624916553497314, 0.6061878204345703, 0.6539955139160156, 0.5706799030303955, 0.7491554021835327, 0.6846169233322144, 0.5777417421340942, 0.6507341861724854, 0.5401682257652283, 0.6608264446258545, 0.6886581182479858, 0.5965782999992371, 0.6718413233757019, 0.5593078136444092, 0.5276695489883423, 0.6151888966560364, 0.756074070930481, 0.5399281978607178, 0.5584731101989746, 0.5965195894241333, 0.5756206512451172, 0.6345935463905334, 0.5435199737548828, 0.7592675685882568, 0.5502421259880066, 0.5496162176132202, 0.5688556432723999, 0.6250196695327759, 0.5813307762145996, 0.520270049571991, 0.6696338653564453, 0.6431211233139038, 0.6557442545890808, 0.6255974769592285, 0.710249662399292, 0.5298097133636475, 0.641730546951294, 0.7656301259994507, 0.7512801289558411, 0.5381178259849548, 0.5998628735542297, 0.7820188999176025, 0.610043466091156, 0.5713455677032471, 0.5861154794692993, 0.7301427125930786, 0.533828854560852, 0.6357452869415283, 0.7419105172157288, 0.6023859977722168, 0.6364932060241699, 0.5923135280609131, 0.6662562489509583, 0.627407431602478, 0.6411763429641724]","['9636', '8426', '13836', '15368', '12592', '2677', '6319', '4544', '8840', '10851', '15671', '6384', '3874', '123', '4213', '11865', '6517', '1394', '8315', '13512', '7422', '12799', '10074', '13450', '3651', '1179', '12558', '5791', '13576', '6701', '240', '14634', '4584', '7349', '1960', '10842', '9960', '874', '4530', '9704', '119', '9508', '5804', '15063', '11396', '8717', '3436', '15654', '10486', '2211', '3770', '12309', '9907', '2766', '4776', '2215', '2935', '13453', '11464', '15238', '3316', '11974', '4203', '12466', '5915', '9297', '459', '1253', '11638', '13758', '5880', '9763', '7519', '513', '6618', '11077', '9430', '7561', '706', '11197', '12456', '11471', '313', '452', '14580', '5616', '13767', '14015', '1159', '7688', '15273', '8861', '10240', '8162', '15750', '3033', '3290', '2093', '4105', '2366', '7266', '1404', '6884', '1617', '6739', '6779', '15542', '9582', '6343', '4802', '2139', '6306', '14481', '11839', '7131', '15464', '3193', '3496', '10271', '1167', '14635', '3795', '1661', '15620', '4550', '5590', '13341', '6318', '9310', '6863', '1402', '11440', '14524', '13851', '1263']"
