layer,precision,recall,fnames
1,"[0.744165301322937, 0.75725257396698, 0.7378501892089844, 0.7290743589401245, 0.7939354777336121, 0.7190816402435303, 0.7217844128608704, 0.7594438791275024, 0.7707448601722717, 0.7593477368354797, 0.6972804069519043, 0.7431647777557373, 0.7368408441543579, 0.7095965147018433, 0.7857620716094971, 0.710792601108551, 0.7599536180496216, 0.7488570809364319, 0.7663770914077759, 0.7508354187011719, 0.7061804533004761, 0.7517285943031311, 0.7635039687156677, 0.7254924774169922, 0.9371901750564575, 0.7374584078788757, 0.7083787322044373, 0.7058707475662231, 0.7051365971565247, 0.6995035409927368, 0.8337339758872986, 0.8171537518501282, 0.7687239646911621, 0.7785662412643433, 0.7515809535980225, 0.7721551656723022, 0.9604766368865967, 0.8366519212722778, 0.7198817729949951, 0.7630846500396729, 0.7310490608215332, 0.7108588218688965, 0.7579489350318909, 0.7934873104095459, 0.7808528542518616, 0.726951003074646, 0.8741953372955322, 0.8191419839859009, 0.7110434770584106, 0.7488320469856262, 0.7064075469970703, 0.7549543380737305, 0.7757039070129395, 0.8556580543518066, 0.7679396867752075, 0.7790896892547607, 0.700713038444519, 0.7631869316101074, 0.822138786315918, 0.8159867525100708, 0.8126541376113892, 0.7778680324554443, 0.7396310567855835, 0.8253735899925232, 0.7554563283920288, 0.6936905384063721, 0.7328693270683289, 0.7647878527641296, 0.7165934443473816, 0.6697564125061035, 0.7352080941200256, 0.7411597967147827, 0.7032840847969055, 0.7538913488388062, 0.8367905616760254, 0.6997909545898438, 0.7314000129699707, 0.7096089124679565, 0.898027241230011, 0.7329770922660828, 0.6935086250305176, 0.703508734703064, 0.7340195178985596, 0.6668846011161804, 0.806972086429596, 0.7449156045913696, 0.7390456199645996, 0.7565653324127197, 0.7066887617111206, 0.7369051575660706, 0.7616062164306641, 0.7719933986663818, 0.797720193862915, 0.7199569344520569, 0.7407019138336182, 0.7513105869293213, 0.8067926168441772, 0.7197399139404297, 0.7158271670341492, 0.7567958831787109, 0.7135182619094849, 0.7802845239639282, 0.7432713508605957, 0.8368306756019592, 0.7196866869926453, 0.6693706512451172, 0.7241115570068359, 0.7300822734832764, 0.7219533920288086, 0.6641924381256104, 0.7888266444206238, 0.7349777221679688, 0.7492853403091431, 0.8063442707061768, 0.7511438727378845, 0.7138164043426514, 0.7703661322593689, 0.8480753898620605, 0.7735295295715332, 0.6850685477256775, 0.7249761819839478, 0.7943540811538696, 0.7181039452552795, 0.7849596738815308, 0.7014235854148865, 0.9001948237419128, 0.70503169298172, 0.7519606351852417, 0.8390227556228638, 0.7360284328460693, 0.7683685421943665, 0.698336124420166, 0.7670542597770691, 0.7371729016304016, 0.7137860655784607]","[0.7160573601722717, 0.7470316886901855, 0.731454610824585, 0.7353736758232117, 0.8634446859359741, 0.7277044057846069, 0.7188490629196167, 0.7110012769699097, 0.7207696437835693, 0.7178112268447876, 0.6721144914627075, 0.7248417139053345, 0.7139426469802856, 0.7235136032104492, 0.7506378889083862, 0.7343517541885376, 0.7679951190948486, 0.7684361934661865, 0.7910867929458618, 0.7870159149169922, 0.6868443489074707, 0.6849259734153748, 0.8197991251945496, 0.7054339051246643, 0.8937280178070068, 0.7519499063491821, 0.7142490148544312, 0.7140992879867554, 0.6810478568077087, 0.6782063245773315, 0.7717586755752563, 0.8221656680107117, 0.7955990433692932, 0.7785192131996155, 0.7667648196220398, 0.7647581696510315, 0.8636014461517334, 0.9224281907081604, 0.698796272277832, 0.7251390814781189, 0.7244320511817932, 0.721423864364624, 0.7471570372581482, 0.6651984453201294, 0.7110499143600464, 0.678606390953064, 0.8610235452651978, 0.7660089731216431, 0.6976537704467773, 0.7593618035316467, 0.7088943719863892, 0.7318243980407715, 0.7048978209495544, 0.7937070727348328, 0.7819777727127075, 0.7182453870773315, 0.6976330280303955, 0.7427467107772827, 0.7813239693641663, 0.735666811466217, 0.7153688669204712, 0.727576732635498, 0.6792992949485779, 0.8249715566635132, 0.7903516292572021, 0.7220682501792908, 0.7551445364952087, 0.70386803150177, 0.6968624591827393, 0.6793363094329834, 0.7023372650146484, 0.7153522968292236, 0.7085311412811279, 0.7232057452201843, 0.8595706224441528, 0.7007122039794922, 0.7232537865638733, 0.7053367495536804, 0.9125028252601624, 0.7553949356079102, 0.7118133306503296, 0.754391074180603, 0.7799234390258789, 0.6568070650100708, 0.8028919696807861, 0.7645777463912964, 0.7122384309768677, 0.7444335222244263, 0.7192618250846863, 0.7280092239379883, 0.792661190032959, 0.7365410923957825, 0.7846919298171997, 0.7183024883270264, 0.7013688087463379, 0.7324151992797852, 0.8137632608413696, 0.6933339834213257, 0.6959837079048157, 0.7098544836044312, 0.6985285878181458, 0.7251002192497253, 0.7104406356811523, 0.8679308891296387, 0.6926231384277344, 0.6725659370422363, 0.7248876690864563, 0.7269996404647827, 0.6932235360145569, 0.660595178604126, 0.7441471815109253, 0.7273309230804443, 0.7470851540565491, 0.7606135606765747, 0.7954810857772827, 0.6781655550003052, 0.731162428855896, 0.8567314147949219, 0.8204348087310791, 0.6691311597824097, 0.7447084784507751, 0.7926222085952759, 0.7162879705429077, 0.7350896000862122, 0.7065733671188354, 0.8060828447341919, 0.6814479231834412, 0.7283165454864502, 0.8052418231964111, 0.7480476498603821, 0.762124240398407, 0.7175537347793579, 0.7899559736251831, 0.7384634613990784, 0.7541437149047852]","['9636', '8426', '13836', '15368', '12592', '2677', '6319', '4544', '8840', '10851', '15671', '6384', '3874', '123', '4213', '11865', '6517', '1394', '8315', '13512', '7422', '12799', '10074', '13450', '3651', '1179', '12558', '5791', '13576', '6701', '240', '14634', '4584', '7349', '1960', '10842', '9960', '874', '4530', '9704', '119', '9508', '5804', '15063', '11396', '8717', '3436', '15654', '10486', '2211', '3770', '12309', '9907', '2766', '4776', '2215', '2935', '13453', '11464', '15238', '3316', '11974', '4203', '12466', '5915', '9297', '459', '1253', '11638', '13758', '5880', '9763', '7519', '513', '6618', '11077', '9430', '7561', '706', '11197', '12456', '11471', '313', '452', '14580', '5616', '13767', '14015', '1159', '7688', '15273', '8861', '10240', '8162', '15750', '3033', '3290', '2093', '4105', '2366', '7266', '1404', '6884', '1617', '6739', '6779', '15542', '9582', '6343', '4802', '2139', '6306', '14481', '11839', '7131', '15464', '3193', '3496', '10271', '1167', '14635', '3795', '1661', '15620', '4550', '5590', '13341', '6318', '9310', '6863', '1402', '11440', '14524', '13851', '1263']"
2,"[0.785531759262085, 0.7899695038795471, 0.7770426273345947, 0.7623525857925415, 0.8161185383796692, 0.7678489089012146, 0.7652758359909058, 0.7965085506439209, 0.7971447110176086, 0.7827416658401489, 0.7353441715240479, 0.7814395427703857, 0.7829010486602783, 0.7558778524398804, 0.8151957392692566, 0.7533189058303833, 0.7992950677871704, 0.7909541726112366, 0.7939447164535522, 0.7916198968887329, 0.7513078451156616, 0.782983660697937, 0.7976290583610535, 0.7654972076416016, 0.9357576966285706, 0.7704025506973267, 0.7495901584625244, 0.7524765729904175, 0.7646711468696594, 0.7490532398223877, 0.8358581066131592, 0.8376492261886597, 0.8117836713790894, 0.8058167695999146, 0.7916548848152161, 0.805547833442688, 0.9548145532608032, 0.8627910614013672, 0.7740049362182617, 0.800518274307251, 0.775920033454895, 0.7564234137535095, 0.7898598313331604, 0.8158829808235168, 0.8176165819168091, 0.760172963142395, 0.8856873512268066, 0.8401376008987427, 0.7556072473526001, 0.783920168876648, 0.7697880864143372, 0.801408052444458, 0.8057323098182678, 0.8646163940429688, 0.7912169694900513, 0.8146121501922607, 0.7508708834648132, 0.7964703440666199, 0.8424636125564575, 0.8388523459434509, 0.8230472803115845, 0.8015246987342834, 0.7723288536071777, 0.8465322256088257, 0.7943466901779175, 0.7547777891159058, 0.782913327217102, 0.798633337020874, 0.7686996459960938, 0.7218689918518066, 0.7877963781356812, 0.7880159020423889, 0.7480114698410034, 0.799193263053894, 0.8617260456085205, 0.7361012101173401, 0.7789067029953003, 0.7709782123565674, 0.903648316860199, 0.7888145446777344, 0.7585593461990356, 0.7584750652313232, 0.773363471031189, 0.7355015277862549, 0.8256882429122925, 0.7911598086357117, 0.7696982622146606, 0.7935729026794434, 0.7718884348869324, 0.777000904083252, 0.8117192387580872, 0.8115235567092896, 0.823530375957489, 0.7630860209465027, 0.7807648181915283, 0.7861298322677612, 0.8220176696777344, 0.7662087678909302, 0.7578212022781372, 0.8013869524002075, 0.7569926381111145, 0.8090643286705017, 0.7767326831817627, 0.8602986931800842, 0.763745903968811, 0.7258475422859192, 0.7677977085113525, 0.7658644914627075, 0.7665396928787231, 0.7259323596954346, 0.8217213153839111, 0.7807515263557434, 0.7833924293518066, 0.8379473686218262, 0.7896824479103088, 0.7712468504905701, 0.7995707988739014, 0.8603043556213379, 0.8056329488754272, 0.7394548654556274, 0.7581983208656311, 0.8064532279968262, 0.777605414390564, 0.8103075623512268, 0.7516538500785828, 0.9059315919876099, 0.7565996646881104, 0.8020971417427063, 0.8557089567184448, 0.778582751750946, 0.7974982261657715, 0.7535388469696045, 0.8000611066818237, 0.7754018902778625, 0.7583186030387878]","[0.7673578858375549, 0.8033918738365173, 0.7976893186569214, 0.7811048030853271, 0.8719073534011841, 0.7876195907592773, 0.7731578350067139, 0.7733033895492554, 0.7611862421035767, 0.7733906507492065, 0.7353225946426392, 0.7703496217727661, 0.7692453861236572, 0.7651638388633728, 0.8034908771514893, 0.7813788056373596, 0.8100798726081848, 0.8162896633148193, 0.8251703977584839, 0.8194476366043091, 0.7365944981575012, 0.7407044768333435, 0.8585415482521057, 0.7615786790847778, 0.9025614857673645, 0.7860468626022339, 0.7605006098747253, 0.7702271342277527, 0.7509019374847412, 0.7376574277877808, 0.8051052093505859, 0.8427000045776367, 0.8233743906021118, 0.8158077001571655, 0.8183560371398926, 0.8116029500961304, 0.8859083652496338, 0.9208719730377197, 0.7427882552146912, 0.7628775238990784, 0.7808771729469299, 0.7733683586120605, 0.7966963052749634, 0.7325156927108765, 0.7643194198608398, 0.7403134703636169, 0.8782742619514465, 0.7966002225875854, 0.7450773119926453, 0.8025978803634644, 0.7645926475524902, 0.777464747428894, 0.7658287286758423, 0.8310468792915344, 0.8140124082565308, 0.7786957621574402, 0.7440032958984375, 0.7753446102142334, 0.8182059526443481, 0.7889324426651001, 0.7654666900634766, 0.7735425233840942, 0.7425714731216431, 0.8408093452453613, 0.8232764005661011, 0.7759226560592651, 0.7857100367546082, 0.7618952989578247, 0.7530723810195923, 0.7301188707351685, 0.7642387747764587, 0.767623245716095, 0.7609753608703613, 0.7829675078392029, 0.8732028007507324, 0.749702513217926, 0.7684112787246704, 0.7679938673973083, 0.9222341179847717, 0.8080000877380371, 0.7643201351165771, 0.8067477941513062, 0.8083429932594299, 0.7365163564682007, 0.8377293944358826, 0.8140695095062256, 0.7690012454986572, 0.7847929000854492, 0.7624075412750244, 0.7692137956619263, 0.8261350393295288, 0.784939169883728, 0.8216500878334045, 0.7731735706329346, 0.7566626667976379, 0.7678247690200806, 0.845012903213501, 0.753916323184967, 0.7467420697212219, 0.7629456520080566, 0.7574421167373657, 0.7849597930908203, 0.7570059895515442, 0.889579713344574, 0.7489534616470337, 0.7340081334114075, 0.7708781957626343, 0.7870826721191406, 0.7551440000534058, 0.7296196222305298, 0.7980051040649414, 0.7883559465408325, 0.7890910506248474, 0.8056675791740417, 0.831456184387207, 0.759632408618927, 0.7967849969863892, 0.8711450099945068, 0.84119713306427, 0.731448769569397, 0.7815236449241638, 0.8207243084907532, 0.765002965927124, 0.7894176244735718, 0.7606459856033325, 0.8342078924179077, 0.7314587235450745, 0.7840102910995483, 0.8431808352470398, 0.7830325365066528, 0.7992414236068726, 0.7650895714759827, 0.821977436542511, 0.7886350154876709, 0.7938248515129089]","['9636', '8426', '13836', '15368', '12592', '2677', '6319', '4544', '8840', '10851', '15671', '6384', '3874', '123', '4213', '11865', '6517', '1394', '8315', '13512', '7422', '12799', '10074', '13450', '3651', '1179', '12558', '5791', '13576', '6701', '240', '14634', '4584', '7349', '1960', '10842', '9960', '874', '4530', '9704', '119', '9508', '5804', '15063', '11396', '8717', '3436', '15654', '10486', '2211', '3770', '12309', '9907', '2766', '4776', '2215', '2935', '13453', '11464', '15238', '3316', '11974', '4203', '12466', '5915', '9297', '459', '1253', '11638', '13758', '5880', '9763', '7519', '513', '6618', '11077', '9430', '7561', '706', '11197', '12456', '11471', '313', '452', '14580', '5616', '13767', '14015', '1159', '7688', '15273', '8861', '10240', '8162', '15750', '3033', '3290', '2093', '4105', '2366', '7266', '1404', '6884', '1617', '6739', '6779', '15542', '9582', '6343', '4802', '2139', '6306', '14481', '11839', '7131', '15464', '3193', '3496', '10271', '1167', '14635', '3795', '1661', '15620', '4550', '5590', '13341', '6318', '9310', '6863', '1402', '11440', '14524', '13851', '1263']"
3,"[0.794710636138916, 0.7967419624328613, 0.7743837833404541, 0.764169454574585, 0.8107829689979553, 0.7782827615737915, 0.7727861404418945, 0.8016836643218994, 0.7994431257247925, 0.7803394198417664, 0.7349763512611389, 0.7808351516723633, 0.7771834135055542, 0.7614717483520508, 0.8201349973678589, 0.7624325752258301, 0.794916033744812, 0.7927660346031189, 0.8000792860984802, 0.7902581691741943, 0.7554246187210083, 0.7737940549850464, 0.7894223928451538, 0.7678328156471252, 0.9344104528427124, 0.7760394215583801, 0.7491300702095032, 0.7536352276802063, 0.7701753973960876, 0.746061384677887, 0.8404698371887207, 0.8397781848907471, 0.8115884065628052, 0.7974032163619995, 0.7842149138450623, 0.802688717842102, 0.9582840800285339, 0.8604353666305542, 0.7655822038650513, 0.7981515526771545, 0.7807760238647461, 0.7558093070983887, 0.8022737503051758, 0.8183038830757141, 0.8167145252227783, 0.7612408399581909, 0.8912209868431091, 0.8548654317855835, 0.7594929933547974, 0.7899264693260193, 0.7696447372436523, 0.8080195188522339, 0.8087918758392334, 0.8645099401473999, 0.7999334931373596, 0.8178118467330933, 0.7537737488746643, 0.7989619970321655, 0.8403522968292236, 0.8326975107192993, 0.827248215675354, 0.8051303625106812, 0.7854994535446167, 0.847357451915741, 0.7984873652458191, 0.7540435791015625, 0.7895128726959229, 0.8060309290885925, 0.768146276473999, 0.724621593952179, 0.7869541645050049, 0.7887946963310242, 0.7479904294013977, 0.8074874877929688, 0.8599109649658203, 0.728918731212616, 0.7789421081542969, 0.7698229551315308, 0.9024176597595215, 0.7879042625427246, 0.7631782293319702, 0.7508195638656616, 0.7723172903060913, 0.7278106212615967, 0.8221879005432129, 0.7903292179107666, 0.7707581520080566, 0.8015120029449463, 0.7681287527084351, 0.7779750823974609, 0.8055130839347839, 0.8159496784210205, 0.8236100077629089, 0.758082389831543, 0.7694063186645508, 0.785003662109375, 0.8211092948913574, 0.7682924270629883, 0.7650467157363892, 0.7983944416046143, 0.7624120712280273, 0.8115090131759644, 0.7759754657745361, 0.8632606267929077, 0.7685601115226746, 0.7300208210945129, 0.7671984434127808, 0.7659611701965332, 0.7717834711074829, 0.7376197576522827, 0.8218777775764465, 0.7843582034111023, 0.7868936061859131, 0.8400187492370605, 0.7892242074012756, 0.7827466130256653, 0.8083497285842896, 0.8661051392555237, 0.8048014640808105, 0.7361208200454712, 0.761288583278656, 0.8075215816497803, 0.7857550382614136, 0.8073362708091736, 0.7595918774604797, 0.9010611772537231, 0.7625614404678345, 0.8089538216590881, 0.8595839142799377, 0.7822144627571106, 0.7988556027412415, 0.7546135783195496, 0.8014531135559082, 0.7759547233581543, 0.7598644495010376]","[0.7662090063095093, 0.8060126900672913, 0.8021701574325562, 0.7808412909507751, 0.8702700734138489, 0.8014163970947266, 0.7862808704376221, 0.7805845737457275, 0.7625755071640015, 0.7866483926773071, 0.7384845018386841, 0.784121036529541, 0.7715267539024353, 0.776680052280426, 0.8158243298530579, 0.7974278926849365, 0.8082523345947266, 0.8251272439956665, 0.8341647386550903, 0.8282103538513184, 0.7563122510910034, 0.7376498579978943, 0.8538184762001038, 0.7758913636207581, 0.9048240780830383, 0.787380576133728, 0.7732561826705933, 0.7813220024108887, 0.7603826522827148, 0.743224561214447, 0.8111544251441956, 0.8447706699371338, 0.8327500820159912, 0.8188455104827881, 0.8206338286399841, 0.8116418123245239, 0.8926624059677124, 0.9184144735336304, 0.7491555213928223, 0.7725780606269836, 0.7867793440818787, 0.7807121276855469, 0.7990204691886902, 0.7371360659599304, 0.7711468935012817, 0.7512235641479492, 0.8894737958908081, 0.8144428730010986, 0.7502883672714233, 0.8123267292976379, 0.7694281935691833, 0.7915364503860474, 0.7836846113204956, 0.8366360664367676, 0.8131616115570068, 0.787800133228302, 0.7545114755630493, 0.7778990268707275, 0.819621205329895, 0.7934479713439941, 0.7793195247650146, 0.7829008102416992, 0.7494111061096191, 0.8449698686599731, 0.8195457458496094, 0.7801196575164795, 0.7954733371734619, 0.7655789852142334, 0.7625834941864014, 0.7401554584503174, 0.7741600275039673, 0.7761238813400269, 0.7710309624671936, 0.78685063123703, 0.879580020904541, 0.7619427442550659, 0.7791467905044556, 0.769493818283081, 0.9184955954551697, 0.8190456628799438, 0.7710743546485901, 0.8095933794975281, 0.8201718926429749, 0.7455670833587646, 0.8437225222587585, 0.8158915042877197, 0.7706261873245239, 0.7961797714233398, 0.7754471302032471, 0.7641156315803528, 0.8328146934509277, 0.7853858470916748, 0.8241285085678101, 0.7855739593505859, 0.7649364471435547, 0.7783857583999634, 0.8493658304214478, 0.7643165588378906, 0.7550221681594849, 0.7671617269515991, 0.7702617049217224, 0.7906218767166138, 0.7689520120620728, 0.8891704082489014, 0.7561590075492859, 0.7534180879592896, 0.771843433380127, 0.79259192943573, 0.7614729404449463, 0.7279406785964966, 0.801264226436615, 0.7968473434448242, 0.7983659505844116, 0.8118705153465271, 0.835289716720581, 0.775201678276062, 0.805328369140625, 0.8766785264015198, 0.8495861291885376, 0.7362684011459351, 0.7886861562728882, 0.830617368221283, 0.7737470269203186, 0.7951059937477112, 0.7604756355285645, 0.8420687913894653, 0.7412247061729431, 0.7863326072692871, 0.8481732606887817, 0.7988039255142212, 0.810202956199646, 0.7695561051368713, 0.820044755935669, 0.7883871793746948, 0.8102719783782959]","['9636', '8426', '13836', '15368', '12592', '2677', '6319', '4544', '8840', '10851', '15671', '6384', '3874', '123', '4213', '11865', '6517', '1394', '8315', '13512', '7422', '12799', '10074', '13450', '3651', '1179', '12558', '5791', '13576', '6701', '240', '14634', '4584', '7349', '1960', '10842', '9960', '874', '4530', '9704', '119', '9508', '5804', '15063', '11396', '8717', '3436', '15654', '10486', '2211', '3770', '12309', '9907', '2766', '4776', '2215', '2935', '13453', '11464', '15238', '3316', '11974', '4203', '12466', '5915', '9297', '459', '1253', '11638', '13758', '5880', '9763', '7519', '513', '6618', '11077', '9430', '7561', '706', '11197', '12456', '11471', '313', '452', '14580', '5616', '13767', '14015', '1159', '7688', '15273', '8861', '10240', '8162', '15750', '3033', '3290', '2093', '4105', '2366', '7266', '1404', '6884', '1617', '6739', '6779', '15542', '9582', '6343', '4802', '2139', '6306', '14481', '11839', '7131', '15464', '3193', '3496', '10271', '1167', '14635', '3795', '1661', '15620', '4550', '5590', '13341', '6318', '9310', '6863', '1402', '11440', '14524', '13851', '1263']"
4,"[0.8349466323852539, 0.8413002490997314, 0.8167954683303833, 0.8126896023750305, 0.8493824005126953, 0.8188839554786682, 0.8235203623771667, 0.8383783102035522, 0.838001012802124, 0.8319368362426758, 0.7886188626289368, 0.8289685845375061, 0.8277941346168518, 0.81245356798172, 0.8569718599319458, 0.8047102689743042, 0.8424139618873596, 0.836071252822876, 0.8420432806015015, 0.8422077298164368, 0.8044042587280273, 0.8236507177352905, 0.8305624723434448, 0.8181450366973877, 0.9440256357192993, 0.8190920948982239, 0.804193377494812, 0.8152791857719421, 0.8173086047172546, 0.808240532875061, 0.8675360083580017, 0.8722621202468872, 0.846038281917572, 0.846208930015564, 0.836706280708313, 0.8465043306350708, 0.9638698101043701, 0.887028694152832, 0.8094786405563354, 0.8389114737510681, 0.8223220109939575, 0.8158835172653198, 0.839464545249939, 0.8546304702758789, 0.8543421030044556, 0.8109872341156006, 0.9139069318771362, 0.88142991065979, 0.8131964206695557, 0.8372695446014404, 0.8249151706695557, 0.8501273393630981, 0.8457973003387451, 0.8932497501373291, 0.8395456075668335, 0.8518831729888916, 0.8040046095848083, 0.8398882746696472, 0.8734359741210938, 0.8685288429260254, 0.8649882078170776, 0.845146894454956, 0.8288353681564331, 0.8794792890548706, 0.83976811170578, 0.8055170178413391, 0.8357628583908081, 0.842616081237793, 0.8218883275985718, 0.7848309278488159, 0.8243149518966675, 0.8312237858772278, 0.8021000623703003, 0.8504075407981873, 0.8880972862243652, 0.7852832078933716, 0.827625036239624, 0.8246239423751831, 0.9196463227272034, 0.8342655301094055, 0.811768651008606, 0.8094428181648254, 0.8246826529502869, 0.7897920608520508, 0.8530017137527466, 0.8416941165924072, 0.8210986852645874, 0.8493045568466187, 0.8141536116600037, 0.8217611312866211, 0.8463087677955627, 0.8439339399337769, 0.855595588684082, 0.8078838586807251, 0.8185452222824097, 0.8291085958480835, 0.8596905469894409, 0.8120862245559692, 0.8195829391479492, 0.8331464529037476, 0.8150413036346436, 0.8530644178390503, 0.825110673904419, 0.8904951214790344, 0.8182793855667114, 0.7926532030105591, 0.8165139555931091, 0.8218954801559448, 0.8192340135574341, 0.7868340015411377, 0.8531241416931152, 0.8321962952613831, 0.832064151763916, 0.8736053705215454, 0.8338127136230469, 0.8310914039611816, 0.8455734252929688, 0.8913208842277527, 0.845022976398468, 0.8012716770172119, 0.8135626316070557, 0.8488978147506714, 0.8308371305465698, 0.8393357396125793, 0.8118759393692017, 0.9175127148628235, 0.8123337030410767, 0.8427754640579224, 0.8903578519821167, 0.8322279453277588, 0.8469703197479248, 0.8127507567405701, 0.8427376747131348, 0.8233325481414795, 0.8078981637954712]","[0.8025791645050049, 0.8473174571990967, 0.8317484259605408, 0.8151757717132568, 0.8847300410270691, 0.8393802642822266, 0.8266593813896179, 0.8188390731811523, 0.8080193996429443, 0.8193228840827942, 0.7851333618164062, 0.8264539241790771, 0.8112772107124329, 0.814335823059082, 0.8521885871887207, 0.8264384269714355, 0.8408962488174438, 0.8587201833724976, 0.8584256172180176, 0.8632442355155945, 0.8020743131637573, 0.798355758190155, 0.8815949559211731, 0.8163634538650513, 0.9176333546638489, 0.826988697052002, 0.8119102716445923, 0.8246205449104309, 0.8083317279815674, 0.7801530957221985, 0.8434785604476929, 0.8704736232757568, 0.8536665439605713, 0.8519985675811768, 0.8483905792236328, 0.8426550626754761, 0.9106558561325073, 0.9298108220100403, 0.7928962707519531, 0.8139466643333435, 0.8309421539306641, 0.81452476978302, 0.8343290686607361, 0.7924740314483643, 0.8142162561416626, 0.7903581857681274, 0.9129862785339355, 0.8426746129989624, 0.8041632175445557, 0.8487787842750549, 0.8123533725738525, 0.8197622299194336, 0.8226924538612366, 0.8734287023544312, 0.8543303608894348, 0.8277299404144287, 0.8004785776138306, 0.8180303573608398, 0.8518960475921631, 0.8377565145492554, 0.8217785358428955, 0.8216031193733215, 0.7984189391136169, 0.874756395816803, 0.8581414222717285, 0.8188649415969849, 0.8343592882156372, 0.8162684440612793, 0.8096057772636414, 0.7923959493637085, 0.8189514875411987, 0.8202270269393921, 0.8113211393356323, 0.8282339572906494, 0.8961242437362671, 0.8097741603851318, 0.8107607364654541, 0.8246837258338928, 0.9305131435394287, 0.8513303995132446, 0.8089138269424438, 0.8402987718582153, 0.8515864014625549, 0.7957792282104492, 0.8685956597328186, 0.8488446474075317, 0.8140615224838257, 0.8383634686470032, 0.8173165321350098, 0.8131176233291626, 0.857147753238678, 0.8241070508956909, 0.8510735034942627, 0.818606972694397, 0.8134653568267822, 0.8165401220321655, 0.8761526942253113, 0.8086843490600586, 0.7996326088905334, 0.8136266469955444, 0.8222881555557251, 0.8291122913360596, 0.8101269006729126, 0.9058851003646851, 0.803200364112854, 0.803436815738678, 0.8150770664215088, 0.8314887285232544, 0.8112438917160034, 0.7841434478759766, 0.8413841724395752, 0.8321149349212646, 0.8385141491889954, 0.8434097766876221, 0.8602131605148315, 0.8182764053344727, 0.8328080177307129, 0.8982309103012085, 0.8747519254684448, 0.7915326356887817, 0.8283815383911133, 0.8633278012275696, 0.8203513622283936, 0.8257870674133301, 0.8062936663627625, 0.8677285313606262, 0.7969124913215637, 0.8185155987739563, 0.8785836696624756, 0.8374069929122925, 0.8454911708831787, 0.8195109367370605, 0.8568864464759827, 0.8265998363494873, 0.8428694009780884]","['9636', '8426', '13836', '15368', '12592', '2677', '6319', '4544', '8840', '10851', '15671', '6384', '3874', '123', '4213', '11865', '6517', '1394', '8315', '13512', '7422', '12799', '10074', '13450', '3651', '1179', '12558', '5791', '13576', '6701', '240', '14634', '4584', '7349', '1960', '10842', '9960', '874', '4530', '9704', '119', '9508', '5804', '15063', '11396', '8717', '3436', '15654', '10486', '2211', '3770', '12309', '9907', '2766', '4776', '2215', '2935', '13453', '11464', '15238', '3316', '11974', '4203', '12466', '5915', '9297', '459', '1253', '11638', '13758', '5880', '9763', '7519', '513', '6618', '11077', '9430', '7561', '706', '11197', '12456', '11471', '313', '452', '14580', '5616', '13767', '14015', '1159', '7688', '15273', '8861', '10240', '8162', '15750', '3033', '3290', '2093', '4105', '2366', '7266', '1404', '6884', '1617', '6739', '6779', '15542', '9582', '6343', '4802', '2139', '6306', '14481', '11839', '7131', '15464', '3193', '3496', '10271', '1167', '14635', '3795', '1661', '15620', '4550', '5590', '13341', '6318', '9310', '6863', '1402', '11440', '14524', '13851', '1263']"
