layer,precision,recall,fnames
1,"[0.8096113801002502, 0.7789205312728882, 0.721028208732605, 0.7600962519645691, 0.8132658004760742, 0.8010879755020142, 0.7206395864486694, 0.7347776889801025, 0.786650538444519, 0.7178089618682861, 0.7399781942367554, 0.7465815544128418, 0.7986733913421631, 0.9718148708343506, 0.6884384155273438, 0.9602078199386597, 0.9750178456306458, 0.761813759803772, 0.7406958341598511, 0.7443562150001526, 0.7417244911193848, 0.8105212450027466, 0.9281221628189087, 0.7294062972068787, 0.6905711889266968, 0.7229283452033997, 0.7102698683738708, 0.7735182046890259, 0.6817648410797119, 0.8171664476394653, 0.7118650078773499, 0.8288501501083374, 0.7240986824035645, 0.8031360507011414, 0.8219262361526489, 0.8360528945922852, 0.7202084064483643, 0.7415111660957336, 0.7660415172576904, 0.7898474931716919, 0.8748924732208252, 0.685337245464325, 0.8439070582389832, 0.7598882913589478, 0.712715744972229, 0.783604085445404, 0.7821439504623413, 0.7905353307723999, 0.6574907302856445, 0.7846985459327698, 0.7468542456626892, 0.7953060865402222, 0.8213428258895874, 0.7737987041473389, 0.7288891077041626, 0.7889664173126221, 0.7823530435562134, 0.9776134490966797, 0.7295271158218384, 0.8660866022109985, 0.6045016050338745, 0.6693221926689148, 0.8355977535247803, 0.8111255168914795, 0.7128359079360962, 0.7214393615722656, 0.7662913799285889, 0.973770022392273, 0.733182430267334, 0.7668057680130005, 0.873155951499939, 0.9846324920654297, 0.796139121055603, 0.833019495010376, 0.840721607208252, 0.7835690975189209, 0.8118769526481628, 0.7291170358657837, 0.711369514465332, 0.8138347864151001, 0.7290748357772827, 0.7000240087509155, 0.7948325872421265, 0.8002934455871582, 0.7812288999557495, 0.7199207544326782, 0.7413421273231506, 0.6895337700843811, 0.7550666332244873, 0.6919477581977844, 0.7707740068435669, 0.7690395712852478, 0.7845273017883301, 0.713601291179657, 0.7647584676742554, 0.7493701577186584, 0.9758802652359009, 0.7514174580574036, 0.7643574476242065, 0.7432066798210144, 0.7422105073928833, 0.7090883255004883, 0.7432711124420166, 0.7833220958709717, 0.9805419445037842, 0.7811639308929443, 0.7937029600143433, 0.7508471012115479, 0.8453707695007324, 0.880828857421875, 0.6999770402908325, 0.8905479907989502, 0.6876575946807861, 0.8047798871994019, 0.9496734738349915, 0.7586604356765747, 0.7415876388549805, 0.7773247957229614, 0.852342963218689, 0.7098771333694458, 0.7934923768043518, 0.7013943195343018, 0.9389565587043762, 0.7118567824363708, 0.755905270576477, 0.7340027093887329, 0.7980657815933228, 0.8988199234008789, 0.791377067565918, 0.7771092653274536, 0.7072176337242126, 0.7603077292442322, 0.8369004726409912, 0.8020427227020264, 0.9879434108734131]","[0.7964210510253906, 0.7433924674987793, 0.7745798826217651, 0.8097031116485596, 0.8099108338356018, 0.7832597494125366, 0.8044586181640625, 0.9015001058578491, 0.7564058899879456, 0.721168041229248, 0.7685000896453857, 0.7483460903167725, 0.8405468463897705, 0.9513906240463257, 0.685600221157074, 0.9870648384094238, 0.9604907035827637, 0.8803753852844238, 0.8560712337493896, 0.7428703308105469, 0.7723144888877869, 0.8052133917808533, 0.9066822528839111, 0.8613119125366211, 0.6776995062828064, 0.7225910425186157, 0.7083055377006531, 0.8760298490524292, 0.7217203378677368, 0.7284839153289795, 0.783787190914154, 0.801085352897644, 0.7700438499450684, 0.8041177988052368, 0.7769004106521606, 0.8409126996994019, 0.7985399961471558, 0.7782924771308899, 0.859251856803894, 0.7845693826675415, 0.9217261075973511, 0.6653090715408325, 0.8840500712394714, 0.8165552616119385, 0.7647383213043213, 0.7662785053253174, 0.8187243342399597, 0.7348518371582031, 0.6560109257698059, 0.8256076574325562, 0.8764292001724243, 0.7904549837112427, 0.7616313099861145, 0.802909791469574, 0.7542078495025635, 0.7756244540214539, 0.7457859516143799, 0.978486955165863, 0.7153651714324951, 0.9943976402282715, 0.6513038277626038, 0.6843088269233704, 0.9042264223098755, 0.7715888023376465, 0.7723297476768494, 0.7429860830307007, 0.781553328037262, 0.9763684272766113, 0.7727006673812866, 0.840132474899292, 0.8269436359405518, 0.9808048009872437, 0.7342855334281921, 0.8372622132301331, 0.8798314929008484, 0.8302938342094421, 0.834977924823761, 0.7957689166069031, 0.7410752773284912, 0.8234236240386963, 0.7861175537109375, 0.7989965677261353, 0.8028444647789001, 0.7443870902061462, 0.887568473815918, 0.7065944075584412, 0.7527137994766235, 0.6578088998794556, 0.7379502654075623, 0.68581622838974, 0.7501742839813232, 0.7068737745285034, 0.7273125052452087, 0.7548244595527649, 0.8029613494873047, 0.7862882614135742, 0.9812268018722534, 0.7501052021980286, 0.7784936428070068, 0.738506019115448, 0.7645652294158936, 0.7240269184112549, 0.7786353826522827, 0.7899595499038696, 0.9728056192398071, 0.826789379119873, 0.760392427444458, 0.8740197420120239, 0.9845735430717468, 0.8812084794044495, 0.7249954342842102, 0.9931737184524536, 0.6557772159576416, 0.7117412090301514, 0.9862656593322754, 0.6959046721458435, 0.7867276668548584, 0.8588181734085083, 0.778672456741333, 0.7530995011329651, 0.8627709746360779, 0.7057669162750244, 0.9635140895843506, 0.7353758215904236, 0.7807365655899048, 0.7862514853477478, 0.7946712970733643, 0.9837887287139893, 0.8656449317932129, 0.8528770208358765, 0.6751804947853088, 0.7476868629455566, 0.9366049766540527, 0.776248574256897, 0.9540356993675232]","['11736', '4872', '10544', '5014', '12419', '7812', '9058', '2267', '5899', '11564', '10630', '3112', '641', '3672', '11333', '10026', '1901', '3974', '8200', '1332', '4492', '1897', '11042', '860', '951', '2847', '5570', '7801', '8784', '8573', '3236', '11605', '9836', '1983', '6880', '9267', '728', '4472', '7225', '6566', '11312', '9274', '7445', '9781', '10632', '337', '6052', '10363', '7391', '7249', '402', '5749', '5730', '10013', '12619', '6111', '9850', '11495', '5034', '2768', '145', '8562', '6077', '6738', '11272', '9644', '8777', '10098', '4284', '11260', '3053', '12733', '654', '11190', '7088', '10909', '8543', '3427', '1348', '11910', '312', '12310', '344', '7260', '4001', '6115', '1271', '2659', '9946', '8557', '7192', '8625', '7607', '12503', '5521', '6653', '10186', '12497', '745', '11208', '6576', '4663', '11356', '12393', '12092', '12650', '6219', '11915', '1678', '8191', '3269', '6169', '7707', '7469', '8822', '1208', '1337', '6476', '917', '7886', '7321', '7796', '11837', '12719', '6585', '5869', '12699', '4036', '521', '263', '4770', '5788', '3144', '5801', '5650']"
2,"[0.8301312923431396, 0.8103145956993103, 0.7629690170288086, 0.7987276315689087, 0.8332682251930237, 0.826743483543396, 0.7736504077911377, 0.7793076038360596, 0.8130959272384644, 0.7701947689056396, 0.7713432908058167, 0.799063503742218, 0.8351837396621704, 0.9696338176727295, 0.7343542575836182, 0.9638994932174683, 0.9712033271789551, 0.8041759133338928, 0.7809786796569824, 0.7836120128631592, 0.778422474861145, 0.8374530076980591, 0.936133861541748, 0.7927781343460083, 0.7413462400436401, 0.7670257091522217, 0.7669308185577393, 0.8106381297111511, 0.7428767681121826, 0.840437650680542, 0.7588391900062561, 0.8542682528495789, 0.7653865814208984, 0.8361655473709106, 0.8472974300384521, 0.854216456413269, 0.7771573066711426, 0.7862508296966553, 0.796853244304657, 0.8167601823806763, 0.8891549110412598, 0.7464025020599365, 0.861348569393158, 0.802547037601471, 0.7654585242271423, 0.8150436878204346, 0.8125053644180298, 0.8202211856842041, 0.7091156840324402, 0.8194588422775269, 0.7870669364929199, 0.8254959583282471, 0.8458799123764038, 0.8052034378051758, 0.770991325378418, 0.8231173753738403, 0.8093810081481934, 0.9763981103897095, 0.7794945240020752, 0.8797328472137451, 0.691839337348938, 0.7376266121864319, 0.8575373888015747, 0.828181803226471, 0.7667410373687744, 0.7692559361457825, 0.8099875450134277, 0.9706364870071411, 0.7755370140075684, 0.8052555322647095, 0.8882831335067749, 0.9798910021781921, 0.8238075971603394, 0.8560487031936646, 0.8569471836090088, 0.8226243257522583, 0.8405635356903076, 0.7816417217254639, 0.7589585185050964, 0.8386974334716797, 0.7709503173828125, 0.7514748573303223, 0.8201029896736145, 0.8227863311767578, 0.8077703714370728, 0.766810417175293, 0.7769638895988464, 0.7454936504364014, 0.7901028394699097, 0.7387168407440186, 0.8087180852890015, 0.8040503263473511, 0.8085402250289917, 0.7771748304367065, 0.8058585524559021, 0.7896556854248047, 0.9738854169845581, 0.7900894284248352, 0.8089591264724731, 0.7858467698097229, 0.7870399355888367, 0.7672451734542847, 0.7930480241775513, 0.8202524185180664, 0.9761760234832764, 0.8127484321594238, 0.8247104287147522, 0.7864472270011902, 0.8598289489746094, 0.8901971578598022, 0.7540689706802368, 0.9063966274261475, 0.7303290367126465, 0.8058996796607971, 0.9457732439041138, 0.7953101396560669, 0.7863919734954834, 0.820372462272644, 0.8589192628860474, 0.7528430223464966, 0.8249825239181519, 0.7573747634887695, 0.9389911890029907, 0.7496496438980103, 0.7957001328468323, 0.783780574798584, 0.8314191699028015, 0.9067760705947876, 0.8181290626525879, 0.8101780414581299, 0.7551568746566772, 0.7949459552764893, 0.855157732963562, 0.8263087272644043, 0.9850536584854126]","[0.8200187683105469, 0.791118860244751, 0.8034274578094482, 0.8409276008605957, 0.8345708847045898, 0.8208929896354675, 0.8356484174728394, 0.9117621183395386, 0.7986271381378174, 0.7754620313644409, 0.8157453536987305, 0.7878975868225098, 0.8585340976715088, 0.9543406963348389, 0.7408422231674194, 0.9846351146697998, 0.9576771259307861, 0.8900696039199829, 0.8707584142684937, 0.7940576076507568, 0.8108550906181335, 0.8377442359924316, 0.9122700095176697, 0.8856743574142456, 0.7204104661941528, 0.7765379548072815, 0.7606744766235352, 0.8850437998771667, 0.7745415568351746, 0.7659252285957336, 0.8172828555107117, 0.827774167060852, 0.8137561678886414, 0.8439144492149353, 0.8170424699783325, 0.8558007478713989, 0.8416250944137573, 0.8207173347473145, 0.8748502135276794, 0.8236766457557678, 0.9278392791748047, 0.7226011753082275, 0.8991869688034058, 0.8476403951644897, 0.7930806875228882, 0.8126795887947083, 0.8414275646209717, 0.777406632900238, 0.723239004611969, 0.8437097072601318, 0.8811837434768677, 0.8300541043281555, 0.7959181070327759, 0.8359607458114624, 0.7959010601043701, 0.8172760009765625, 0.7889769673347473, 0.9783055782318115, 0.7652552127838135, 0.9873241782188416, 0.7003178000450134, 0.7440544366836548, 0.9155147075653076, 0.8174887895584106, 0.8124123811721802, 0.7940316200256348, 0.8177285194396973, 0.9743572473526001, 0.8179425001144409, 0.8468008041381836, 0.8522611856460571, 0.9792028665542603, 0.7854931354522705, 0.8598942756652832, 0.893930971622467, 0.8543245196342468, 0.8561055660247803, 0.8264105319976807, 0.7823579907417297, 0.8464177250862122, 0.8220613598823547, 0.8380262851715088, 0.8321828842163086, 0.7904328107833862, 0.8986361622810364, 0.762211799621582, 0.8027645945549011, 0.7248889207839966, 0.7786338925361633, 0.7510608434677124, 0.8010692596435547, 0.7698185443878174, 0.7692984342575073, 0.7967298626899719, 0.8457757830619812, 0.8160189390182495, 0.979763388633728, 0.7852616310119629, 0.8220247626304626, 0.7854528427124023, 0.7994251847267151, 0.7735311388969421, 0.8234289884567261, 0.8276020288467407, 0.9697349667549133, 0.858649730682373, 0.7978808283805847, 0.8878658413887024, 0.9838645458221436, 0.8868241310119629, 0.7726303339004517, 0.991956353187561, 0.7219432592391968, 0.7742191553115845, 0.9848024845123291, 0.7520935535430908, 0.8206421732902527, 0.8787597417831421, 0.8095759153366089, 0.8016487956047058, 0.881609320640564, 0.7646593451499939, 0.9651515483856201, 0.7809381484985352, 0.8343181610107422, 0.8126113414764404, 0.830552339553833, 0.9818693995475769, 0.8818216919898987, 0.8742610216140747, 0.7593407034873962, 0.7938019037246704, 0.9436600208282471, 0.8122141361236572, 0.9560942649841309]","['11736', '4872', '10544', '5014', '12419', '7812', '9058', '2267', '5899', '11564', '10630', '3112', '641', '3672', '11333', '10026', '1901', '3974', '8200', '1332', '4492', '1897', '11042', '860', '951', '2847', '5570', '7801', '8784', '8573', '3236', '11605', '9836', '1983', '6880', '9267', '728', '4472', '7225', '6566', '11312', '9274', '7445', '9781', '10632', '337', '6052', '10363', '7391', '7249', '402', '5749', '5730', '10013', '12619', '6111', '9850', '11495', '5034', '2768', '145', '8562', '6077', '6738', '11272', '9644', '8777', '10098', '4284', '11260', '3053', '12733', '654', '11190', '7088', '10909', '8543', '3427', '1348', '11910', '312', '12310', '344', '7260', '4001', '6115', '1271', '2659', '9946', '8557', '7192', '8625', '7607', '12503', '5521', '6653', '10186', '12497', '745', '11208', '6576', '4663', '11356', '12393', '12092', '12650', '6219', '11915', '1678', '8191', '3269', '6169', '7707', '7469', '8822', '1208', '1337', '6476', '917', '7886', '7321', '7796', '11837', '12719', '6585', '5869', '12699', '4036', '521', '263', '4770', '5788', '3144', '5801', '5650']"
3,"[0.8311090469360352, 0.8209846615791321, 0.7735735177993774, 0.8035791516304016, 0.843883752822876, 0.8336578011512756, 0.7894027233123779, 0.7910016179084778, 0.8229111433029175, 0.7821606993675232, 0.785213828086853, 0.8029781579971313, 0.8464833498001099, 0.9748238325119019, 0.7414348125457764, 0.9688684344291687, 0.9733542203903198, 0.8145148754119873, 0.7870376110076904, 0.7903766632080078, 0.7881821393966675, 0.8415415287017822, 0.940098226070404, 0.7988459467887878, 0.7495139837265015, 0.7770668268203735, 0.783298134803772, 0.8122100830078125, 0.7525452375411987, 0.8422317504882812, 0.7725937366485596, 0.858544111251831, 0.7733980417251587, 0.8461869955062866, 0.8540083169937134, 0.8605719804763794, 0.7854703664779663, 0.7901101112365723, 0.804089367389679, 0.8217766284942627, 0.8943551778793335, 0.7549323439598083, 0.8647936582565308, 0.8153527975082397, 0.7681142091751099, 0.8183753490447998, 0.8125641942024231, 0.8274877667427063, 0.7169773578643799, 0.8323387503623962, 0.7938941121101379, 0.8345290422439575, 0.8519359230995178, 0.8203002214431763, 0.7765997648239136, 0.8294922113418579, 0.8169063329696655, 0.9818660616874695, 0.7893185615539551, 0.8821861743927002, 0.7129033803939819, 0.7445335984230042, 0.8671318888664246, 0.83010333776474, 0.7759655714035034, 0.7807534337043762, 0.8188588619232178, 0.9722501635551453, 0.7826849222183228, 0.8136609196662903, 0.8900578022003174, 0.9827104806900024, 0.8297696709632874, 0.8640530109405518, 0.8707808256149292, 0.824634313583374, 0.843433141708374, 0.784317672252655, 0.770286500453949, 0.8428460359573364, 0.7811899185180664, 0.7695984840393066, 0.8258265256881714, 0.8369249701499939, 0.8140958547592163, 0.7790003418922424, 0.780576765537262, 0.7545022964477539, 0.7958446741104126, 0.7516143321990967, 0.8145803213119507, 0.8121753334999084, 0.820506751537323, 0.7859951257705688, 0.8092772960662842, 0.7938212156295776, 0.9786556959152222, 0.7926656007766724, 0.8194999098777771, 0.7960857152938843, 0.7910829782485962, 0.774304211139679, 0.804000735282898, 0.8294954299926758, 0.9780719876289368, 0.8184442520141602, 0.8320496678352356, 0.7928668260574341, 0.8649808168411255, 0.8918672800064087, 0.76526939868927, 0.9098196029663086, 0.7299721240997314, 0.8130581974983215, 0.9503246545791626, 0.8065924048423767, 0.8017385005950928, 0.8231782913208008, 0.8611037731170654, 0.763228178024292, 0.8349106311798096, 0.7721620202064514, 0.9432204961776733, 0.7612536549568176, 0.8043931722640991, 0.7944395542144775, 0.8344702124595642, 0.9115960597991943, 0.8205214738845825, 0.81812584400177, 0.7629115581512451, 0.7969736456871033, 0.8647994995117188, 0.8363604545593262, 0.9877305030822754]","[0.8245947957038879, 0.7970982193946838, 0.801956295967102, 0.8442044258117676, 0.8442575931549072, 0.8242641687393188, 0.8406396508216858, 0.9116541147232056, 0.8062735795974731, 0.780471682548523, 0.8173446655273438, 0.7897984981536865, 0.8605296611785889, 0.9583921432495117, 0.7411864995956421, 0.9856642484664917, 0.9591528177261353, 0.8932200074195862, 0.8746463060379028, 0.8035721778869629, 0.817224383354187, 0.8502258062362671, 0.9107482433319092, 0.8910319805145264, 0.7339967489242554, 0.7839932441711426, 0.7733208537101746, 0.891624391078949, 0.777506411075592, 0.7853089570999146, 0.8236956596374512, 0.8347397446632385, 0.8178738951683044, 0.847285270690918, 0.8216027021408081, 0.8590720295906067, 0.8439833521842957, 0.8339319229125977, 0.8804391622543335, 0.8242976069450378, 0.9309077262878418, 0.7338162660598755, 0.9004170298576355, 0.8540236949920654, 0.7994409203529358, 0.8144614696502686, 0.8433868885040283, 0.7873498797416687, 0.7294808626174927, 0.8578215837478638, 0.8863397240638733, 0.8404887914657593, 0.8043115139007568, 0.8452284932136536, 0.798141360282898, 0.8259500861167908, 0.7890372276306152, 0.9840837717056274, 0.7842221856117249, 0.9831136465072632, 0.7106948494911194, 0.747096061706543, 0.921890377998352, 0.8204584717750549, 0.8152302503585815, 0.799543559551239, 0.8257562518119812, 0.9754555821418762, 0.8242794275283813, 0.8481980562210083, 0.8586726188659668, 0.9812719225883484, 0.7917429208755493, 0.8680208921432495, 0.9003028869628906, 0.8571847677230835, 0.8567765951156616, 0.8195620775222778, 0.7862440347671509, 0.8500031232833862, 0.8258991837501526, 0.8344320058822632, 0.8406914472579956, 0.8032932281494141, 0.9012502431869507, 0.7736761569976807, 0.81791090965271, 0.7333933711051941, 0.790579080581665, 0.7507087588310242, 0.8052990436553955, 0.7752765417098999, 0.7739067077636719, 0.8116176128387451, 0.8531773090362549, 0.8114076256752014, 0.9832057952880859, 0.7883481383323669, 0.8312692642211914, 0.7963314652442932, 0.8051334619522095, 0.7766962051391602, 0.8239579200744629, 0.8304165601730347, 0.973232626914978, 0.8667405843734741, 0.8068008422851562, 0.8951008319854736, 0.9862988591194153, 0.8894939422607422, 0.7857034802436829, 0.9934231042861938, 0.7222222089767456, 0.7709207534790039, 0.9863728284835815, 0.761530339717865, 0.8296095132827759, 0.8832351565361023, 0.814520001411438, 0.8054643869400024, 0.8847295641899109, 0.7698653340339661, 0.9674705266952515, 0.7854812741279602, 0.8381752967834473, 0.8173249959945679, 0.8393944501876831, 0.9843787550926208, 0.8805635571479797, 0.877617359161377, 0.7663120031356812, 0.7969794273376465, 0.9433073997497559, 0.820831835269928, 0.9581003785133362]","['11736', '4872', '10544', '5014', '12419', '7812', '9058', '2267', '5899', '11564', '10630', '3112', '641', '3672', '11333', '10026', '1901', '3974', '8200', '1332', '4492', '1897', '11042', '860', '951', '2847', '5570', '7801', '8784', '8573', '3236', '11605', '9836', '1983', '6880', '9267', '728', '4472', '7225', '6566', '11312', '9274', '7445', '9781', '10632', '337', '6052', '10363', '7391', '7249', '402', '5749', '5730', '10013', '12619', '6111', '9850', '11495', '5034', '2768', '145', '8562', '6077', '6738', '11272', '9644', '8777', '10098', '4284', '11260', '3053', '12733', '654', '11190', '7088', '10909', '8543', '3427', '1348', '11910', '312', '12310', '344', '7260', '4001', '6115', '1271', '2659', '9946', '8557', '7192', '8625', '7607', '12503', '5521', '6653', '10186', '12497', '745', '11208', '6576', '4663', '11356', '12393', '12092', '12650', '6219', '11915', '1678', '8191', '3269', '6169', '7707', '7469', '8822', '1208', '1337', '6476', '917', '7886', '7321', '7796', '11837', '12719', '6585', '5869', '12699', '4036', '521', '263', '4770', '5788', '3144', '5801', '5650']"
4,"[0.8631294965744019, 0.8581748008728027, 0.8224349021911621, 0.8457472324371338, 0.8697286248207092, 0.8663818836212158, 0.8379250168800354, 0.8331996202468872, 0.8595966100692749, 0.8362699747085571, 0.8272912502288818, 0.8508124351501465, 0.8795388340950012, 0.9777017831802368, 0.7954482436180115, 0.9742797017097473, 0.9771382212638855, 0.8558757305145264, 0.8340660333633423, 0.8376202583312988, 0.8372748494148254, 0.8761991858482361, 0.9495875835418701, 0.853472113609314, 0.8043356537818909, 0.8176101446151733, 0.8199698328971863, 0.855948269367218, 0.8092570304870605, 0.8734429478645325, 0.8206966519355774, 0.8887567520141602, 0.8253971338272095, 0.8808082342147827, 0.8857923746109009, 0.8863208293914795, 0.8376156687736511, 0.835111141204834, 0.8486660122871399, 0.860865592956543, 0.9111114144325256, 0.8119308948516846, 0.894576907157898, 0.8527454137802124, 0.8213193416595459, 0.8544561266899109, 0.8528198599815369, 0.8599573373794556, 0.7832238078117371, 0.8627814650535583, 0.8424556255340576, 0.8710389137268066, 0.8804526329040527, 0.861650824546814, 0.8247421979904175, 0.8669127225875854, 0.8525400161743164, 0.9851604104042053, 0.8330087065696716, 0.9072431325912476, 0.7826381921768188, 0.810966968536377, 0.891575038433075, 0.8655083775520325, 0.8277335166931152, 0.8272324800491333, 0.8581087589263916, 0.9770584106445312, 0.8300029039382935, 0.8543052077293396, 0.9137470722198486, 0.9855137467384338, 0.8688774108886719, 0.8881794214248657, 0.8945275545120239, 0.8603328466415405, 0.8753362894058228, 0.8373273611068726, 0.8208221793174744, 0.8744948506355286, 0.8274626731872559, 0.8130576610565186, 0.8636732697486877, 0.863190770149231, 0.8547836542129517, 0.8269520998001099, 0.8310495615005493, 0.8114374876022339, 0.8420743346214294, 0.804505467414856, 0.8585078120231628, 0.8463764786720276, 0.859481155872345, 0.8413552641868591, 0.8542169332504272, 0.8441951870918274, 0.981658935546875, 0.833288848400116, 0.8612326383590698, 0.8365026116371155, 0.8367416262626648, 0.830169677734375, 0.8422598242759705, 0.8620845079421997, 0.982386589050293, 0.8568772077560425, 0.869970440864563, 0.8348993062973022, 0.8903390765190125, 0.91307532787323, 0.8159247040748596, 0.9295789003372192, 0.79545658826828, 0.8401042222976685, 0.9538625478744507, 0.8465697765350342, 0.8392198085784912, 0.8629974126815796, 0.8859106302261353, 0.8145586848258972, 0.8690004348754883, 0.8161881566047668, 0.9522809982299805, 0.8111768960952759, 0.8512369394302368, 0.8442286252975464, 0.8691785931587219, 0.9291526675224304, 0.8597517013549805, 0.8589291572570801, 0.8190110921859741, 0.8436059951782227, 0.8958216309547424, 0.8705881834030151, 0.9893817901611328]","[0.8573135137557983, 0.8420538902282715, 0.844064474105835, 0.8780432343482971, 0.8725040555000305, 0.8592147827148438, 0.8703312277793884, 0.9265251159667969, 0.8389894962310791, 0.8341694474220276, 0.8525184392929077, 0.840415894985199, 0.8915402293205261, 0.9664341807365417, 0.7966738939285278, 0.986977219581604, 0.9667128324508667, 0.918151319026947, 0.8985983729362488, 0.8416447639465332, 0.8513885140419006, 0.8760064840316772, 0.9303426146507263, 0.9192492365837097, 0.7829747796058655, 0.8251159191131592, 0.81601482629776, 0.9157595634460449, 0.8249740600585938, 0.8261516094207764, 0.863196849822998, 0.8700840473175049, 0.8588018417358398, 0.881968080997467, 0.8658024668693542, 0.8863770961761475, 0.8807076811790466, 0.8610519170761108, 0.9095149040222168, 0.8645120859146118, 0.942223310470581, 0.7823618054389954, 0.9204798936843872, 0.8860787153244019, 0.83864426612854, 0.8611615896224976, 0.8768641948699951, 0.8314822316169739, 0.7807482481002808, 0.8823481798171997, 0.9126388430595398, 0.866971492767334, 0.8402140736579895, 0.8805024027824402, 0.8412584066390991, 0.8591493368148804, 0.8281424045562744, 0.9863472580909729, 0.8258839845657349, 0.984825849533081, 0.7655497193336487, 0.8041186928749084, 0.9332262277603149, 0.8583360910415649, 0.8579045534133911, 0.8415411710739136, 0.862472414970398, 0.9813120365142822, 0.8592210412025452, 0.8736885786056519, 0.888619065284729, 0.9840949773788452, 0.8345674276351929, 0.8967000246047974, 0.9190088510513306, 0.8826614618301392, 0.8854097127914429, 0.856366753578186, 0.8306496739387512, 0.8833173513412476, 0.8649028539657593, 0.8665074110031128, 0.8724197745323181, 0.8373820781707764, 0.9186095595359802, 0.8231821060180664, 0.8534669876098633, 0.796833872795105, 0.8307007551193237, 0.801934540271759, 0.84260094165802, 0.8225435018539429, 0.8224694728851318, 0.8537005186080933, 0.8842394948005676, 0.8591992855072021, 0.9860563278198242, 0.8302382826805115, 0.8678256869316101, 0.8378645181655884, 0.8431717753410339, 0.8239002227783203, 0.8602818250656128, 0.8693016767501831, 0.9779754877090454, 0.8901177644729614, 0.8463407754898071, 0.9173457622528076, 0.9879870414733887, 0.9082096815109253, 0.8314527869224548, 0.9933415651321411, 0.7824939489364624, 0.8169054985046387, 0.9875288009643555, 0.8159487247467041, 0.8628095388412476, 0.9069119691848755, 0.8539261817932129, 0.8450275659561157, 0.9012274146080017, 0.8210251927375793, 0.9731706380844116, 0.8296056985855103, 0.8651686906814575, 0.852881908416748, 0.8686554431915283, 0.9869264960289001, 0.8995097875595093, 0.9007678031921387, 0.8216785192489624, 0.8444440364837646, 0.9552595615386963, 0.8551125526428223, 0.9672443866729736]","['11736', '4872', '10544', '5014', '12419', '7812', '9058', '2267', '5899', '11564', '10630', '3112', '641', '3672', '11333', '10026', '1901', '3974', '8200', '1332', '4492', '1897', '11042', '860', '951', '2847', '5570', '7801', '8784', '8573', '3236', '11605', '9836', '1983', '6880', '9267', '728', '4472', '7225', '6566', '11312', '9274', '7445', '9781', '10632', '337', '6052', '10363', '7391', '7249', '402', '5749', '5730', '10013', '12619', '6111', '9850', '11495', '5034', '2768', '145', '8562', '6077', '6738', '11272', '9644', '8777', '10098', '4284', '11260', '3053', '12733', '654', '11190', '7088', '10909', '8543', '3427', '1348', '11910', '312', '12310', '344', '7260', '4001', '6115', '1271', '2659', '9946', '8557', '7192', '8625', '7607', '12503', '5521', '6653', '10186', '12497', '745', '11208', '6576', '4663', '11356', '12393', '12092', '12650', '6219', '11915', '1678', '8191', '3269', '6169', '7707', '7469', '8822', '1208', '1337', '6476', '917', '7886', '7321', '7796', '11837', '12719', '6585', '5869', '12699', '4036', '521', '263', '4770', '5788', '3144', '5801', '5650']"
