layer,precision,recall,fnames
1,"[0.4361591041088104, 0.4054765999317169, 0.48092272877693176, 0.3913586735725403, 0.4620416462421417, 0.4607695937156677, 0.5554686188697815, 0.4027743935585022, 0.4548492133617401, 0.45419955253601074, 0.3841378688812256, 0.4643325209617615, 0.6458253264427185, 0.5151382684707642, 0.5007141828536987, 0.414338082075119, 0.38383328914642334, 0.6563034057617188, 0.656482458114624, 0.4834531247615814, 0.6293448805809021, 0.5688542127609253, 0.7026704549789429, 0.4318881928920746, 0.39018070697784424, 0.4302401840686798, 0.5301789045333862, 0.6363580226898193, 0.37072253227233887, 0.5445378422737122, 0.3906596601009369, 0.34665822982788086, 0.5262632966041565, 0.37018847465515137, 0.4968000054359436, 0.43757694959640503, 0.296476274728775, 0.4823533892631531, 0.5842999219894409, 0.7434204816818237, 0.4102465808391571, 0.36875155568122864, 0.41505691409111023, 0.2676878869533539, 0.5267947912216187, 0.51439368724823, 0.291496217250824, 0.43959811329841614, 0.48407575488090515, 0.6194528937339783, 0.3695194125175476, 0.5574858784675598, 0.5829375982284546, 0.42843490839004517, 0.6081879734992981, 0.5767020583152771, 0.4349712133407593, 0.3644746243953705, 0.6706050634384155, 0.4715544581413269, 0.5936561822891235, 0.3472778797149658, 0.3795863389968872, 0.5174258351325989, 0.36056381464004517, 0.5550372004508972, 0.9039645791053772, 0.48675504326820374, 0.3850295841693878, 0.2723034918308258, 0.537205696105957, 0.48193567991256714, 0.7874132990837097, 0.5350332856178284, 0.4252937436103821, 0.4267149567604065, 0.4386981427669525, 0.30001354217529297, 0.5893484354019165, 0.30338042974472046, 0.48800280690193176, 0.461226224899292, 0.29627835750579834, 0.42037397623062134, 0.8931190967559814, 0.40982046723365784, 0.3751760423183441, 0.3622702956199646, 0.646248459815979, 0.4656270742416382, 0.5369863510131836, 0.4218023419380188, 0.4136926531791687, 0.4394487738609314, 0.4237496554851532, 0.41329145431518555, 0.44384992122650146, 0.4869878888130188, 0.4065973162651062, 0.5957793593406677, 0.44514918327331543, 0.3334919810295105, 0.31989532709121704, 0.6115795969963074, 0.42192384600639343, 0.5036964416503906, 0.5600045323371887, 0.6803203821182251, 0.40950387716293335, 0.3881038427352905, 0.6376489400863647, 0.4452570676803589, 0.5567882061004639, 0.43978479504585266, 0.493407666683197, 0.5535595417022705, 0.45140546560287476, 0.5524158477783203, 0.4404301047325134, 0.4134586751461029, 0.5214329361915588, 0.48031872510910034, 0.3992566764354706, 0.5971552729606628, 0.3488192558288574, 0.4294750988483429, 0.41035664081573486, 0.38632386922836304, 0.47609418630599976, 0.4883280396461487, 0.3762279748916626, 0.5174673795700073, 0.6852070689201355, 0.4446764588356018, 0.41597965359687805]","[0.3904016613960266, 0.3603098392486572, 0.5447755455970764, 0.45023199915885925, 0.3997340500354767, 0.5463957786560059, 0.5011636018753052, 0.39463984966278076, 0.41103264689445496, 0.4097156524658203, 0.3565561771392822, 0.41832980513572693, 0.6391083002090454, 0.5832808017730713, 0.5123482346534729, 0.35692787170410156, 0.4446192979812622, 0.5028458833694458, 0.62200927734375, 0.5023955702781677, 0.656622052192688, 0.48954740166664124, 0.5686337947845459, 0.42806515097618103, 0.3905888795852661, 0.5551105737686157, 0.4107792377471924, 0.5337219834327698, 0.34690994024276733, 0.4192417562007904, 0.3121323585510254, 0.34880873560905457, 0.5387618541717529, 0.4899093806743622, 0.654819130897522, 0.3791396915912628, 0.28471899032592773, 0.5118303298950195, 0.590462863445282, 0.5117806196212769, 0.4241422414779663, 0.39222821593284607, 0.3738096058368683, 0.3012601137161255, 0.7222493886947632, 0.49553918838500977, 0.3587796986103058, 0.41673028469085693, 0.4747379720211029, 0.5342403054237366, 0.4529784619808197, 0.45255526900291443, 0.4658946692943573, 0.4461907744407654, 0.6444465517997742, 0.4941503703594208, 0.39814144372940063, 0.33332228660583496, 0.5163328051567078, 0.4325976073741913, 0.4180726110935211, 0.30078762769699097, 0.3891841769218445, 0.3845382332801819, 0.38135838508605957, 0.4906911253929138, 0.9039645791053772, 0.5446999073028564, 0.42248910665512085, 0.30184808373451233, 0.5437850952148438, 0.4574939012527466, 0.7175230383872986, 0.5194029211997986, 0.4168833792209625, 0.4302208125591278, 0.40559783577919006, 0.3027802109718323, 0.5802364945411682, 0.29480835795402527, 0.47397342324256897, 0.34423449635505676, 0.28474050760269165, 0.4384496808052063, 0.6723436117172241, 0.4119792878627777, 0.3869672417640686, 0.3426724970340729, 0.515516996383667, 0.42585840821266174, 0.5489885807037354, 0.5457180142402649, 0.29892998933792114, 0.40626397728919983, 0.48668521642684937, 0.36563819646835327, 0.48558616638183594, 0.5136016607284546, 0.3600234091281891, 0.5290914177894592, 0.3732622265815735, 0.29930251836776733, 0.3147942125797272, 0.7480646371841431, 0.3794633448123932, 0.397832989692688, 0.542384147644043, 0.4250055253505707, 0.419702410697937, 0.349868506193161, 0.5723080635070801, 0.42433464527130127, 0.3285219073295593, 0.40003126859664917, 0.4379352033138275, 0.4378609359264374, 0.3632965683937073, 0.5567761659622192, 0.44090932607650757, 0.48310670256614685, 0.36837053298950195, 0.42663177847862244, 0.41333362460136414, 0.7112278938293457, 0.4215936064720154, 0.34106674790382385, 0.3761198818683624, 0.3548000454902649, 0.5410142540931702, 0.4239533543586731, 0.40976861119270325, 0.5058047771453857, 0.5555309653282166, 0.3892432749271393, 0.4066622853279114]","['8140', '10635', '3490', '8455', '11399', '6038', '13597', '12687', '9979', '1505', '11578', '10556', '727', '1251', '4146', '5858', '7443', '9565', '6153', '3137', '9041', '9928', '10119', '9327', '1481', '1578', '10828', '8503', '1928', '4928', '7178', '8733', '11680', '866', '2528', '6793', '11068', '10528', '11377', '2739', '6256', '4421', '7001', '1278', '824', '9534', '10449', '13530', '414', '9057', '1209', '1483', '9423', '8722', '6743', '1034', '8928', '7411', '9092', '7827', '13079', '17', '11495', '4116', '4789', '12323', '3559', '1551', '7635', '6533', '8504', '9231', '8960', '7997', '4173', '11413', '5197', '1030', '3575', '2127', '10697', '12570', '561', '5131', '2369', '5124', '926', '463', '2891', '9724', '1248', '13808', '6220', '11519', '4820', '3748', '7629', '2017', '1561', '5356', '11655', '13280', '619', '7465', '5656', '11692', '11591', '734', '2151', '9689', '84', '7242', '2930', '3466', '7347', '10149', '12179', '7173', '9224', '5923', '117', '9621', '7145', '12303', '11746', '5640', '9646', '8851', '992', '5071', '5018', '6109', '604', '2231', '10793']"
2,"[0.505807638168335, 0.48441120982170105, 0.5510224103927612, 0.4730157256126404, 0.5397709608078003, 0.5292598605155945, 0.6200476288795471, 0.4783916473388672, 0.5393221974372864, 0.5209792256355286, 0.4741690754890442, 0.5434197187423706, 0.6921311020851135, 0.5719323754310608, 0.5604640245437622, 0.4830714464187622, 0.4807451367378235, 0.6959632039070129, 0.7188917398452759, 0.5427412986755371, 0.6792500019073486, 0.6308122873306274, 0.7446706295013428, 0.5077444911003113, 0.4805683493614197, 0.5275214314460754, 0.5990618467330933, 0.6830871105194092, 0.4671080708503723, 0.6177363395690918, 0.5057664513587952, 0.4317561388015747, 0.5932253003120422, 0.4538567066192627, 0.5725051164627075, 0.5048329830169678, 0.39210015535354614, 0.5562855005264282, 0.6412254571914673, 0.7696162462234497, 0.4901105761528015, 0.4584188163280487, 0.508028507232666, 0.37671083211898804, 0.5955496430397034, 0.5712863802909851, 0.39814743399620056, 0.5085539221763611, 0.5590386986732483, 0.6629478335380554, 0.46829652786254883, 0.6118612289428711, 0.6436071395874023, 0.49643653631210327, 0.6716098785400391, 0.6183955073356628, 0.5103596448898315, 0.45544344186782837, 0.7174458503723145, 0.5330445766448975, 0.645246684551239, 0.44732293486595154, 0.46363842487335205, 0.5725165605545044, 0.44594666361808777, 0.6085672974586487, 0.9198319315910339, 0.5583829283714294, 0.4769434332847595, 0.39376047253608704, 0.5891371965408325, 0.5442821383476257, 0.8159600496292114, 0.5991548895835876, 0.5094236135482788, 0.5133433938026428, 0.5067184567451477, 0.4092046022415161, 0.642118513584137, 0.39880067110061646, 0.5584678649902344, 0.5464535355567932, 0.41110748052597046, 0.4897821843624115, 0.910198986530304, 0.5022985935211182, 0.476401150226593, 0.4417306184768677, 0.7044061422348022, 0.5301824808120728, 0.5998103618621826, 0.49632528424263, 0.5061107873916626, 0.5150917172431946, 0.5141808390617371, 0.5059196949005127, 0.532467246055603, 0.5574557185173035, 0.49855703115463257, 0.652252733707428, 0.5203878879547119, 0.4374638795852661, 0.41266074776649475, 0.6602407097816467, 0.5042696595191956, 0.5601739287376404, 0.6162792444229126, 0.7265337705612183, 0.4951378107070923, 0.45711103081703186, 0.6867450475692749, 0.523173987865448, 0.6062732338905334, 0.5197114944458008, 0.5779989957809448, 0.6036972999572754, 0.5359745025634766, 0.6162195205688477, 0.5231925845146179, 0.48840782046318054, 0.5730853080749512, 0.550319254398346, 0.4862838387489319, 0.6507865786552429, 0.444501668214798, 0.5288753509521484, 0.5043570399284363, 0.46983101963996887, 0.5463472604751587, 0.5521659255027771, 0.4666685461997986, 0.586961030960083, 0.7152464985847473, 0.5334299802780151, 0.49892371892929077]","[0.47596216201782227, 0.44650840759277344, 0.6179129481315613, 0.526878833770752, 0.5070624351501465, 0.611935019493103, 0.5857408046722412, 0.4727734625339508, 0.49386173486709595, 0.488527774810791, 0.4576124846935272, 0.5026124715805054, 0.6872714757919312, 0.6354295015335083, 0.5706017017364502, 0.4437156319618225, 0.5399456024169922, 0.5773778557777405, 0.6720492243766785, 0.5593690872192383, 0.6954588890075684, 0.5625389814376831, 0.6206872463226318, 0.5086266994476318, 0.4864027500152588, 0.6128389239311218, 0.4958941340446472, 0.596953272819519, 0.4449452757835388, 0.5196734666824341, 0.4253122806549072, 0.4434320330619812, 0.596165120601654, 0.5477260947227478, 0.6982274055480957, 0.47239014506340027, 0.38620638847351074, 0.579048752784729, 0.6495727300643921, 0.5811078548431396, 0.4936002194881439, 0.4849444627761841, 0.4729478359222412, 0.410555362701416, 0.7534675598144531, 0.5716527700424194, 0.4685825705528259, 0.49658897519111633, 0.5305726528167725, 0.6022633910179138, 0.5627561807632446, 0.5303753018379211, 0.5414533615112305, 0.5079553127288818, 0.6882209181785583, 0.5618429780006409, 0.47820013761520386, 0.4314212203025818, 0.5860477685928345, 0.5100535154342651, 0.5071853399276733, 0.4173259437084198, 0.4773748815059662, 0.4809231460094452, 0.46204084157943726, 0.5523121953010559, 0.9198319315910339, 0.6128187775611877, 0.5121544599533081, 0.40756916999816895, 0.5978096723556519, 0.5393605828285217, 0.7491831183433533, 0.5906951427459717, 0.4914800226688385, 0.4954414367675781, 0.47061294317245483, 0.41248056292533875, 0.6418960094451904, 0.39148029685020447, 0.5399072766304016, 0.436370849609375, 0.3963742256164551, 0.5244433283805847, 0.7162859439849854, 0.5085974931716919, 0.46834033727645874, 0.42836689949035645, 0.58563232421875, 0.5123714804649353, 0.6078084111213684, 0.6065192222595215, 0.4186341166496277, 0.5019968748092651, 0.5655410289764404, 0.45954251289367676, 0.5672730207443237, 0.5734824538230896, 0.46002089977264404, 0.592560887336731, 0.4620997905731201, 0.3925743103027344, 0.4257487654685974, 0.7782156467437744, 0.47013890743255615, 0.49811914563179016, 0.6094428300857544, 0.5176816582679749, 0.4991648495197296, 0.44224995374679565, 0.6309714317321777, 0.49788007140159607, 0.44190919399261475, 0.4989997148513794, 0.5255312919616699, 0.5274720191955566, 0.4496525526046753, 0.6209311485290527, 0.5227277278900146, 0.5486122369766235, 0.45318150520324707, 0.5054445862770081, 0.4851406216621399, 0.7630248069763184, 0.4924502372741699, 0.4569860100746155, 0.4649169445037842, 0.4567272365093231, 0.5997169017791748, 0.5163700580596924, 0.48857396841049194, 0.5786559581756592, 0.6098792552947998, 0.47582948207855225, 0.5036583542823792]","['8140', '10635', '3490', '8455', '11399', '6038', '13597', '12687', '9979', '1505', '11578', '10556', '727', '1251', '4146', '5858', '7443', '9565', '6153', '3137', '9041', '9928', '10119', '9327', '1481', '1578', '10828', '8503', '1928', '4928', '7178', '8733', '11680', '866', '2528', '6793', '11068', '10528', '11377', '2739', '6256', '4421', '7001', '1278', '824', '9534', '10449', '13530', '414', '9057', '1209', '1483', '9423', '8722', '6743', '1034', '8928', '7411', '9092', '7827', '13079', '17', '11495', '4116', '4789', '12323', '3559', '1551', '7635', '6533', '8504', '9231', '8960', '7997', '4173', '11413', '5197', '1030', '3575', '2127', '10697', '12570', '561', '5131', '2369', '5124', '926', '463', '2891', '9724', '1248', '13808', '6220', '11519', '4820', '3748', '7629', '2017', '1561', '5356', '11655', '13280', '619', '7465', '5656', '11692', '11591', '734', '2151', '9689', '84', '7242', '2930', '3466', '7347', '10149', '12179', '7173', '9224', '5923', '117', '9621', '7145', '12303', '11746', '5640', '9646', '8851', '992', '5071', '5018', '6109', '604', '2231', '10793']"
3,"[0.5114133358001709, 0.51680988073349, 0.5733873844146729, 0.4916234612464905, 0.5782419443130493, 0.5548262596130371, 0.6519920825958252, 0.5248053073883057, 0.5851215124130249, 0.5341034531593323, 0.5260332226753235, 0.5692739486694336, 0.7071641683578491, 0.5996600389480591, 0.5779219269752502, 0.5111695528030396, 0.5196976065635681, 0.6933885216712952, 0.7189196348190308, 0.5530662536621094, 0.6956111192703247, 0.666515588760376, 0.7671621441841125, 0.5394582152366638, 0.5131493806838989, 0.5500712394714355, 0.6169296503067017, 0.678054690361023, 0.5057331323623657, 0.6371898055076599, 0.5695334076881409, 0.46952006220817566, 0.614901065826416, 0.4727950692176819, 0.6032669544219971, 0.5552201271057129, 0.4495486915111542, 0.575210452079773, 0.664730429649353, 0.7793285846710205, 0.5121676921844482, 0.4988911747932434, 0.557161271572113, 0.4452771246433258, 0.6204867362976074, 0.6023899912834167, 0.44235777854919434, 0.5548399686813354, 0.5921224355697632, 0.6702749729156494, 0.5068508386611938, 0.6197719573974609, 0.6536099910736084, 0.5324345231056213, 0.7054773569107056, 0.6347576975822449, 0.5502654314041138, 0.5021748542785645, 0.7255328297615051, 0.5491487979888916, 0.6618586778640747, 0.5204057693481445, 0.5069324374198914, 0.5949533581733704, 0.49028030037879944, 0.6142309904098511, 0.9300638437271118, 0.6056591272354126, 0.5092917084693909, 0.4596881866455078, 0.5948389768600464, 0.5569709539413452, 0.8181278705596924, 0.6359645128250122, 0.5520288944244385, 0.5560441017150879, 0.5409189462661743, 0.4647926688194275, 0.6586211323738098, 0.43037453293800354, 0.5756527185440063, 0.5731558799743652, 0.4458063542842865, 0.540029764175415, 0.9030945897102356, 0.5422694087028503, 0.5090726017951965, 0.4829225540161133, 0.7088220715522766, 0.5533947944641113, 0.6274255514144897, 0.5245124101638794, 0.5138081908226013, 0.5484288930892944, 0.552298903465271, 0.5278252363204956, 0.5505155920982361, 0.5760422945022583, 0.5590571165084839, 0.6813575029373169, 0.5524128675460815, 0.46992647647857666, 0.4603527784347534, 0.6707582473754883, 0.5548582077026367, 0.5605091452598572, 0.6335729956626892, 0.7172291278839111, 0.5216096043586731, 0.49195197224617004, 0.695115864276886, 0.5508922934532166, 0.6145187616348267, 0.5675511360168457, 0.5993279814720154, 0.6351947784423828, 0.5673880577087402, 0.6310371160507202, 0.5472572445869446, 0.5257569551467896, 0.5900940299034119, 0.58063143491745, 0.5366525650024414, 0.6698426008224487, 0.48109859228134155, 0.5834744572639465, 0.5448434948921204, 0.5105614066123962, 0.569266140460968, 0.5731626749038696, 0.5095456838607788, 0.6112746000289917, 0.7349398732185364, 0.5587484240531921, 0.5207254886627197]","[0.5131546258926392, 0.4919184446334839, 0.6370834708213806, 0.5385333895683289, 0.5475675463676453, 0.6359478831291199, 0.6140486001968384, 0.5166411399841309, 0.534512996673584, 0.5112327337265015, 0.5167516469955444, 0.5244853496551514, 0.7040091753005981, 0.6541613340377808, 0.591636061668396, 0.4659793972969055, 0.5677366852760315, 0.5919651389122009, 0.6851229071617126, 0.5731362104415894, 0.719610869884491, 0.588371753692627, 0.6396501064300537, 0.5326732397079468, 0.529355525970459, 0.6232331991195679, 0.518726110458374, 0.6113500595092773, 0.499025821685791, 0.559941291809082, 0.4793313145637512, 0.4870092570781708, 0.6207685470581055, 0.5518882274627686, 0.7181638479232788, 0.520912766456604, 0.44609951972961426, 0.5932266712188721, 0.6656482219696045, 0.6011848449707031, 0.5029234886169434, 0.5296980738639832, 0.5238917469978333, 0.46335160732269287, 0.7709985971450806, 0.5955846309661865, 0.5199612975120544, 0.5278826355934143, 0.5552749633789062, 0.6183613538742065, 0.5961618423461914, 0.5602099895477295, 0.5699541568756104, 0.5416200757026672, 0.7035319805145264, 0.5848278999328613, 0.5168517827987671, 0.49323803186416626, 0.6142371296882629, 0.5527528524398804, 0.5303211808204651, 0.4803503155708313, 0.5083770155906677, 0.5111969113349915, 0.48532968759536743, 0.565058171749115, 0.9300638437271118, 0.6551792621612549, 0.5329188704490662, 0.4539826214313507, 0.6110765933990479, 0.5604326725006104, 0.7556108236312866, 0.6243942975997925, 0.5377206206321716, 0.541758120059967, 0.5058355927467346, 0.47179901599884033, 0.66280198097229, 0.446737140417099, 0.5612176656723022, 0.4706003963947296, 0.44157981872558594, 0.5670292377471924, 0.7265482544898987, 0.5391684770584106, 0.4882509708404541, 0.4606507122516632, 0.618776798248291, 0.5296257138252258, 0.625529408454895, 0.6151551604270935, 0.4622759521007538, 0.5308259129524231, 0.6126664876937866, 0.5018426179885864, 0.586735725402832, 0.5891192555427551, 0.5223294496536255, 0.6209207773208618, 0.4935111105442047, 0.43179747462272644, 0.46381378173828125, 0.778902530670166, 0.510758101940155, 0.5227042436599731, 0.6194387674331665, 0.5549575090408325, 0.5232964158058167, 0.47348925471305847, 0.6525559425354004, 0.5192363262176514, 0.47287312150001526, 0.5344915390014648, 0.548296332359314, 0.569887638092041, 0.47726738452911377, 0.6370213627815247, 0.555630087852478, 0.5751623511314392, 0.4805709719657898, 0.5409102439880371, 0.5151704549789429, 0.771311342716217, 0.5223908424377441, 0.49785947799682617, 0.5136907696723938, 0.4869559109210968, 0.6228493452072144, 0.5446533560752869, 0.5162014961242676, 0.6061224937438965, 0.6329312324523926, 0.5155999660491943, 0.5252645611763]","['8140', '10635', '3490', '8455', '11399', '6038', '13597', '12687', '9979', '1505', '11578', '10556', '727', '1251', '4146', '5858', '7443', '9565', '6153', '3137', '9041', '9928', '10119', '9327', '1481', '1578', '10828', '8503', '1928', '4928', '7178', '8733', '11680', '866', '2528', '6793', '11068', '10528', '11377', '2739', '6256', '4421', '7001', '1278', '824', '9534', '10449', '13530', '414', '9057', '1209', '1483', '9423', '8722', '6743', '1034', '8928', '7411', '9092', '7827', '13079', '17', '11495', '4116', '4789', '12323', '3559', '1551', '7635', '6533', '8504', '9231', '8960', '7997', '4173', '11413', '5197', '1030', '3575', '2127', '10697', '12570', '561', '5131', '2369', '5124', '926', '463', '2891', '9724', '1248', '13808', '6220', '11519', '4820', '3748', '7629', '2017', '1561', '5356', '11655', '13280', '619', '7465', '5656', '11692', '11591', '734', '2151', '9689', '84', '7242', '2930', '3466', '7347', '10149', '12179', '7173', '9224', '5923', '117', '9621', '7145', '12303', '11746', '5640', '9646', '8851', '992', '5071', '5018', '6109', '604', '2231', '10793']"
4,"[0.5433295965194702, 0.559175968170166, 0.61354660987854, 0.5284602642059326, 0.6224398016929626, 0.5876159071922302, 0.6866604685783386, 0.5665184259414673, 0.6182645559310913, 0.5574848651885986, 0.5714952349662781, 0.608811616897583, 0.7300000786781311, 0.6352431178092957, 0.6076958775520325, 0.5402715802192688, 0.571330726146698, 0.7055873870849609, 0.7322407960891724, 0.57036954164505, 0.7182900905609131, 0.6940615177154541, 0.7869703769683838, 0.5844525098800659, 0.5502445101737976, 0.5857275724411011, 0.6368691921234131, 0.6970082521438599, 0.5422852039337158, 0.6737920045852661, 0.6138293743133545, 0.5219398140907288, 0.6631747484207153, 0.49634450674057007, 0.6285101771354675, 0.592212438583374, 0.5127358436584473, 0.5951289534568787, 0.696179986000061, 0.7952514886856079, 0.5382357835769653, 0.5379635691642761, 0.5970910787582397, 0.47691309452056885, 0.6550843119621277, 0.6330578923225403, 0.4739309549331665, 0.6008653044700623, 0.6213089227676392, 0.6899563074111938, 0.5348057150840759, 0.6494243741035461, 0.6817556023597717, 0.5772992372512817, 0.731355607509613, 0.6693509817123413, 0.5872305631637573, 0.5389154553413391, 0.7524914741516113, 0.598101019859314, 0.67765873670578, 0.5535978078842163, 0.536589503288269, 0.6182094216346741, 0.5396112203598022, 0.6316347122192383, 0.9388997554779053, 0.6527945399284363, 0.5440651178359985, 0.483835905790329, 0.6255080699920654, 0.5831813216209412, 0.8304567337036133, 0.6649404168128967, 0.5845848321914673, 0.5969264507293701, 0.5871421098709106, 0.5097168684005737, 0.6883705258369446, 0.4574049413204193, 0.6069453954696655, 0.5922607779502869, 0.4563893675804138, 0.5804375410079956, 0.9061318635940552, 0.5669755935668945, 0.528936505317688, 0.5179004073143005, 0.7220011353492737, 0.586505651473999, 0.6575896739959717, 0.5647647380828857, 0.5344405174255371, 0.5943084955215454, 0.5952650308609009, 0.5542726516723633, 0.5813627243041992, 0.6043626666069031, 0.594802975654602, 0.7128697633743286, 0.5891060829162598, 0.49540573358535767, 0.5087975263595581, 0.690426230430603, 0.5952481627464294, 0.581408679485321, 0.6582639217376709, 0.7326174974441528, 0.5572996139526367, 0.5255928039550781, 0.7195464968681335, 0.5847316980361938, 0.637130618095398, 0.5940470695495605, 0.6043508052825928, 0.6724741458892822, 0.5924475193023682, 0.6486572623252869, 0.5874315500259399, 0.557088315486908, 0.6169946193695068, 0.6175386309623718, 0.5772124528884888, 0.6935557723045349, 0.5188810229301453, 0.6173924803733826, 0.5894421339035034, 0.5456452965736389, 0.5999789237976074, 0.6045444011688232, 0.5420975089073181, 0.6469042301177979, 0.7466915249824524, 0.586289644241333, 0.559208869934082]","[0.5410953760147095, 0.5432111620903015, 0.676965594291687, 0.561037540435791, 0.5881315469741821, 0.6665236353874207, 0.6473301649093628, 0.5564810037612915, 0.5814952850341797, 0.5520346164703369, 0.5637369751930237, 0.5621523857116699, 0.7251054048538208, 0.6883499622344971, 0.6297338008880615, 0.4982018768787384, 0.5959289073944092, 0.6178843975067139, 0.7035828232765198, 0.6017342805862427, 0.7405900955200195, 0.6064528226852417, 0.6753525137901306, 0.5662211179733276, 0.57758629322052, 0.651877760887146, 0.5581912994384766, 0.6299828290939331, 0.5366377830505371, 0.6000965237617493, 0.523470401763916, 0.523212194442749, 0.6678587198257446, 0.5664799213409424, 0.7394987344741821, 0.5565630197525024, 0.49982959032058716, 0.6145268082618713, 0.6938403248786926, 0.6215090155601501, 0.5297605395317078, 0.5647091865539551, 0.570086658000946, 0.48854875564575195, 0.7888399958610535, 0.6200281381607056, 0.5490494966506958, 0.5660812854766846, 0.602015495300293, 0.6401129961013794, 0.6207869052886963, 0.5926244854927063, 0.6045218706130981, 0.5776427984237671, 0.7271077036857605, 0.6133935451507568, 0.5591411590576172, 0.5280941724777222, 0.6504104137420654, 0.6052850484848022, 0.5574631690979004, 0.5100238919258118, 0.5536744594573975, 0.5364405512809753, 0.5260680913925171, 0.5972222089767456, 0.9388997554779053, 0.7012577056884766, 0.5664007663726807, 0.48332759737968445, 0.6440931558609009, 0.57978355884552, 0.775619387626648, 0.6593437194824219, 0.5765984058380127, 0.5765503644943237, 0.5540803074836731, 0.516236424446106, 0.6957077980041504, 0.492927223443985, 0.5951617956161499, 0.49366068840026855, 0.472993403673172, 0.6088223457336426, 0.7407341003417969, 0.5606973171234131, 0.519780158996582, 0.49104630947113037, 0.6493041515350342, 0.5514330863952637, 0.6594496965408325, 0.6447654962539673, 0.477855920791626, 0.568047046661377, 0.6581148505210876, 0.5378510355949402, 0.6195753216743469, 0.6101157665252686, 0.5624468326568604, 0.6574841141700745, 0.5229901075363159, 0.47342851758003235, 0.5089867115020752, 0.7962856292724609, 0.5561882853507996, 0.5421018600463867, 0.6370290517807007, 0.5831024050712585, 0.5517834424972534, 0.505932629108429, 0.6825022101402283, 0.5705235004425049, 0.4798329174518585, 0.5745114684104919, 0.5663648843765259, 0.6049197912216187, 0.5113286972045898, 0.6653671264648438, 0.6013011932373047, 0.60370272397995, 0.5113338232040405, 0.5710909366607666, 0.5530856847763062, 0.7891129851341248, 0.5588513612747192, 0.5246678590774536, 0.5512053370475769, 0.5323244333267212, 0.654236912727356, 0.5749392509460449, 0.5461668968200684, 0.649702250957489, 0.6495761871337891, 0.5464679002761841, 0.5383714437484741]","['8140', '10635', '3490', '8455', '11399', '6038', '13597', '12687', '9979', '1505', '11578', '10556', '727', '1251', '4146', '5858', '7443', '9565', '6153', '3137', '9041', '9928', '10119', '9327', '1481', '1578', '10828', '8503', '1928', '4928', '7178', '8733', '11680', '866', '2528', '6793', '11068', '10528', '11377', '2739', '6256', '4421', '7001', '1278', '824', '9534', '10449', '13530', '414', '9057', '1209', '1483', '9423', '8722', '6743', '1034', '8928', '7411', '9092', '7827', '13079', '17', '11495', '4116', '4789', '12323', '3559', '1551', '7635', '6533', '8504', '9231', '8960', '7997', '4173', '11413', '5197', '1030', '3575', '2127', '10697', '12570', '561', '5131', '2369', '5124', '926', '463', '2891', '9724', '1248', '13808', '6220', '11519', '4820', '3748', '7629', '2017', '1561', '5356', '11655', '13280', '619', '7465', '5656', '11692', '11591', '734', '2151', '9689', '84', '7242', '2930', '3466', '7347', '10149', '12179', '7173', '9224', '5923', '117', '9621', '7145', '12303', '11746', '5640', '9646', '8851', '992', '5071', '5018', '6109', '604', '2231', '10793']"
