layer,precision,recall,fnames
1,"[0.5202814936637878, 0.9212194085121155, 1.0, 0.3995668292045593, 0.43946653604507446, 0.7259926795959473, 0.3824698328971863, 0.4027743935585022, 0.7524311542510986, 1.0, 0.4727105498313904, 0.8057877421379089, 0.3592067360877991, 0.4014822244644165, 0.4958418607711792, 0.3801935315132141, 0.4442184567451477, 0.4453698396682739, 0.48661261796951294, 0.5127618908882141, 0.4823667109012604, 0.4514724612236023, 0.42990410327911377, 0.496570348739624, 0.469970703125, 0.8751344680786133, 0.5668745040893555, 0.7423418760299683, 0.7932813763618469, 1.0, 0.49965471029281616, 0.6114129424095154, 0.7314147353172302, 0.5077553987503052, 0.454622745513916, 0.39109641313552856, 0.489176869392395, 0.4003494083881378, 0.6421757936477661, 0.534557580947876, 1.0, 0.5660464763641357, 0.4534017741680145, 0.502801775932312, 0.34390413761138916, 0.6717468500137329, 0.4922525882720947, 0.46987929940223694, 0.4594430923461914, 0.4253217577934265, 0.5262697339057922, 0.43668654561042786, 0.46368253231048584, 0.9999999403953552, 0.7631782293319702, 0.47140800952911377, 0.787090539932251, 0.8281056880950928, 0.4362955689430237, 0.5669145584106445, 0.48671722412109375, 0.4873890280723572, 1.0, 0.5866070985794067, 0.7808992862701416, 0.45759254693984985, 1.0, 0.8706772327423096, 0.7298757433891296, 1.0, 0.45001447200775146, 0.5610672235488892, 0.5255218744277954, 0.8266364932060242, 0.4177745580673218, 0.4800248146057129, 0.5422719717025757, 0.49620628356933594, 0.5385053157806396, 0.5046796798706055, 0.4974287748336792, 0.48344165086746216, 0.5767261981964111, 0.5394986867904663, 0.47775372862815857, 0.5080159902572632, 0.42529308795928955, 0.5555539131164551, 0.5097980499267578, 0.6315829753875732, 0.4551467299461365, 0.8183201551437378, 0.4475412666797638, 0.3771476447582245, 0.47947603464126587, 0.5314116477966309, 0.529323160648346, 0.47844862937927246, 0.48086458444595337, 0.5392687320709229, 0.4299985468387604, 0.44849157333374023, 0.717800498008728, 0.8290229439735413, 0.6016733646392822, 0.3935859799385071, 0.7101892232894897, 0.5092531442642212, 0.9621342420578003, 0.49151110649108887, 0.37920939922332764, 0.4478594660758972, 0.44391506910324097, 0.4758892357349396, 0.531390368938446, 0.5108989477157593, 0.38759297132492065, 0.40717804431915283, 0.5982903242111206, 0.48002439737319946, 0.8096185922622681, 0.6914448142051697, 0.9490342140197754, 0.756168007850647, 0.4978156089782715, 0.5594314336776733, 0.6471708416938782, 0.44211602210998535, 0.4668295681476593, 0.4455777406692505, 0.5320636034011841, 0.4956211745738983, 1.0, 0.8716028928756714, 0.4358416497707367]","[0.5762093663215637, 0.9992022514343262, 1.0, 0.41189199686050415, 0.5447903871536255, 0.9396829605102539, 0.724164605140686, 0.5426921844482422, 0.9968140125274658, 1.0, 0.5184043049812317, 0.9544231295585632, 0.43729114532470703, 0.4939919710159302, 0.5881052017211914, 0.4759661555290222, 0.7921391725540161, 0.5510300397872925, 0.6443222761154175, 0.46907341480255127, 0.5430760979652405, 0.5207663774490356, 0.5242775082588196, 0.4790290594100952, 0.5647556781768799, 0.9990094304084778, 0.5460494756698608, 0.9967232942581177, 0.8330926895141602, 1.0, 0.5030666589736938, 0.5259206295013428, 0.9972954988479614, 0.7335245013237, 0.5241557955741882, 0.4607262909412384, 0.6099875569343567, 0.40350329875946045, 0.9889392852783203, 0.641754150390625, 1.0, 0.5950480699539185, 0.5478648543357849, 0.5123128890991211, 0.5116211771965027, 0.9954849481582642, 0.5300111174583435, 0.5032607316970825, 0.4660322368144989, 0.6189007759094238, 0.4882515072822571, 0.4982609748840332, 0.49654850363731384, 0.9999999403953552, 0.996266782283783, 0.5714349746704102, 0.9962173700332642, 0.9975956082344055, 0.4514370858669281, 0.7010143995285034, 0.7422958016395569, 0.5368534326553345, 1.0, 0.5849193930625916, 0.9977953433990479, 0.47357088327407837, 1.0, 0.9988011121749878, 0.9956458806991577, 1.0, 0.5670179128646851, 0.5140507221221924, 0.5536108016967773, 0.9981619715690613, 0.4683648943901062, 0.4951026737689972, 0.6571832895278931, 0.4931851029396057, 0.6353387236595154, 0.6449286341667175, 0.6254281401634216, 0.5313736796379089, 0.5413103103637695, 0.5652816295623779, 0.5553733110427856, 0.5819275975227356, 0.49954646825790405, 0.6999562978744507, 0.6469720005989075, 0.8000443577766418, 0.5249353647232056, 0.9978668689727783, 0.4892944097518921, 0.46072572469711304, 0.47724786400794983, 0.5509278774261475, 0.4716629981994629, 0.5812883973121643, 0.4630720913410187, 0.6102213263511658, 0.5553516149520874, 0.49756884574890137, 0.9674731492996216, 0.9970085024833679, 0.6260920166969299, 0.4976739287376404, 0.9585162997245789, 0.571465790271759, 0.9989920258522034, 0.43477872014045715, 0.564190149307251, 0.49750426411628723, 0.49640992283821106, 0.5809048414230347, 0.5647025108337402, 0.5480202436447144, 0.5618332624435425, 0.5056452751159668, 0.6058579683303833, 0.6931652426719666, 0.997502863407135, 0.860769510269165, 0.9994773268699646, 0.9961096048355103, 0.49244850873947144, 0.5825909376144409, 0.8417534828186035, 0.5592970252037048, 0.6062090396881104, 0.47365254163742065, 0.5435771942138672, 0.5380055904388428, 1.0, 0.9987006187438965, 0.5318425297737122]","['3750', '2925', '7693', '3061', '1445', '6961', '2067', '1936', '1120', '7735', '1186', '7372', '7338', '5440', '4989', '2666', '4014', '4557', '6770', '2327', '2756', '547', '3042', '4711', '7966', '8659', '9492', '814', '3782', '3182', '7123', '2248', '9100', '6184', '1905', '5901', '1376', '9983', '3877', '8173', '9930', '7247', '10657', '5006', '6520', '3847', '7198', '9576', '8973', '115', '1728', '2919', '9287', '8342', '186', '7946', '929', '767', '7635', '1782', '9665', '5639', '4506', '2234', '10262', '5225', '175', '10206', '9993', '9662', '7070', '3347', '10619', '3871', '2039', '9006', '8921', '1734', '6013', '4208', '2817', '1248', '3058', '2084', '4281', '568', '7219', '2051', '7612', '3088', '3060', '6740', '10613', '3897', '7163', '6536', '626', '4697', '3192', '9498', '9971', '7454', '2525', '3725', '8920', '4951', '7723', '396', '8583', '7984', '4133', '807', '3745', '5740', '9106', '1411', '9721', '2353', '4370', '6281', '4839', '4214', '1917', '4444', '856', '3497', '2750', '5020', '8719', '4418', '2772', '7580', '7890', '4976', '6627']"
2,"[0.5272184610366821, 0.9203226566314697, 1.0, 0.3821604549884796, 0.43774864077568054, 0.7208563089370728, 0.3730737566947937, 0.41101086139678955, 0.7518336772918701, 1.0, 0.47306060791015625, 0.8065134286880493, 0.3594720959663391, 0.40638405084609985, 0.501671314239502, 0.3791634440422058, 0.4356190264225006, 0.4461632966995239, 0.4949372112751007, 0.5129827857017517, 0.4912690222263336, 0.4594355821609497, 0.4317285418510437, 0.49079570174217224, 0.48321327567100525, 0.877140998840332, 0.5713068842887878, 0.7414438128471375, 0.7856817245483398, 1.0, 0.4963770806789398, 0.6018499732017517, 0.7339619398117065, 0.5123450756072998, 0.45667219161987305, 0.3946666717529297, 0.4854851961135864, 0.40399500727653503, 0.6411570310592651, 0.5382778644561768, 0.9999998807907104, 0.568681001663208, 0.4580840468406677, 0.5033940076828003, 0.33192384243011475, 0.6635190844535828, 0.47601157426834106, 0.4780348241329193, 0.46103352308273315, 0.4266298711299896, 0.5284830927848816, 0.43685680627822876, 0.4615863859653473, 1.0000001192092896, 0.7614184617996216, 0.46982240676879883, 0.7854610085487366, 0.8287664651870728, 0.4303477704524994, 0.5640014410018921, 0.4786941409111023, 0.48946091532707214, 0.9999999403953552, 0.5924133062362671, 0.7741843461990356, 0.46405228972435, 0.9999998807907104, 0.8716762065887451, 0.7300692200660706, 1.0, 0.4471970498561859, 0.5503004789352417, 0.5099178552627563, 0.8225832581520081, 0.4221043586730957, 0.47487980127334595, 0.5346744060516357, 0.5041984915733337, 0.5391452312469482, 0.5107694268226624, 0.4984470009803772, 0.47589847445487976, 0.570335865020752, 0.5372933149337769, 0.4820095896720886, 0.5128290057182312, 0.43172281980514526, 0.5489187836647034, 0.5084605813026428, 0.6299688816070557, 0.4527412950992584, 0.8190491795539856, 0.45574691891670227, 0.3798261284828186, 0.482992559671402, 0.5324408411979675, 0.5205844640731812, 0.4779243469238281, 0.4851292669773102, 0.5316135883331299, 0.41986724734306335, 0.45709311962127686, 0.7218581438064575, 0.8256956934928894, 0.6036601066589355, 0.395471453666687, 0.7122436165809631, 0.5095515251159668, 0.9590665102005005, 0.4772006869316101, 0.3786754012107849, 0.45623666048049927, 0.4521328806877136, 0.4741020202636719, 0.530524730682373, 0.5083812475204468, 0.39767006039619446, 0.4098655581474304, 0.5862716436386108, 0.4872570037841797, 0.8068077564239502, 0.6874574422836304, 0.9478740096092224, 0.7553476095199585, 0.4952901601791382, 0.5544530749320984, 0.644524335861206, 0.4497721791267395, 0.47026944160461426, 0.4482923746109009, 0.537353515625, 0.5067468285560608, 1.0, 0.8698475360870361, 0.4338539242744446]","[0.5765444040298462, 0.9968568086624146, 1.0, 0.41316017508506775, 0.5402361750602722, 0.922545313835144, 0.7026805877685547, 0.5453245639801025, 0.9916774034500122, 1.0, 0.5269487500190735, 0.9530329704284668, 0.4279254674911499, 0.4980360269546509, 0.5874944925308228, 0.476263165473938, 0.7778960466384888, 0.5473099946975708, 0.6469398736953735, 0.46694979071617126, 0.5489922761917114, 0.5335229635238647, 0.5114704966545105, 0.48021504282951355, 0.5778444409370422, 0.9962339401245117, 0.5521409511566162, 0.9909593462944031, 0.8320167660713196, 1.0, 0.5009766817092896, 0.5182903409004211, 0.9923809766769409, 0.734908401966095, 0.5276508331298828, 0.4608864188194275, 0.6075173616409302, 0.4119257926940918, 0.9850362539291382, 0.6321486234664917, 0.9999998807907104, 0.5984941720962524, 0.5444949865341187, 0.5096427202224731, 0.5040896534919739, 0.991155743598938, 0.5268157720565796, 0.5036208629608154, 0.4725967049598694, 0.6202220916748047, 0.496526837348938, 0.5094470381736755, 0.5015177726745605, 1.0000001192092896, 0.9912570118904114, 0.5668889880180359, 0.9925652742385864, 0.99394690990448, 0.4622381329536438, 0.6986225247383118, 0.7201830148696899, 0.535566508769989, 0.9999999403953552, 0.5881952047348022, 0.992267370223999, 0.48882853984832764, 0.9999998807907104, 0.9963144063949585, 0.9903711080551147, 1.0, 0.5650386810302734, 0.5148537158966064, 0.549418568611145, 0.9951547384262085, 0.4803379774093628, 0.48751094937324524, 0.6479671597480774, 0.49627378582954407, 0.6418360471725464, 0.6466825008392334, 0.6142466068267822, 0.5301649570465088, 0.5409507751464844, 0.5669189095497131, 0.5551338195800781, 0.587282657623291, 0.5003784894943237, 0.6954514980316162, 0.6300047039985657, 0.7935138940811157, 0.5258241891860962, 0.9943539500236511, 0.4939888119697571, 0.468485563993454, 0.48353487253189087, 0.5555238723754883, 0.4744003713130951, 0.5811516046524048, 0.4728206396102905, 0.6024584174156189, 0.5392820835113525, 0.5029686689376831, 0.9636643528938293, 0.9915042519569397, 0.6370751857757568, 0.4886019229888916, 0.9602524042129517, 0.5709527730941772, 0.9967373609542847, 0.44661110639572144, 0.5477082133293152, 0.5060376524925232, 0.49908578395843506, 0.5770093202590942, 0.5598920583724976, 0.5395097732543945, 0.560812771320343, 0.5132935047149658, 0.5932278037071228, 0.6826189756393433, 0.993634819984436, 0.8515187501907349, 0.9972556829452515, 0.989345133304596, 0.5008136034011841, 0.5717887878417969, 0.8325521349906921, 0.5620582699775696, 0.6082282066345215, 0.4738273024559021, 0.5535529851913452, 0.5387434959411621, 1.0, 0.9955645799636841, 0.5306797027587891]","['3750', '2925', '7693', '3061', '1445', '6961', '2067', '1936', '1120', '7735', '1186', '7372', '7338', '5440', '4989', '2666', '4014', '4557', '6770', '2327', '2756', '547', '3042', '4711', '7966', '8659', '9492', '814', '3782', '3182', '7123', '2248', '9100', '6184', '1905', '5901', '1376', '9983', '3877', '8173', '9930', '7247', '10657', '5006', '6520', '3847', '7198', '9576', '8973', '115', '1728', '2919', '9287', '8342', '186', '7946', '929', '767', '7635', '1782', '9665', '5639', '4506', '2234', '10262', '5225', '175', '10206', '9993', '9662', '7070', '3347', '10619', '3871', '2039', '9006', '8921', '1734', '6013', '4208', '2817', '1248', '3058', '2084', '4281', '568', '7219', '2051', '7612', '3088', '3060', '6740', '10613', '3897', '7163', '6536', '626', '4697', '3192', '9498', '9971', '7454', '2525', '3725', '8920', '4951', '7723', '396', '8583', '7984', '4133', '807', '3745', '5740', '9106', '1411', '9721', '2353', '4370', '6281', '4839', '4214', '1917', '4444', '856', '3497', '2750', '5020', '8719', '4418', '2772', '7580', '7890', '4976', '6627']"
3,"[0.5754182934761047, 0.9307250380516052, 0.9999999403953552, 0.45489466190338135, 0.5004728436470032, 0.7434298992156982, 0.4419650435447693, 0.47076311707496643, 0.7771344184875488, 1.0, 0.5201088190078735, 0.8259467482566833, 0.4287302494049072, 0.4767232835292816, 0.5503973364830017, 0.44896233081817627, 0.5037367343902588, 0.5101605653762817, 0.5505639910697937, 0.5535541772842407, 0.5438608527183533, 0.5125148892402649, 0.49385204911231995, 0.5455008745193481, 0.5481156706809998, 0.8889034390449524, 0.6037455797195435, 0.7596386075019836, 0.7953170537948608, 1.0, 0.5439600348472595, 0.6379287242889404, 0.7601457834243774, 0.5597413778305054, 0.5102213025093079, 0.45448726415634155, 0.5283381342887878, 0.46972227096557617, 0.6760591268539429, 0.5806114673614502, 0.9999998807907104, 0.6081899404525757, 0.5161576271057129, 0.5437566041946411, 0.41047683358192444, 0.7012324929237366, 0.5258542895317078, 0.5253124237060547, 0.5167449712753296, 0.4898641109466553, 0.5674536228179932, 0.49227002263069153, 0.5249242782592773, 1.0, 0.777802586555481, 0.5125519037246704, 0.8078159093856812, 0.8400911092758179, 0.47978895902633667, 0.6037174463272095, 0.52759850025177, 0.5368245244026184, 1.0, 0.6248122453689575, 0.7962141036987305, 0.5254422426223755, 0.9999999403953552, 0.8839050531387329, 0.7454138994216919, 1.0, 0.5088632106781006, 0.5946030020713806, 0.5479797720909119, 0.8357540369033813, 0.4883374869823456, 0.5225816965103149, 0.5807509422302246, 0.5509723424911499, 0.58888840675354, 0.5649982690811157, 0.5444362163543701, 0.5247502326965332, 0.6059262752532959, 0.5779159069061279, 0.533967137336731, 0.5597317218780518, 0.4921104907989502, 0.5869170427322388, 0.5621923208236694, 0.6628749370574951, 0.5052555203437805, 0.8344414830207825, 0.5136234760284424, 0.4515145421028137, 0.5374199151992798, 0.5807071924209595, 0.5648581981658936, 0.5273576378822327, 0.5437759160995483, 0.5745934844017029, 0.4743899405002594, 0.5185853838920593, 0.744590163230896, 0.8436019420623779, 0.6487526893615723, 0.452567994594574, 0.7355544567108154, 0.5577105283737183, 0.9613920450210571, 0.5203490853309631, 0.44719865918159485, 0.5085417032241821, 0.5177705883979797, 0.519163966178894, 0.5760563611984253, 0.5551367998123169, 0.4625963568687439, 0.4686237573623657, 0.6247406005859375, 0.5479352474212646, 0.822584331035614, 0.7170391082763672, 0.9521753787994385, 0.7742693424224854, 0.5491214990615845, 0.6009111404418945, 0.6811652779579163, 0.5102527141571045, 0.5261214375495911, 0.5028126835823059, 0.586643636226654, 0.5525532960891724, 1.0, 0.8798244595527649, 0.4934101104736328]","[0.6166307926177979, 0.9965405464172363, 0.9999999403953552, 0.48340892791748047, 0.5871790051460266, 0.9182594418525696, 0.7216019630432129, 0.5902020931243896, 0.9865327477455139, 1.0, 0.5708913803100586, 0.9618721008300781, 0.4793044626712799, 0.5618631839752197, 0.6247361898422241, 0.5292970538139343, 0.7858582735061646, 0.6081804037094116, 0.6739523410797119, 0.5158615112304688, 0.5911140441894531, 0.5839309692382812, 0.561211109161377, 0.5277892351150513, 0.6222459077835083, 0.9954688549041748, 0.594771683216095, 0.9824670553207397, 0.8442599773406982, 1.0, 0.5459456443786621, 0.5658403635025024, 0.9875329732894897, 0.764641284942627, 0.5769286155700684, 0.5144296884536743, 0.6252968907356262, 0.4833884835243225, 0.9789263010025024, 0.6609117984771729, 0.9999998807907104, 0.628500759601593, 0.5914110541343689, 0.5491480231285095, 0.5634294748306274, 0.9852226376533508, 0.5687538385391235, 0.5511192083358765, 0.5268820524215698, 0.6507488489151001, 0.5455056428909302, 0.5576785802841187, 0.5602035522460938, 1.0, 0.9788334965705872, 0.5972232222557068, 0.9864718914031982, 0.9881516695022583, 0.5224355459213257, 0.721238374710083, 0.7288888096809387, 0.5760101079940796, 1.0, 0.6224336624145508, 0.9874590039253235, 0.5512393116950989, 0.9999999403953552, 0.994303822517395, 0.980101466178894, 1.0, 0.6110256910324097, 0.5691864490509033, 0.5799798965454102, 0.9896665811538696, 0.5448578000068665, 0.5255430936813354, 0.6772064566612244, 0.5427983403205872, 0.6766405701637268, 0.6881158947944641, 0.6496208906173706, 0.5761538147926331, 0.5835492610931396, 0.6055802702903748, 0.6059800386428833, 0.6222814321517944, 0.5516753196716309, 0.719099223613739, 0.6618337631225586, 0.8012460470199585, 0.5732868909835815, 0.9904038906097412, 0.5368577241897583, 0.5250110626220703, 0.5331422686576843, 0.6000746488571167, 0.5324355363845825, 0.6152796149253845, 0.5304359197616577, 0.6307398080825806, 0.5818833112716675, 0.5493577718734741, 0.960971474647522, 0.9847440719604492, 0.6751229763031006, 0.5376118421554565, 0.9510911107063293, 0.6165896654129028, 0.9953258633613586, 0.5077952146530151, 0.585515022277832, 0.5526682138442993, 0.5572291612625122, 0.6005344986915588, 0.6112157702445984, 0.5719291567802429, 0.5985004901885986, 0.5625771284103394, 0.6277393102645874, 0.7134662866592407, 0.9872483611106873, 0.8611907958984375, 0.9959445595741272, 0.9791064262390137, 0.5587954521179199, 0.6094326972961426, 0.8418474197387695, 0.6048587560653687, 0.6378949880599976, 0.5236753821372986, 0.608664870262146, 0.5785970687866211, 1.0, 0.9921544790267944, 0.5771808624267578]","['3750', '2925', '7693', '3061', '1445', '6961', '2067', '1936', '1120', '7735', '1186', '7372', '7338', '5440', '4989', '2666', '4014', '4557', '6770', '2327', '2756', '547', '3042', '4711', '7966', '8659', '9492', '814', '3782', '3182', '7123', '2248', '9100', '6184', '1905', '5901', '1376', '9983', '3877', '8173', '9930', '7247', '10657', '5006', '6520', '3847', '7198', '9576', '8973', '115', '1728', '2919', '9287', '8342', '186', '7946', '929', '767', '7635', '1782', '9665', '5639', '4506', '2234', '10262', '5225', '175', '10206', '9993', '9662', '7070', '3347', '10619', '3871', '2039', '9006', '8921', '1734', '6013', '4208', '2817', '1248', '3058', '2084', '4281', '568', '7219', '2051', '7612', '3088', '3060', '6740', '10613', '3897', '7163', '6536', '626', '4697', '3192', '9498', '9971', '7454', '2525', '3725', '8920', '4951', '7723', '396', '8583', '7984', '4133', '807', '3745', '5740', '9106', '1411', '9721', '2353', '4370', '6281', '4839', '4214', '1917', '4444', '856', '3497', '2750', '5020', '8719', '4418', '2772', '7580', '7890', '4976', '6627']"
4,"[0.6114791631698608, 0.9358355402946472, 0.9999998807907104, 0.4952295422554016, 0.5486680269241333, 0.7568711042404175, 0.49001559615135193, 0.5051137208938599, 0.7908278107643127, 0.9999999403953552, 0.5568574666976929, 0.8413838148117065, 0.485836923122406, 0.5313042402267456, 0.5899964570999146, 0.5026936531066895, 0.5543420910835266, 0.5540785193443298, 0.590609073638916, 0.586472749710083, 0.5805783867835999, 0.5565375685691833, 0.5380828976631165, 0.584685206413269, 0.5883935689926147, 0.8994996547698975, 0.6286267042160034, 0.7707265615463257, 0.8072583079338074, 1.0, 0.578110933303833, 0.6559271812438965, 0.7794151306152344, 0.5934664011001587, 0.5564895868301392, 0.507777988910675, 0.5618762969970703, 0.5166471600532532, 0.7043430209159851, 0.616806149482727, 0.9999999403953552, 0.6368799209594727, 0.566582977771759, 0.5745913982391357, 0.45847225189208984, 0.7264617681503296, 0.5704037547111511, 0.5649721622467041, 0.5583665370941162, 0.5320485830307007, 0.5934338569641113, 0.5409245491027832, 0.5589446425437927, 1.0, 0.7862856984138489, 0.5460494756698608, 0.8254727125167847, 0.8501101732254028, 0.5259321331977844, 0.6354256868362427, 0.5642772912979126, 0.5777201652526855, 1.0, 0.6456811428070068, 0.8057993650436401, 0.5680962800979614, 1.0, 0.8919967412948608, 0.7578227519989014, 0.9999999403953552, 0.5526164770126343, 0.6270076036453247, 0.5735734701156616, 0.8451730012893677, 0.530520498752594, 0.5552083253860474, 0.6180547475814819, 0.581106424331665, 0.6208217144012451, 0.609564483165741, 0.5816973447799683, 0.5690941214561462, 0.6389082670211792, 0.6100625395774841, 0.573293924331665, 0.5952125787734985, 0.5364780426025391, 0.6173408031463623, 0.5934571027755737, 0.6951848268508911, 0.5434044599533081, 0.8466659188270569, 0.5618957877159119, 0.5014386177062988, 0.5778014659881592, 0.6210907697677612, 0.599128246307373, 0.5676264762878418, 0.5889195203781128, 0.600088357925415, 0.5169215202331543, 0.5625434517860413, 0.7635859251022339, 0.8537177443504333, 0.6727631688117981, 0.49303093552589417, 0.7578824758529663, 0.5943894386291504, 0.958402156829834, 0.5595340132713318, 0.4985349476337433, 0.5520235300064087, 0.5629315376281738, 0.5506390333175659, 0.6209816932678223, 0.5890189409255981, 0.508804202079773, 0.5029426217079163, 0.6403844356536865, 0.5955210328102112, 0.8351158499717712, 0.7309964299201965, 0.9536252021789551, 0.7835848331451416, 0.5819805264472961, 0.6356754899024963, 0.7051448225975037, 0.5505531430244446, 0.5674176216125488, 0.540917158126831, 0.6187346577644348, 0.5842766165733337, 1.0, 0.88675457239151, 0.5312151908874512]","[0.6403743028640747, 0.9953407645225525, 0.9999998807907104, 0.532014012336731, 0.6290039420127869, 0.9178003668785095, 0.7320842742919922, 0.6247272491455078, 0.9803597927093506, 0.9999999403953552, 0.6018575429916382, 0.964864194393158, 0.5292149782180786, 0.6070365309715271, 0.6578750610351562, 0.5688607096672058, 0.8003662824630737, 0.6435651183128357, 0.6878738403320312, 0.5579571723937988, 0.6202830672264099, 0.6168733239173889, 0.5976505279541016, 0.5685153007507324, 0.6504848003387451, 0.9943748712539673, 0.6202249526977539, 0.9778246879577637, 0.8527230620384216, 1.0, 0.5829849243164062, 0.6002049446105957, 0.9839265942573547, 0.7849297523498535, 0.6161960959434509, 0.5668779611587524, 0.6402366757392883, 0.5350576639175415, 0.9757672548294067, 0.6826639771461487, 0.9999999403953552, 0.6511563062667847, 0.623246967792511, 0.5865606069564819, 0.5952447652816772, 0.9812865853309631, 0.6074778437614441, 0.5858182311058044, 0.5689716339111328, 0.6726441979408264, 0.5820249915122986, 0.5959392189979553, 0.5916522741317749, 1.0, 0.9704961776733398, 0.6208980679512024, 0.9819769859313965, 0.9839581251144409, 0.5600727796554565, 0.7418175935745239, 0.7285667657852173, 0.6157087683677673, 1.0, 0.6420022249221802, 0.9845201969146729, 0.5936803817749023, 1.0, 0.9917749166488647, 0.9736276268959045, 0.9999999403953552, 0.6376868486404419, 0.6097802519798279, 0.6040482521057129, 0.9868770837783813, 0.5782684087753296, 0.5556648373603821, 0.7004700303077698, 0.5750421285629272, 0.7024517059326172, 0.7101048231124878, 0.6701322197914124, 0.6155512928962708, 0.6196730732917786, 0.635017991065979, 0.6466310024261475, 0.6533536911010742, 0.5903991460800171, 0.7371312379837036, 0.6855072975158691, 0.810825765132904, 0.6079040169715881, 0.9869539141654968, 0.5773249864578247, 0.5690621137619019, 0.5745193958282471, 0.6344738602638245, 0.5795162916183472, 0.636306881904602, 0.5739977359771729, 0.6569916009902954, 0.6007287502288818, 0.5980596542358398, 0.9596969485282898, 0.9776480197906494, 0.6984508633613586, 0.5646757483482361, 0.9472814798355103, 0.6481823921203613, 0.9917198419570923, 0.5571279525756836, 0.6061140894889832, 0.5934777855873108, 0.5977610349655151, 0.6157122254371643, 0.6480778455734253, 0.606586217880249, 0.6244671940803528, 0.5854460000991821, 0.6482467651367188, 0.7401576638221741, 0.9829731583595276, 0.8607221841812134, 0.9930257797241211, 0.9700264930725098, 0.5978251695632935, 0.6367020606994629, 0.8509299755096436, 0.6381348967552185, 0.6553128957748413, 0.5607321262359619, 0.6487957239151001, 0.6065846085548401, 1.0, 0.9877344369888306, 0.6073381900787354]","['3750', '2925', '7693', '3061', '1445', '6961', '2067', '1936', '1120', '7735', '1186', '7372', '7338', '5440', '4989', '2666', '4014', '4557', '6770', '2327', '2756', '547', '3042', '4711', '7966', '8659', '9492', '814', '3782', '3182', '7123', '2248', '9100', '6184', '1905', '5901', '1376', '9983', '3877', '8173', '9930', '7247', '10657', '5006', '6520', '3847', '7198', '9576', '8973', '115', '1728', '2919', '9287', '8342', '186', '7946', '929', '767', '7635', '1782', '9665', '5639', '4506', '2234', '10262', '5225', '175', '10206', '9993', '9662', '7070', '3347', '10619', '3871', '2039', '9006', '8921', '1734', '6013', '4208', '2817', '1248', '3058', '2084', '4281', '568', '7219', '2051', '7612', '3088', '3060', '6740', '10613', '3897', '7163', '6536', '626', '4697', '3192', '9498', '9971', '7454', '2525', '3725', '8920', '4951', '7723', '396', '8583', '7984', '4133', '807', '3745', '5740', '9106', '1411', '9721', '2353', '4370', '6281', '4839', '4214', '1917', '4444', '856', '3497', '2750', '5020', '8719', '4418', '2772', '7580', '7890', '4976', '6627']"
